"hhid","PID","help_id","t0_hhid","pid_unps","availablevisit1","ws4q1","ws4q4","ws4q5a","ws4q5b","ws4q6","ws4q7a","ws4q7b","ws4q8","ws4q9a","ws4q9b","ws4q11","ws4q12","elapsed_months_check","ws4q13","ws4q14","ws4q19","ws4q20a","ws4q20b","ws4q22"
"72ee63adce014af382a89f4e1c61b508",6,4,"H3670101","P36701-006",1,2,,,,,,,2,,,,,,,,,,,
"72ee63adce014af382a89f4e1c61b508",6,5,"H3670101","P36701-006",1,2,,,,,,,2,,,,,,,,,,,
"72ee63adce014af382a89f4e1c61b508",6,6,"H3670101","P36701-006",1,2,,,,,,,2,,,,,,,,,,,
"72ee63adce014af382a89f4e1c61b508",6,7,"H3670101","P36701-006",1,2,,,,,,,2,,,,,,,,,,,
"72ee63adce014af382a89f4e1c61b508",6,8,"H3670101","P36701-006",1,2,,,,,,,2,,,,,,,,,,,
"72ef3e1cfcb1446e8496c4655acdffea",3,1,"H3320901","P33209-002",1,1,1,1,1,2,,,2,,,2,"2013-05-01",58,,,,,,
"72ef3e1cfcb1446e8496c4655acdffea",3,2,"H3320901","P33209-002",1,1,1,1,1,2,,,2,,,2,"2013-05-01",58,,,,,,
"72ef3e1cfcb1446e8496c4655acdffea",3,3,"H3320901","P33209-002",1,1,1,1,1,2,,,2,,,2,"2013-05-01",58,,,,,,
"72ef3e1cfcb1446e8496c4655acdffea",3,4,"H3320901","P33209-002",1,1,1,1,1,2,,,2,,,2,"2013-05-01",58,,,,,,
"72ef3e1cfcb1446e8496c4655acdffea",3,5,"H3320901","P33209-002",1,1,1,1,1,2,,,2,,,2,"2013-05-01",58,,,,,,
"72ef3e1cfcb1446e8496c4655acdffea",3,6,"H3320901","P33209-002",1,1,1,1,1,2,,,2,,,2,"2013-05-01",58,,,,,,
"72ef3e1cfcb1446e8496c4655acdffea",3,7,"H3320901","P33209-002",1,1,1,1,1,2,,,2,,,2,"2013-05-01",58,,,,,,
"72ef3e1cfcb1446e8496c4655acdffea",3,8,"H3320901","P33209-002",1,1,1,1,1,2,,,2,,,2,"2013-05-01",58,,,,,,
"72f813fc964b4814bfc83da19685f39b",1,1,"H2420502","P24205-002",1,1,1,0,2,1,1,2,1,1,0,6,"2009-01-09",118,,,,,,
"72f813fc964b4814bfc83da19685f39b",1,2,"H2420502","P24205-002",1,1,1,0,2,1,1,2,1,1,0,6,"2009-01-09",118,,,,,,
"72f813fc964b4814bfc83da19685f39b",1,3,"H2420502","P24205-002",1,1,1,0,2,1,1,2,1,1,0,6,"2009-01-09",118,,,,,,
"72f813fc964b4814bfc83da19685f39b",1,4,"H2420502","P24205-002",1,1,1,0,2,1,1,2,1,1,0,6,"2009-01-09",118,,,,,,
"72f813fc964b4814bfc83da19685f39b",1,5,"H2420502","P24205-002",1,1,1,0,2,1,1,2,1,1,0,6,"2009-01-09",118,,,,,,
"72f813fc964b4814bfc83da19685f39b",1,6,"H2420502","P24205-002",1,1,1,0,2,1,1,2,1,1,0,6,"2009-01-09",118,,,,,,
"72f813fc964b4814bfc83da19685f39b",1,7,"H2420502","P24205-002",1,1,1,0,2,1,1,2,1,1,0,6,"2009-01-09",118,,,,,,
"72f813fc964b4814bfc83da19685f39b",1,8,"H2420502","P24205-002",1,1,1,0,2,1,1,2,1,1,0,6,"2009-01-09",118,,,,,,
"72f813fc964b4814bfc83da19685f39b",4,1,"H2420502",,1,2,,,,,,,2,,,,,,,,,,,
"72f813fc964b4814bfc83da19685f39b",4,2,"H2420502",,1,2,,,,,,,2,,,,,,,,,,,
"72f813fc964b4814bfc83da19685f39b",4,3,"H2420502",,1,2,,,,,,,2,,,,,,,,,,,
"72f813fc964b4814bfc83da19685f39b",4,4,"H2420502",,1,2,,,,,,,2,,,,,,,,,,,
"72f813fc964b4814bfc83da19685f39b",4,5,"H2420502",,1,2,,,,,,,2,,,,,,,,,,,
"72f813fc964b4814bfc83da19685f39b",4,6,"H2420502",,1,2,,,,,,,2,,,,,,,,,,,
"72f813fc964b4814bfc83da19685f39b",4,7,"H2420502",,1,2,,,,,,,2,,,,,,,,,,,
"72f813fc964b4814bfc83da19685f39b",4,8,"H2420502",,1,2,,,,,,,2,,,,,,,,,,,
"7308518286db4f34b37462cdff7ac26b",11,1,"H1320601",,1,1,1,0,1,2,,,2,,,1,"2018-11-10",2,,,,,,
"7308518286db4f34b37462cdff7ac26b",11,2,"H1320601",,1,1,1,0,1,2,,,2,,,1,"2018-11-10",2,,,,,,
"7308518286db4f34b37462cdff7ac26b",11,3,"H1320601",,1,1,1,0,1,2,,,2,,,1,"2018-11-10",2,,,,,,
"7308518286db4f34b37462cdff7ac26b",11,4,"H1320601",,1,1,1,0,1,2,,,2,,,1,"2018-11-10",2,,,,,,
"7308518286db4f34b37462cdff7ac26b",11,5,"H1320601",,1,1,1,0,1,2,,,2,,,1,"2018-11-10",2,,,,,,
"7308518286db4f34b37462cdff7ac26b",11,6,"H1320601",,1,1,1,0,1,2,,,2,,,1,"2018-11-10",2,,,,,,
"7308518286db4f34b37462cdff7ac26b",11,7,"H1320601",,1,1,1,0,1,2,,,2,,,1,"2018-11-10",2,,,,,,
"7308518286db4f34b37462cdff7ac26b",11,8,"H1320601",,1,1,1,0,1,2,,,2,,,1,"2018-11-10",2,,,,,,
"73357f93fd7d47e1acbdc93e2bbbaef8",2,1,"H2950301","P29503-002",1,1,1,1,2,2,,,2,,,3,"2008-12-20",113,,,,,,
"73357f93fd7d47e1acbdc93e2bbbaef8",2,2,"H2950301","P29503-002",1,1,1,1,2,2,,,2,,,3,"2008-12-20",113,,,,,,
"73357f93fd7d47e1acbdc93e2bbbaef8",2,3,"H2950301","P29503-002",1,1,1,1,2,2,,,2,,,3,"2008-12-20",113,,,,,,
"73357f93fd7d47e1acbdc93e2bbbaef8",2,4,"H2950301","P29503-002",1,1,1,1,2,2,,,2,,,3,"2008-12-20",113,,,,,,
"73357f93fd7d47e1acbdc93e2bbbaef8",2,5,"H2950301","P29503-002",1,1,1,1,2,2,,,2,,,3,"2008-12-20",113,,,,,,
"73357f93fd7d47e1acbdc93e2bbbaef8",2,6,"H2950301","P29503-002",1,1,1,1,2,2,,,2,,,3,"2008-12-20",113,,,,,,
"73357f93fd7d47e1acbdc93e2bbbaef8",2,7,"H2950301","P29503-002",1,1,1,1,2,2,,,2,,,3,"2008-12-20",113,,,,,,
"73357f93fd7d47e1acbdc93e2bbbaef8",2,8,"H2950301","P29503-002",1,1,1,1,2,2,,,2,,,3,"2008-12-20",113,,,,,,
"73357f93fd7d47e1acbdc93e2bbbaef8",3,1,"H2950301","P29503-003",1,2,,,,,,,2,,,,,,,,,,,
"73357f93fd7d47e1acbdc93e2bbbaef8",3,2,"H2950301","P29503-003",1,2,,,,,,,2,,,,,,,,,,,
"73357f93fd7d47e1acbdc93e2bbbaef8",3,3,"H2950301","P29503-003",1,2,,,,,,,2,,,,,,,,,,,
"73357f93fd7d47e1acbdc93e2bbbaef8",3,4,"H2950301","P29503-003",1,2,,,,,,,2,,,,,,,,,,,
"73357f93fd7d47e1acbdc93e2bbbaef8",3,5,"H2950301","P29503-003",1,2,,,,,,,2,,,,,,,,,,,
"73357f93fd7d47e1acbdc93e2bbbaef8",3,6,"H2950301","P29503-003",1,2,,,,,,,2,,,,,,,,,,,
"73357f93fd7d47e1acbdc93e2bbbaef8",3,7,"H2950301","P29503-003",1,2,,,,,,,2,,,,,,,,,,,
"73357f93fd7d47e1acbdc93e2bbbaef8",3,8,"H2950301","P29503-003",1,2,,,,,,,2,,,,,,,,,,,
"7351f114bd934ae199814d992a1ea52b",1,1,"H3220701","P32207-002",1,1,1,1,0,2,,,2,,,1,"2007-01-17",144,,,,,,
"7351f114bd934ae199814d992a1ea52b",1,2,"H3220701","P32207-002",1,1,1,1,0,2,,,2,,,1,"2007-01-17",144,,,,,,
"7351f114bd934ae199814d992a1ea52b",1,3,"H3220701","P32207-002",1,1,1,1,0,2,,,2,,,1,"2007-01-17",144,,,,,,
"7351f114bd934ae199814d992a1ea52b",1,4,"H3220701","P32207-002",1,1,1,1,0,2,,,2,,,1,"2007-01-17",144,,,,,,
"7351f114bd934ae199814d992a1ea52b",1,5,"H3220701","P32207-002",1,1,1,1,0,2,,,2,,,1,"2007-01-17",144,,,,,,
"7351f114bd934ae199814d992a1ea52b",1,6,"H3220701","P32207-002",1,1,1,1,0,2,,,2,,,1,"2007-01-17",144,,,,,,
"7351f114bd934ae199814d992a1ea52b",1,7,"H3220701","P32207-002",1,1,1,1,0,2,,,2,,,1,"2007-01-17",144,,,,,,
"7351f114bd934ae199814d992a1ea52b",1,8,"H3220701","P32207-002",1,1,1,1,0,2,,,2,,,1,"2007-01-17",144,,,,,,
"7363638ad7714b90ab660c315c4c7967",2,1,"H0480101","P04801-002",1,1,1,2,1,1,0,1,2,,,4,"2014-01-30",53,,,,,,
"7363638ad7714b90ab660c315c4c7967",2,2,"H0480101","P04801-002",1,1,1,2,1,1,0,1,2,,,4,"2014-01-30",53,,,,,,
"7363638ad7714b90ab660c315c4c7967",2,3,"H0480101","P04801-002",1,1,1,2,1,1,0,1,2,,,4,"2014-01-30",53,,,,,,
"7363638ad7714b90ab660c315c4c7967",2,4,"H0480101","P04801-002",1,1,1,2,1,1,0,1,2,,,4,"2014-01-30",53,,,,,,
"7363638ad7714b90ab660c315c4c7967",2,5,"H0480101","P04801-002",1,1,1,2,1,1,0,1,2,,,4,"2014-01-30",53,,,,,,
"7363638ad7714b90ab660c315c4c7967",2,6,"H0480101","P04801-002",1,1,1,2,1,1,0,1,2,,,4,"2014-01-30",53,,,,,,
"7363638ad7714b90ab660c315c4c7967",2,7,"H0480101","P04801-002",1,1,1,2,1,1,0,1,2,,,4,"2014-01-30",53,,,,,,
"7363638ad7714b90ab660c315c4c7967",2,8,"H0480101","P04801-002",1,1,1,2,1,1,0,1,2,,,4,"2014-01-30",53,,,,,,
"73b1cbfa562e4305935b545bfdb0e9fe",1,1,"H3880801","P38808-001",1,1,1,2,0,1,2,2,1,1,2,9,"2002-10-05",194,,,,,,
"73b1cbfa562e4305935b545bfdb0e9fe",1,2,"H3880801","P38808-001",1,1,1,2,0,1,2,2,1,1,2,9,"2002-10-05",194,,,,,,
"73b1cbfa562e4305935b545bfdb0e9fe",1,3,"H3880801","P38808-001",1,1,1,2,0,1,2,2,1,1,2,9,"2002-10-05",194,,,,,,
"73b1cbfa562e4305935b545bfdb0e9fe",1,4,"H3880801","P38808-001",1,1,1,2,0,1,2,2,1,1,2,9,"2002-10-05",194,,,,,,
"73b1cbfa562e4305935b545bfdb0e9fe",1,5,"H3880801","P38808-001",1,1,1,2,0,1,2,2,1,1,2,9,"2002-10-05",194,,,,,,
"73b1cbfa562e4305935b545bfdb0e9fe",1,6,"H3880801","P38808-001",1,1,1,2,0,1,2,2,1,1,2,9,"2002-10-05",194,,,,,,
"73b1cbfa562e4305935b545bfdb0e9fe",1,7,"H3880801","P38808-001",1,1,1,2,0,1,2,2,1,1,2,9,"2002-10-05",194,,,,,,
"73b1cbfa562e4305935b545bfdb0e9fe",1,8,"H3880801","P38808-001",1,1,1,2,0,1,2,2,1,1,2,9,"2002-10-05",194,,,,,,
"73dea4f87f0047c0a27f2834766541f5",2,1,"H1810802",,1,1,2,,,1,0,1,2,,,1,"2015-09-09",37,,,,,,
"73dea4f87f0047c0a27f2834766541f5",2,2,"H1810802",,1,1,2,,,1,0,1,2,,,1,"2015-09-09",37,,,,,,
"73dea4f87f0047c0a27f2834766541f5",2,3,"H1810802",,1,1,2,,,1,0,1,2,,,1,"2015-09-09",37,,,,,,
"73dea4f87f0047c0a27f2834766541f5",2,4,"H1810802",,1,1,2,,,1,0,1,2,,,1,"2015-09-09",37,,,,,,
"73dea4f87f0047c0a27f2834766541f5",2,5,"H1810802",,1,1,2,,,1,0,1,2,,,1,"2015-09-09",37,,,,,,
"73dea4f87f0047c0a27f2834766541f5",2,6,"H1810802",,1,1,2,,,1,0,1,2,,,1,"2015-09-09",37,,,,,,
"73dea4f87f0047c0a27f2834766541f5",2,7,"H1810802",,1,1,2,,,1,0,1,2,,,1,"2015-09-09",37,,,,,,
"73dea4f87f0047c0a27f2834766541f5",2,8,"H1810802",,1,1,2,,,1,0,1,2,,,1,"2015-09-09",37,,,,,,
"74836479cf48492db52be583839a96e2",4,1,"H2500901",,1,1,2,,,1,3,2,1,2,2,9,"2012-11-08",64,,,,,,
"74836479cf48492db52be583839a96e2",4,2,"H2500901",,1,1,2,,,1,3,2,1,2,2,9,"2012-11-08",64,,,,,,
"74836479cf48492db52be583839a96e2",4,3,"H2500901",,1,1,2,,,1,3,2,1,2,2,9,"2012-11-08",64,,,,,,
"74836479cf48492db52be583839a96e2",4,4,"H2500901",,1,1,2,,,1,3,2,1,2,2,9,"2012-11-08",64,,,,,,
"74836479cf48492db52be583839a96e2",4,5,"H2500901",,1,1,2,,,1,3,2,1,2,2,9,"2012-11-08",64,,,,,,
"74836479cf48492db52be583839a96e2",4,6,"H2500901",,1,1,2,,,1,3,2,1,2,2,9,"2012-11-08",64,,,,,,
"74836479cf48492db52be583839a96e2",4,7,"H2500901",,1,1,2,,,1,3,2,1,2,2,9,"2012-11-08",64,,,,,,
"74836479cf48492db52be583839a96e2",4,8,"H2500901",,1,1,2,,,1,3,2,1,2,2,9,"2012-11-08",64,,,,,,
"748815ca56e34cf3a7bd186179768ced",3,1,"H1280601",,1,2,,,,,,,2,,,,,,,,,,,
"748815ca56e34cf3a7bd186179768ced",3,2,"H1280601",,1,2,,,,,,,2,,,,,,,,,,,
"748815ca56e34cf3a7bd186179768ced",3,3,"H1280601",,1,2,,,,,,,2,,,,,,,,,,,
"748815ca56e34cf3a7bd186179768ced",3,4,"H1280601",,1,2,,,,,,,2,,,,,,,,,,,
"748815ca56e34cf3a7bd186179768ced",3,5,"H1280601",,1,2,,,,,,,2,,,,,,,,,,,
"748815ca56e34cf3a7bd186179768ced",3,6,"H1280601",,1,2,,,,,,,2,,,,,,,,,,,
"748815ca56e34cf3a7bd186179768ced",3,7,"H1280601",,1,2,,,,,,,2,,,,,,,,,,,
"748815ca56e34cf3a7bd186179768ced",3,8,"H1280601",,1,2,,,,,,,2,,,,,,,,,,,
"7489719b1a9d4197b9b8f559c815b2f5",2,1,"H3650601","P36506-002",1,1,1,1,5,1,1,0,2,,,7,"2016-09-07",27,,,,,,
"7489719b1a9d4197b9b8f559c815b2f5",2,2,"H3650601","P36506-002",1,1,1,1,5,1,1,0,2,,,7,"2016-09-07",27,,,,,,
"7489719b1a9d4197b9b8f559c815b2f5",2,3,"H3650601","P36506-002",1,1,1,1,5,1,1,0,2,,,7,"2016-09-07",27,,,,,,
"7489719b1a9d4197b9b8f559c815b2f5",2,4,"H3650601","P36506-002",1,1,1,1,5,1,1,0,2,,,7,"2016-09-07",27,,,,,,
"7489719b1a9d4197b9b8f559c815b2f5",2,5,"H3650601","P36506-002",1,1,1,1,5,1,1,0,2,,,7,"2016-09-07",27,,,,,,
"7489719b1a9d4197b9b8f559c815b2f5",2,6,"H3650601","P36506-002",1,1,1,1,5,1,1,0,2,,,7,"2016-09-07",27,,,,,,
"7489719b1a9d4197b9b8f559c815b2f5",2,7,"H3650601","P36506-002",1,1,1,1,5,1,1,0,2,,,7,"2016-09-07",27,,,,,,
"7489719b1a9d4197b9b8f559c815b2f5",2,8,"H3650601","P36506-002",1,1,1,1,5,1,1,0,2,,,7,"2016-09-07",27,,,,,,
"7489719b1a9d4197b9b8f559c815b2f5",4,1,"H3650601","P36506-005",1,2,,,,,,,2,,,,,,,,,,,
"7489719b1a9d4197b9b8f559c815b2f5",4,2,"H3650601","P36506-005",1,2,,,,,,,2,,,,,,,,,,,
"7489719b1a9d4197b9b8f559c815b2f5",4,3,"H3650601","P36506-005",1,2,,,,,,,2,,,,,,,,,,,
"7489719b1a9d4197b9b8f559c815b2f5",4,4,"H3650601","P36506-005",1,2,,,,,,,2,,,,,,,,,,,
"7489719b1a9d4197b9b8f559c815b2f5",4,5,"H3650601","P36506-005",1,2,,,,,,,2,,,,,,,,,,,
"7489719b1a9d4197b9b8f559c815b2f5",4,6,"H3650601","P36506-005",1,2,,,,,,,2,,,,,,,,,,,
"7489719b1a9d4197b9b8f559c815b2f5",4,7,"H3650601","P36506-005",1,2,,,,,,,2,,,,,,,,,,,
"7489719b1a9d4197b9b8f559c815b2f5",4,8,"H3650601","P36506-005",1,2,,,,,,,2,,,,,,,,,,,
"74ce981dfc7b4d619b0ea820ef708e41",1,1,"H4070701","P40707-001",1,1,2,,,1,1,1,2,,,2,"2002-04-17",200,,,,,,
"74ce981dfc7b4d619b0ea820ef708e41",1,2,"H4070701","P40707-001",1,1,2,,,1,1,1,2,,,2,"2002-04-17",200,,,,,,
"74ce981dfc7b4d619b0ea820ef708e41",1,3,"H4070701","P40707-001",1,1,2,,,1,1,1,2,,,2,"2002-04-17",200,,,,,,
"74ce981dfc7b4d619b0ea820ef708e41",1,4,"H4070701","P40707-001",1,1,2,,,1,1,1,2,,,2,"2002-04-17",200,,,,,,
"74ce981dfc7b4d619b0ea820ef708e41",1,5,"H4070701","P40707-001",1,1,2,,,1,1,1,2,,,2,"2002-04-17",200,,,,,,
"74ce981dfc7b4d619b0ea820ef708e41",1,6,"H4070701","P40707-001",1,1,2,,,1,1,1,2,,,2,"2002-04-17",200,,,,,,
"74ce981dfc7b4d619b0ea820ef708e41",1,7,"H4070701","P40707-001",1,1,2,,,1,1,1,2,,,2,"2002-04-17",200,,,,,,
"74ce981dfc7b4d619b0ea820ef708e41",1,8,"H4070701","P40707-001",1,1,2,,,1,1,1,2,,,2,"2002-04-17",200,,,,,,
"7518e884894c45e5837ce4ce122c4fa1",1,1,"H1590702","P15907-003",1,1,1,2,1,2,,,2,,,3,"2017-07-18",11,2,4,1,3.5,2,1
"7518e884894c45e5837ce4ce122c4fa1",1,2,"H1590702","P15907-003",1,1,1,2,1,2,,,2,,,3,"2017-07-18",11,1,4,1,3.5,2,1
"7518e884894c45e5837ce4ce122c4fa1",1,3,"H1590702","P15907-003",1,1,1,2,1,2,,,2,,,3,"2017-07-18",11,2,4,1,3.5,2,1
"7518e884894c45e5837ce4ce122c4fa1",1,4,"H1590702","P15907-003",1,1,1,2,1,2,,,2,,,3,"2017-07-18",11,2,4,1,3.5,2,1
"7518e884894c45e5837ce4ce122c4fa1",1,5,"H1590702","P15907-003",1,1,1,2,1,2,,,2,,,3,"2017-07-18",11,2,4,1,3.5,2,1
"7518e884894c45e5837ce4ce122c4fa1",1,6,"H1590702","P15907-003",1,1,1,2,1,2,,,2,,,3,"2017-07-18",11,2,4,1,3.5,2,1
"7518e884894c45e5837ce4ce122c4fa1",1,7,"H1590702","P15907-003",1,1,1,2,1,2,,,2,,,3,"2017-07-18",11,2,4,1,3.5,2,1
"7518e884894c45e5837ce4ce122c4fa1",1,8,"H1590702","P15907-003",1,1,1,2,1,2,,,2,,,3,"2017-07-18",11,2,4,1,3.5,2,1
"754f67e61eb4442fb06d25beede9d8ba",1,1,"H3540901","P35409-001",1,1,1,1,0,1,1,4,1,1,0,7,"1989-01-31",350,,,,,,
"754f67e61eb4442fb06d25beede9d8ba",1,2,"H3540901","P35409-001",1,1,1,1,0,1,1,4,1,1,0,7,"1989-01-31",350,,,,,,
"754f67e61eb4442fb06d25beede9d8ba",1,3,"H3540901","P35409-001",1,1,1,1,0,1,1,4,1,1,0,7,"1989-01-31",350,,,,,,
"754f67e61eb4442fb06d25beede9d8ba",1,4,"H3540901","P35409-001",1,1,1,1,0,1,1,4,1,1,0,7,"1989-01-31",350,,,,,,
"754f67e61eb4442fb06d25beede9d8ba",1,5,"H3540901","P35409-001",1,1,1,1,0,1,1,4,1,1,0,7,"1989-01-31",350,,,,,,
"754f67e61eb4442fb06d25beede9d8ba",1,6,"H3540901","P35409-001",1,1,1,1,0,1,1,4,1,1,0,7,"1989-01-31",350,,,,,,
"754f67e61eb4442fb06d25beede9d8ba",1,7,"H3540901","P35409-001",1,1,1,1,0,1,1,4,1,1,0,7,"1989-01-31",350,,,,,,
"754f67e61eb4442fb06d25beede9d8ba",1,8,"H3540901","P35409-001",1,1,1,1,0,1,1,4,1,1,0,7,"1989-01-31",350,,,,,,
"755675efb9c54d1bbdbc4db3fd90defd",8,1,"H0881001",,1,1,1,1,0,2,,,1,1,0,2,"2015-08-09",33,2,5,1,2.5,1,1
"755675efb9c54d1bbdbc4db3fd90defd",8,2,"H0881001",,1,1,1,1,0,2,,,1,1,0,2,"2015-08-09",33,1,5,1,2.5,1,1
"755675efb9c54d1bbdbc4db3fd90defd",8,3,"H0881001",,1,1,1,1,0,2,,,1,1,0,2,"2015-08-09",33,2,5,1,2.5,1,1
"755675efb9c54d1bbdbc4db3fd90defd",8,4,"H0881001",,1,1,1,1,0,2,,,1,1,0,2,"2015-08-09",33,2,5,1,2.5,1,1
"755675efb9c54d1bbdbc4db3fd90defd",8,5,"H0881001",,1,1,1,1,0,2,,,1,1,0,2,"2015-08-09",33,2,5,1,2.5,1,1
"755675efb9c54d1bbdbc4db3fd90defd",8,6,"H0881001",,1,1,1,1,0,2,,,1,1,0,2,"2015-08-09",33,2,5,1,2.5,1,1
"755675efb9c54d1bbdbc4db3fd90defd",8,7,"H0881001",,1,1,1,1,0,2,,,1,1,0,2,"2015-08-09",33,2,5,1,2.5,1,1
"755675efb9c54d1bbdbc4db3fd90defd",8,8,"H0881001",,1,1,1,1,0,2,,,1,1,0,2,"2015-08-09",33,2,5,1,2.5,1,1
"756bf90b41a449509f384805f3c6308a",2,1,"H2040201","P20402-002",1,1,1,1,5,2,,,1,1,1,8,"2016-10-27",26,2,1,2,,,3
"756bf90b41a449509f384805f3c6308a",2,2,"H2040201","P20402-002",1,1,1,1,5,2,,,1,1,1,8,"2016-10-27",26,2,1,2,,,3
"756bf90b41a449509f384805f3c6308a",2,3,"H2040201","P20402-002",1,1,1,1,5,2,,,1,1,1,8,"2016-10-27",26,2,1,2,,,3
"756bf90b41a449509f384805f3c6308a",2,4,"H2040201","P20402-002",1,1,1,1,5,2,,,1,1,1,8,"2016-10-27",26,2,1,2,,,3
"756bf90b41a449509f384805f3c6308a",2,5,"H2040201","P20402-002",1,1,1,1,5,2,,,1,1,1,8,"2016-10-27",26,1,1,2,,,3
"756bf90b41a449509f384805f3c6308a",2,6,"H2040201","P20402-002",1,1,1,1,5,2,,,1,1,1,8,"2016-10-27",26,2,1,2,,,3
"756bf90b41a449509f384805f3c6308a",2,7,"H2040201","P20402-002",1,1,1,1,5,2,,,1,1,1,8,"2016-10-27",26,2,1,2,,,3
"756bf90b41a449509f384805f3c6308a",2,8,"H2040201","P20402-002",1,1,1,1,5,2,,,1,1,1,8,"2016-10-27",26,2,1,2,,,3
"757ffbd74ba9487e917dfb9492183907",2,1,"H1880903","P18809-013",1,1,1,4,1,1,1,0,2,,,6,"2018-03-03",3,2,8,2,,,3
"757ffbd74ba9487e917dfb9492183907",2,2,"H1880903","P18809-013",1,1,1,4,1,1,1,0,2,,,6,"2018-03-03",3,2,8,2,,,3
"757ffbd74ba9487e917dfb9492183907",2,3,"H1880903","P18809-013",1,1,1,4,1,1,1,0,2,,,6,"2018-03-03",3,2,8,2,,,3
"757ffbd74ba9487e917dfb9492183907",2,4,"H1880903","P18809-013",1,1,1,4,1,1,1,0,2,,,6,"2018-03-03",3,1,8,2,,,3
"757ffbd74ba9487e917dfb9492183907",2,5,"H1880903","P18809-013",1,1,1,4,1,1,1,0,2,,,6,"2018-03-03",3,2,8,2,,,3
"757ffbd74ba9487e917dfb9492183907",2,6,"H1880903","P18809-013",1,1,1,4,1,1,1,0,2,,,6,"2018-03-03",3,2,8,2,,,3
"757ffbd74ba9487e917dfb9492183907",2,7,"H1880903","P18809-013",1,1,1,4,1,1,1,0,2,,,6,"2018-03-03",3,2,8,2,,,3
"757ffbd74ba9487e917dfb9492183907",2,8,"H1880903","P18809-013",1,1,1,4,1,1,1,0,2,,,6,"2018-03-03",3,2,8,2,,,3
"7589e3d8e7eb4b719e535585550b9b5a",2,1,"H0390901","P03909-002",1,1,1,2,2,1,2,2,2,,,8,"2008-08-17",123,,,,,,
"7589e3d8e7eb4b719e535585550b9b5a",2,2,"H0390901","P03909-002",1,1,1,2,2,1,2,2,2,,,8,"2008-08-17",123,,,,,,
"7589e3d8e7eb4b719e535585550b9b5a",2,3,"H0390901","P03909-002",1,1,1,2,2,1,2,2,2,,,8,"2008-08-17",123,,,,,,
"7589e3d8e7eb4b719e535585550b9b5a",2,4,"H0390901","P03909-002",1,1,1,2,2,1,2,2,2,,,8,"2008-08-17",123,,,,,,
"7589e3d8e7eb4b719e535585550b9b5a",2,5,"H0390901","P03909-002",1,1,1,2,2,1,2,2,2,,,8,"2008-08-17",123,,,,,,
"7589e3d8e7eb4b719e535585550b9b5a",2,6,"H0390901","P03909-002",1,1,1,2,2,1,2,2,2,,,8,"2008-08-17",123,,,,,,
"7589e3d8e7eb4b719e535585550b9b5a",2,7,"H0390901","P03909-002",1,1,1,2,2,1,2,2,2,,,8,"2008-08-17",123,,,,,,
"7589e3d8e7eb4b719e535585550b9b5a",2,8,"H0390901","P03909-002",1,1,1,2,2,1,2,2,2,,,8,"2008-08-17",123,,,,,,
"75b276d5f7e54d28b9332cac6c7f01d1",1,1,"H2230302","P22303-012",1,1,1,1,2,1,1,4,1,2,0,10,"2010-11-17",93,2,1,2,,,3
"75b276d5f7e54d28b9332cac6c7f01d1",1,2,"H2230302","P22303-012",1,1,1,1,2,1,1,4,1,2,0,10,"2010-11-17",93,2,1,2,,,3
"75b276d5f7e54d28b9332cac6c7f01d1",1,3,"H2230302","P22303-012",1,1,1,1,2,1,1,4,1,2,0,10,"2010-11-17",93,2,1,2,,,3
"75b276d5f7e54d28b9332cac6c7f01d1",1,4,"H2230302","P22303-012",1,1,1,1,2,1,1,4,1,2,0,10,"2010-11-17",93,2,1,2,,,3
"75b276d5f7e54d28b9332cac6c7f01d1",1,5,"H2230302","P22303-012",1,1,1,1,2,1,1,4,1,2,0,10,"2010-11-17",93,2,1,2,,,3
"75b276d5f7e54d28b9332cac6c7f01d1",1,6,"H2230302","P22303-012",1,1,1,1,2,1,1,4,1,2,0,10,"2010-11-17",93,2,1,2,,,3
"75b276d5f7e54d28b9332cac6c7f01d1",1,7,"H2230302","P22303-012",1,1,1,1,2,1,1,4,1,2,0,10,"2010-11-17",93,1,1,2,,,3
"75b276d5f7e54d28b9332cac6c7f01d1",1,8,"H2230302","P22303-012",1,1,1,1,2,1,1,4,1,2,0,10,"2010-11-17",93,2,1,2,,,3
"75b276d5f7e54d28b9332cac6c7f01d1",5,1,"H2230302","P22303-026",1,2,,,,,,,2,,,,,,,,,,,
"75b276d5f7e54d28b9332cac6c7f01d1",5,2,"H2230302","P22303-026",1,2,,,,,,,2,,,,,,,,,,,
"75b276d5f7e54d28b9332cac6c7f01d1",5,3,"H2230302","P22303-026",1,2,,,,,,,2,,,,,,,,,,,
"75b276d5f7e54d28b9332cac6c7f01d1",5,4,"H2230302","P22303-026",1,2,,,,,,,2,,,,,,,,,,,
"75b276d5f7e54d28b9332cac6c7f01d1",5,5,"H2230302","P22303-026",1,2,,,,,,,2,,,,,,,,,,,
"75b276d5f7e54d28b9332cac6c7f01d1",5,6,"H2230302","P22303-026",1,2,,,,,,,2,,,,,,,,,,,
"75b276d5f7e54d28b9332cac6c7f01d1",5,7,"H2230302","P22303-026",1,2,,,,,,,2,,,,,,,,,,,
"75b276d5f7e54d28b9332cac6c7f01d1",5,8,"H2230302","P22303-026",1,2,,,,,,,2,,,,,,,,,,,
"75ecef1c22074093a16fa44e08ab9d51",11,1,"H0590901","P05909-012",1,1,1,2,1,2,,,1,0,1,4,"2012-06-20",79,,,,,,
