"hhid","s11q01","h7_respondent","h11q02","CB05","CB06A","CB06B","CB06C","CB06D","CB06E","CB06F","CB06G","CB06H","CB06I","CB06J","CB06X","CB06Z"
"7e7bf49c122b4fa7bbab1d05fc9d2be5",1,"2",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"7e861b0783f943cfaebda4779b77e50d",4,"1",3,4,2,2,2,2,2,1,2,2,2,2,2,2
"7e910140153446f893bacd255f6eda1a",3,"2",6,1,1,2,2,2,2,2,2,2,2,2,2,2
"7e922598f2b14315a4e3dc5c35cf8b1b",1,"2",4,4,1,2,2,2,2,2,2,1,1,1,2,2
"7e9a0d0c381340eca357cbee364df760",3,"4",3,4,1,2,2,2,2,2,2,2,2,2,2,2
"7eb26cb4d7174282b39adb7e1eb92dd5",3,"1",1,1,2,2,2,2,2,2,2,2,2,2,2,2
"7ed249fb7fcf4d7282f26ba9dd8b288c",1,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"7ee72b8b66f54ec8a823ae7bc7cce38a",3,"3",3,1,2,2,2,2,2,2,1,2,2,2,2,2
"7eeb47a113ed47f8b76821c1e75e161c",1,"1",2,1,1,2,2,2,2,2,2,2,2,2,2,2
"7ef83f095acc45888e843a353912c2f6",7,"1",2,1,2,2,2,2,2,2,2,2,2,2,2,1
"7effeabc4ed342d68e246c50c533e58b",4,"1",1,1,2,2,2,2,2,2,2,2,2,2,2,1
"7f071410830a440f96e642151dda8572",4,"1",1,1,1,1,2,2,2,2,2,2,2,2,2,2
"7f0efc5392694cf994408256ea8d13bf",7,"1",6,1,2,2,2,2,2,2,2,2,2,2,2,1
"7f18e27361b7473abe9ba8f8638d97d7",1,"1",4,3,2,2,2,2,2,2,2,2,2,2,2,1
"7f2511b753284ce7886b6fc55bd36798",1,"1",4,1,1,2,2,1,2,2,2,2,2,2,2,2
"7f4364446ff74f0cb38e44216c616592",4,"1",1,3,2,2,2,2,2,2,2,2,2,2,2,2
"7f815e618b474d4fa3033cc420b08adb",1,"3",4,1,2,2,2,2,2,2,2,2,2,2,2,2
"7f82238f7ead4f62a928d688d714d75a",1,"2",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"7f851c2ccbf243319aa0de4ffe7c8bff",3,"3",3,3,2,1,2,2,2,1,2,2,2,2,2,2
"7f8c1e2542464dec80174f70cf445c45",3,"1",2,1,1,2,2,2,2,2,2,2,2,2,2,2
"7f95dc734ef9487b9d68d42140c4f61c",1,"1",4,4,2,2,2,2,2,2,2,2,2,2,1,2
"7fa265214c3c41e49796aa4e6dd63d80",1,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"7fa49ce390a44f9a972ea8f028ee78b6",3,"1",4,4,2,2,2,2,2,2,2,2,2,2,2,1
"7fa999046eca4168a522c969bfdb0987",7,"2",3,2,2,2,2,2,2,2,2,2,2,2,2,1
"7fa9c630b26d4bffa2e886a6d2dc7dcb",1,"2",4,1,2,2,2,2,2,1,2,2,2,2,2,2
"7fac6d38e49940718d8c54df21034770",3,"2",1,3,2,2,2,2,2,2,2,2,2,2,2,1
"7fdd342538b94b26abd695b9b09c9297",1,"1",4,1,2,2,2,2,2,2,2,1,2,2,2,2
"7fe25d5c499543fdb78afd80e0e0593f",4,"2",2,4,1,1,2,2,2,1,2,2,2,2,2,2
"7ffb4e6b12e04c3fa7adde82e8e62790",1,"1",4,4,2,2,2,2,2,2,2,2,2,2,2,2
"80705de247434eac8d01c99a7f006a97",3,"1",3,1,2,1,2,2,2,1,2,2,2,2,2,2
"8083d0c9ba7e4ea7a61dcdaf4ffb5c47",4,"2",6,1,2,2,2,2,2,2,2,2,2,2,2,1
"80d0ecaedca641c2a0f867765fda1514",1,"1",4,4,2,2,2,2,2,2,2,2,2,2,2,1
"80f0a4bfa6f7475d8d5a558e5b1e9138",1,"1",4,1,2,2,2,2,2,1,2,2,2,2,2,2
"80f30786d98847dcaf51293b98e26af2",1,"2",4,4,2,2,2,2,2,2,2,2,2,2,2,1
"80fa64dba6bd4a6280425a1bf6465139",4,"2",1,4,1,2,2,2,2,2,2,2,2,2,2,2
"811b90e5b01e49f6b213f1e2f13d0748",1,"1",4,1,2,2,2,2,2,1,2,2,2,2,2,2
"812fdeadb0c54d21bb60e2506372fb53",1,"1",6,1,2,2,2,2,2,2,2,2,2,2,2,1
"8133d8020dda480fae5bc280cb448bd7",3,"3",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"8150def5ffbf4a17871a9bbbf753855e",5,"2",3,2,1,2,2,2,2,2,2,2,2,2,2,2
"8161c7383a8c42aaa350ca3f9d560855",4,"1",1,1,1,2,2,2,2,1,2,1,2,2,2,2
"81641869667e4bd18500c2c5445fb7cf",4,"4",3,1,1,2,2,2,2,1,2,1,2,2,2,2
"816bdb925355484d85aa075906b803ed",1,"1",4,1,2,2,2,2,2,1,2,2,2,2,2,2
"81753659cc16434e8f85c6312c0df86e",3,"1",3,1,2,2,2,2,2,1,2,2,2,2,2,2
"8178a425444a4dfebf61cada4f8bd839",4,"2",1,4,2,2,2,2,2,2,2,1,2,2,2,2
"818b43a905b245e3ae6b306ace92953d",3,"1",3,1,2,1,2,2,2,2,2,2,2,2,2,2
"819e4071d5f3439fa69f60ee61baa339",4,"2",3,1,2,2,2,2,2,2,2,2,2,2,2,1
"81b07d083af141639f5b1636a3675063",1,"1",4,4,2,2,2,2,2,2,2,2,2,2,2,1
"81c045bccd5349d4bd4ab3cf3bd27371",3,"2",1,1,1,2,2,2,2,2,2,2,2,2,2,2
"81c3d2c774684647b90ab53abbd00705",7,"1",3,1,2,2,2,2,2,2,1,2,2,2,2,2
"82034f5cac0a4cfeb90e3f5a24784538",3,"3",1,4,2,2,2,2,2,2,2,2,2,2,2,2
"8203ef8ec16e46b79815cc90884a8435",3,"1",3,4,2,1,2,1,2,2,2,1,2,2,2,2
"82134df5fecb43efabf29617edab6a54",1,"1",6,1,2,2,2,2,2,1,2,2,2,2,2,2
"825defcb843146229acc6ab3e06bcd35",1,"1",4,2,2,2,2,2,2,1,2,2,1,2,2,2
"8260cf63f01f481dbce7be784d1a634f",1,"1",4,1,1,1,2,2,2,1,2,2,2,2,2,2
"8263eb36369c40fc833e7812d01d96f3",1,"2",2,2,2,2,2,2,2,1,2,2,2,2,2,2
"82721420417c41828f5702a5259f2e15",1,"1",4,1,2,2,2,2,2,1,2,2,2,2,2,2
"827e270545d246b4aa6d71242bf95909",6,"1",3,1,2,2,2,2,2,2,2,2,2,2,2,2
"82aab144d0564f0787a6d7edbe04a2ac",7,"1",3,2,2,2,2,2,2,2,2,2,2,2,2,1
"82afcbf7c27d488cac728a47deee95d6",1,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"82b731fba8fb4068bcbe580307c2c0c0",5,"1",3,4,2,2,2,1,2,2,2,2,2,1,2,2
"82ee2bbfbd4d43178a2be565297bc53c",3,"1",3,1,1,2,2,2,2,2,2,2,2,2,2,2
"82ef167080604670bd33e58801e83f90",1,"2",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"82f3147f85d74b49bbb0e5e54d2bbb9e",4,"1",6,1,1,2,2,2,2,2,2,1,1,2,2,2
"832a92a50ac84c27a6a44f11bbf7469b",3,"1",3,2,2,2,1,2,2,2,2,2,2,2,2,2
"833433ab0f954fdf807cb7a4ec2b535a",1,"1",2,1,1,2,2,2,2,2,2,2,1,2,2,2
"836d348639404a8d8752976aa2b12c24",3,"1",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"8387002428b74844bea6411e79e8af97",4,"2",2,1,2,2,2,1,2,2,2,2,1,2,2,2
"83bd7d633737435994b5a61b8647da6f",4,"1",1,4,1,2,2,2,2,1,2,2,2,2,2,2
"83ce8374498f4ed59337e5c85a1dab1b",1,"3",4,4,2,2,2,2,2,1,2,2,2,2,2,2
"83d0fed73e694bdb9e0d020849793252",1,"1",4,4,2,2,2,2,2,1,2,2,2,2,2,2
"83d18657b8144b19944e18f822b88e76",1,"3",4,3,2,2,2,2,2,2,2,2,2,2,2,1
"83d1f09fef504b6683d5e99997d63cda",1,"1",4,4,2,2,2,2,2,2,2,2,1,2,2,2
"83da612a549a4b2dbe716dc2743b6d03",3,"1",3,1,1,2,2,2,2,2,2,2,2,2,2,2
"83dc66de467846eca2ec9dfd1b1f9732",1,"2",3,1,2,2,2,2,2,1,2,2,2,2,2,2
"83e3d7b64a3c4f6fa4cca05f5b710368",3,"1",3,1,1,2,2,2,2,2,2,2,2,2,2,2
"83f5d6ca7187466ca9f3bb1bc22a3f6e",3,"3",3,4,2,1,2,2,2,2,2,2,2,2,2,2
"83fb651ca41f46f7a6e837f6466facc5",1,"1",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"8480767ac41c435284c39690ff7098fc",1,"1",4,1,2,1,2,2,2,2,2,2,1,2,2,2
"849789fe4cb04ce4b493ef7d8db266b7",4,"2",1,1,2,2,2,2,2,1,2,2,2,2,2,2
"84a47d129e5d49539750bdad362a015b",7,"1",3,1,2,2,2,2,2,2,2,2,2,2,2,2
"84b6fa38728a41669642629a315df1f1",3,"1",3,1,2,2,2,2,2,2,1,2,2,2,2,2
"84c48be6574e45fdacc7b5aa9b5f6a54",7,"2",3,2,1,2,2,1,2,2,2,2,2,2,2,2
"84dc714744d94d7980b643f901b9afb2",1,"1",1,1,1,2,2,2,2,2,,1,2,2,2,2
"84ef1a5c963b49cb907799a0b8243e44",1,"2",4,4,2,2,2,2,2,1,2,2,2,2,2,2
"84f1015272fd4acd94ed5674f07f2c9d",1,"6",4,4,1,2,2,2,2,2,2,2,2,1,2,2
"850306f728924dc5a1942c5acdf95cd8",1,"4",6,4,2,2,2,2,2,1,2,2,2,2,2,2
"8512ebaf38254b66bfa084e20f812d86",7,"2",3,4,2,2,2,2,2,2,2,2,2,2,2,2
"851527301809472fb74628a837c5ebb2",4,"1",1,4,2,2,2,2,2,2,2,2,2,2,2,2
"85204a72cfa14cb0adabcc664f006361",1,"1",4,4,1,2,2,2,2,2,2,2,1,2,2,2
"85491223ab0747a18519c0133e9cf2e1",4,"1",1,1,2,1,2,2,2,2,2,2,2,2,2,2
"8562e219f73d4e28b28ef23dfd578b72",1,"1",4,4,2,2,2,2,2,1,2,,,,,
"857053b3178749b19a7b89f980d7a8e0",1,"5",4,2,2,1,2,2,2,1,2,1,2,2,2,2
"857caad639e048f9aa35e82a98cd0236",4,"1",1,1,2,1,2,2,2,2,2,2,2,2,2,2
"85c17f7403dc446fad29254e5d379145",1,"1",4,4,1,1,2,2,2,1,2,2,1,2,2,2
"85ceb53eb1bd41a4bfb5f897f8800ac7",1,"3",4,2,1,2,2,2,2,2,2,2,2,2,2,2
"85d2f1ad01354522b4bb5486f6f0cca9",1,"3",4,1,2,2,2,2,2,2,2,2,2,2,2,2
"85e3724de768403e905ce5968dc735ee",1,"5",4,4,2,2,2,2,2,2,2,2,2,2,1,2
"860a1b47a8c04b36b2c21b1238863cf5",1,"1",4,2,2,2,2,2,2,2,2,2,2,2,2,2
"86668fd2837248ef9ab6590fad3f84a9",1,"7",4,1,2,2,2,2,2,1,2,2,1,2,2,2
"866f6a8e646840eba3ed5335760613fc",1,"1",2,2,1,2,2,2,2,2,2,2,2,2,2,2
"868820bd80114644a08cc1407f231db4",3,"2",2,4,2,2,2,2,2,2,2,2,2,2,2,2
"868942351f974df29ca4b9121fff2e30",4,"9",2,1,1,2,2,2,2,1,2,2,1,2,2,2
"86a9fa3980384a5d905b1f8fa8533c97",3,"1",1,4,1,2,2,2,2,1,2,2,2,2,2,2
"86d2fcfb7ec14961b67d4806c8b1c873",3,"1",3,4,2,2,2,2,2,1,2,2,1,2,2,2
"86dc6b17270745839df7c9216705808b",4,"1",1,1,1,1,2,2,2,2,2,1,2,2,2,2
"86f88cae3fe94ed5a6ef1f143b178c89",3,"3",3,1,2,1,2,2,2,2,2,2,2,2,2,2
"8712b74250794fddac99ea78d80997db",3,"2",1,1,1,2,2,2,1,2,2,2,2,2,2,2
"871ce70794974b6e92089daa702c5fef",3,"1",1,4,1,1,1,1,2,2,2,1,1,2,2,2
"8728fb96ed9e4334909c0477bae7855a",1,"1",4,4,1,2,2,2,2,1,2,2,2,2,2,2
"873289a6bb6345bd8d26ca2aa71b7a2f",3,"1",1,1,2,2,2,1,2,2,1,2,2,2,2,2
"87b63450eb1247178831c388964b7044",7,"1",3,3,2,2,2,2,2,2,2,2,2,2,2,2
"87b9fa9f6c5d41f692d6671d4e24bb78",1,"1",4,1,2,2,2,2,2,1,2,1,2,2,2,2
"87bb19dff0f44187875ec19a10fe8279",3,"1",4,3,2,2,2,2,2,1,2,2,2,2,2,2
"87c4e00c7e5748e28a863e4b24de142a",1,"1",6,4,2,2,,2,2,2,2,2,2,2,2,1
"87c8524fdbe84d429d1b49f7ac1a60db",1,"1",4,3,2,2,2,2,2,2,2,2,2,2,2,1
"87cf074bdbb5428e9676b693e48005bd",1,"2",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"87e2684f3b8f476da41f9f3f2ecf725e",1,"2",4,4,2,2,2,2,2,2,1,2,2,2,2,2
"87e27e3874834bd78aa01fd5f3d35e87",4,"5",1,1,2,2,2,2,2,1,2,1,1,2,2,2
"8803916429d34e9293b6d6a5f862592e",1,"1",4,3,2,2,2,2,2,2,2,2,2,2,2,1
"881538d806af44b394bb1f7e473e81fb",1,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"881b32dbbbfd47ad898d435a7c977804",1,"1",4,2,1,2,2,2,2,2,2,1,2,2,2,2
"881cff26a2b141539b62557a525c35ca",1,"5",4,3,2,2,2,2,2,2,1,2,2,2,2,2
"8823470f96414e278d101b390c87b44b",96,"2",1,1,2,1,2,2,2,2,2,2,2,2,2,2
"88308be5dc024f0da569f7f4f1365ad6",3,"1",3,1,2,2,2,2,2,1,2,2,2,2,2,2
"88528987d073476d9d0283249b51b309",1,"1",4,1,2,1,2,2,2,2,2,2,2,2,2,2
"885f34fec90d45c9b754bdb340c19612",1,"1",4,2,2,2,2,2,2,1,2,2,2,2,2,2
"886036020ce3462394ff6ef50b910fc5",4,"1",2,1,1,2,2,2,2,1,2,2,2,2,2,2
"88929fffa331450386b6ad15f5cf3644",1,"1",4,1,2,2,2,1,2,2,2,2,2,2,2,2
"88a888e1eea94eab989ac1b0f7a0609a",4,"1",2,1,1,2,2,2,2,2,2,1,2,2,2,2
"88c462fd6f074e23a79eabc018993315",1,"1",4,1,1,2,2,2,2,1,2,2,1,2,2,2
"88f986f6edb64cb583939d1732e2c621",3,"1",2,4,1,2,2,2,2,2,2,2,1,2,2,2
"89031bc5406a4cc7a66a827f60487cbd",1,"1",1,2,2,2,2,2,2,1,2,2,2,2,2,2
"89145e187f3b49d7b2182ddf0de09a06",1,"1",4,1,1,2,2,2,2,2,2,1,1,2,2,2
"8929bb483a9947ea9873e3500cb32674",4,"1",6,4,2,2,2,2,2,1,2,2,2,2,2,2
"892be5988df04d41bcccaf8fb74c8cb1",7,"1",2,1,2,2,2,2,2,2,2,2,2,2,2,1
"8936d6c854b147eaba6a4d8d92af2a3e",4,"2",3,1,2,2,2,1,2,1,2,2,2,2,2,2
"893875030df44f56843645c439b7e448",4,"1",2,2,2,2,2,2,2,1,2,2,2,2,2,2
"8939b54be5c84966932985b5f49a8a66",1,"1",4,1,2,2,2,2,2,2,2,2,2,2,2,2
"893d52e674dd49bd8d5124981cca722c",1,"1",4,4,1,2,2,2,2,2,2,2,1,1,2,2
"8952c72850ac4c84a3086bbc723427b4",1,"1",2,3,1,2,2,2,2,2,2,2,2,2,2,2
"8967e39ffffe47249e7a7b83ea45068a",4,"1",2,4,1,1,2,2,2,2,2,1,2,1,2,2
"896dd5a665a048e7ba281bf572724e8e",3,"2",3,1,2,1,2,2,2,2,2,2,2,2,2,2
"89790b7eab0d469eac79b5075dd10f1c",1,"1",4,3,2,2,2,2,2,1,2,2,2,2,2,2
"898a20f42ee8488cb0d8563ef21d1db1",1,"2",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"89a7cc1fcd2a4017b6b059abbdd0fbc0",4,"1",1,1,1,2,2,2,2,2,2,2,1,2,2,2
"89c852aab9a34a6ca26f86fac5ffb794",1,"2",4,4,2,2,2,2,2,2,2,2,2,2,2,1
"89ca07d984a94f51be243976b0e0a3b9",1,"1",4,2,2,2,2,2,2,1,2,2,2,2,2,2
"89e94a22f703436a8049b1dc8872d4dd",3,"1",3,1,2,2,2,2,2,2,2,1,2,2,2,2
"89ea415fa58b4cc28f1e97993b4a10f2",1,"2",4,1,2,1,2,2,2,2,2,2,2,2,2,2
"89ecbeeefef841819fee94efd6d0c753",4,"1",1,1,2,2,2,1,2,2,2,1,2,2,2,2
"8a20bc31d0ad47eba0bdf9f16a613fa1",4,"2",1,3,1,2,2,2,2,2,2,2,2,2,2,2
"8a28f193ab584a64b6c8412af076be94",4,"1",1,4,2,1,2,2,2,2,2,2,2,2,1,2
"8a487ec2e2d0462684843b3a800f2a52",7,"10",3,2,2,2,2,2,2,1,2,2,2,2,2,2
"8a627d794b3240638fa31e67d85fa282",1,"2",4,1,1,1,1,2,2,2,1,1,1,2,2,2
"8a6daeb4c2844b3890bdca771a166247",1,"4",6,4,2,2,2,2,2,2,2,2,2,2,2,1
"8a763bf06c1242969e5f58ff8291c4b6",1,"2",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"8a862a0c291b4dafbf287b83572eab3c",4,"4",6,1,1,2,2,2,2,2,2,2,1,2,2,2
"8a87e2bb4d5545e6ba52489555900b46",1,"2",4,2,2,2,2,2,2,2,2,2,2,2,2,1
"8a971f5ac0c94733af2d4ffb1cf3c82b",1,"2",4,1,2,2,2,1,2,2,2,2,2,2,2,2
"8a9b2b0867d74803a30fd760ae22db80",1,"2",3,4,2,1,2,1,2,2,2,2,2,2,2,2
"8aae3e00032141138985f33a4ee4ac5a",1,"2",4,4,2,2,2,2,2,1,2,2,2,2,2,2
"8aaf398f6af041cdbc4958e2577d14b1",4,"4",1,4,2,2,2,1,2,2,2,2,2,2,2,2
"8ababd67ddfe4725860b2ae95661a737",3,"1",3,1,1,2,2,2,2,2,2,1,2,2,2,2
"8ad2c67a787e429bba2cf48ba9da1fdb",1,"1",4,1,1,2,2,1,2,2,2,2,2,2,2,2
"8adb07475852478babb6817ae30bcfff",5,"3",3,3,2,2,2,2,2,2,2,2,2,2,2,1
"8aeb3ab5b8b34f12aad06ba9f3459d64",1,"2",6,4,2,2,2,2,2,2,2,2,2,2,2,1
"8aebb586b8e846fc80abe8ed0f5db163",3,"2",6,4,2,2,2,2,2,2,2,1,2,2,2,2
"8aeefe14981b4d38a10230d2891aefad",3,"1",1,2,1,2,2,2,2,2,2,2,2,2,1,2
"8b0b41b599ee4ee7bcf30d265d1923ee",1,"6",4,1,2,2,1,2,2,2,2,2,2,2,2,2
"8b283f3a1c9247a7973f3b2f772cf197",1,"2",6,4,2,2,2,2,2,2,2,2,2,2,2,1
"8b48e9bcb1994b4f92d1969c1e54a293",2,"9",4,4,1,2,2,2,2,2,2,1,1,2,2,2
"8b4d777ba5974738988aec0efdd7ef10",1,"2",4,1,1,2,2,2,2,2,1,2,2,2,2,2
"8b63cb63bfab43eebd403632eee825a2",3,"6",3,1,2,1,2,2,2,2,1,2,2,1,2,2
"8b69caa8397343f8b287e2ac4ec76eca",3,"1",3,1,2,1,2,2,2,2,2,2,2,2,2,2
"8b6e73cf62d3492caeb75bf11df9980d",7,"1",6,2,1,2,2,2,2,2,2,2,1,2,2,2
"8b78ea7e19b94b1f8ec1f6710774d003",4,"2",1,3,2,2,2,2,2,2,2,2,2,2,2,1
"8bb14e81d3b84807a12cfed594724f12",4,"1",1,1,1,1,2,2,2,2,2,1,2,2,2,2
"8bc98ec22a044c67bb69bcfad8be445b",4,"1",1,1,2,2,2,2,2,1,2,2,2,2,2,2
"8be06091a17c4093be71af31ce99f42e",4,"1",1,4,2,2,2,2,2,2,2,2,2,2,2,1
"8beea5570da34cc48e31b41a0af2f581",4,"1",2,1,2,2,2,1,2,2,1,2,2,2,2,2
"8bf96b447a2e4263992ef11da8cbbdc1",1,"1",6,1,1,2,2,2,2,2,1,2,2,2,2,2
"8c07624c2ebe4249835e43fca2fdac7e",1,"2",4,4,2,2,2,2,2,1,,,,,,
"8c25f710369e4bc8bccdcd227b940d39",3,"1",3,1,2,1,2,2,2,2,2,2,2,2,2,2
"8c5d550afff04bea9e522fad66ae948f",1,"1",4,1,1,2,2,1,2,2,2,2,2,2,2,2
"8c60078f31be46d7bcf8e3231b002f01",3,"2",2,1,2,2,2,2,2,2,2,2,2,2,2,1
"8c713fee62b94bf6a01a094d8992991d",7,"1",3,4,2,2,2,2,2,2,2,2,2,2,2,1
"8c847054105a4c7d8df8cd778a781d00",1,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"8c9a6b525a3c4ef3a99a96c03fa199ac",1,"3",4,1,1,2,2,2,2,2,2,1,2,2,2,2
"8cfafb3635994f9294d7f40c6397640f",7,"1",6,4,2,2,2,2,2,2,2,2,2,2,2,1
"8d0ce15ca2ce480d9a50d3210de8ef4e",4,"2",6,4,2,2,2,2,2,2,2,2,1,2,2,2
"8d32035f9c004c69a1e3cc290151c354",1,"4",4,1,1,2,2,2,2,2,2,1,1,2,2,2
"8d4f77c1d64c4c71aa844ee56e0f979f",1,"1",4,4,2,2,2,2,2,1,2,1,2,2,2,2
"8d50c07a637b422bb68d3a3114998cc8",1,"2",4,2,1,2,2,2,2,1,2,1,2,2,2,2
"8d6843d2394544fcba72c27e8497a8c3",1,"1",4,4,1,2,2,2,2,2,2,2,2,2,2,2
"8d7afd4d3b36456cbeb5ad5ca9bae80f",1,"2",4,1,1,1,2,2,2,2,2,2,2,2,2,2
"8d7c2ed61f4743769df94f042f927101",3,"1",3,1,2,2,2,2,2,2,2,2,2,2,2,1
"8d8bd370dfe34b98925330da43498f14",4,"1",1,1,2,1,2,2,2,2,2,2,2,2,2,2
"8d8eec5d1fc04309982bbe2873aaf4fe",1,"2",6,4,2,2,2,2,2,2,2,2,2,2,1,2
"8d9c6f8395d54bf9a144891a5a86691b",3,"1",3,1,2,1,2,2,2,2,2,2,2,2,2,2
"8da33264dba747cc8715871a5bc5a0b9",1,"3",4,1,2,2,2,1,2,1,2,2,2,2,2,2
"8dbadd9a257a4740a0e9fe370f8517af",4,"2",1,4,2,2,2,2,2,2,2,2,2,2,2,2
"8dc61da3ba6e42d082821c42f93386bd",1,"1",6,4,2,2,2,2,2,1,2,2,2,2,2,2
"8dd65b7172ee421fa7e2883e90df0951",1,"1",4,3,1,2,2,2,2,2,2,1,2,2,2,2
"8de60b14dd494f88b1a99e48674c4e9b",4,"2",2,3,2,2,2,2,2,2,2,2,2,2,2,1
"8df87ec021f94ad9b03185b5283c279e",4,"4",1,4,2,2,2,2,2,2,2,2,2,2,2,2
"8e1ae70b54e74d8c9cd573923bf74393",1,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"8e20ed2206b440b3b03152cdb731df17",1,"7",4,2,1,2,2,2,2,2,2,2,2,2,2,2
"8e275889cf9d4a2d9b918cca0296bf47",3,"1",2,1,1,2,2,2,2,2,2,2,2,2,2,2
"8e46484bb7824d3fb6d59fa00e5f96e8",1,"1",3,1,2,1,2,2,2,1,2,2,2,2,2,2
"8e4ef0b5c2d74df082d968580cf7ce91",4,"2",1,1,,1,,,,,,,,,,
"8e4f4884786441eead77d423cf002827",4,"2",1,4,2,1,2,2,2,2,2,2,2,2,2,2
"8e52b830f34a4d95917857a5d1d57504",3,"2",1,1,2,2,2,2,2,2,2,1,2,2,2,2
"8e5823a045554cedbe0c966d7d21ea02",7,"1",4,2,1,2,2,2,2,2,2,2,2,2,2,2
"8e60108fea1948358dc02668aa99ec99",1,"1",4,4,2,2,2,2,2,2,2,2,2,2,2,2
"8e70cdad3a9045fdb4d573587bc2ea8f",1,"1",4,4,2,2,2,2,2,1,2,2,2,2,2,2
"8e7744ee27f547308607af9b6f81ac60",4,"2",6,4,2,1,2,1,2,2,2,2,2,2,2,2
"8e90f50f86204364ab92afa5342cb346",1,"1",4,2,1,2,2,2,2,2,2,2,2,2,2,2
"8ec715ba51ee402f998c3cc182d29deb",1,"1",4,1,2,2,2,2,2,2,2,2,2,2,2,2
"8edb52c2aa144083baec4616c6739603",3,"2",1,4,1,2,2,2,2,1,1,2,2,2,2,2
"8ee09f114c144bd192bce8c656660d7e",1,"1",4,1,2,2,2,2,2,2,2,1,2,2,2,2
"8ef19c13bc2c40768f94983065c7ee1c",4,"2",1,1,2,2,2,2,2,2,2,2,2,2,2,1
"8f151cb7d68d449ca0e9e8f5990e388e",4,"4",1,1,2,2,2,1,2,1,2,2,2,2,2,2
"8f222f9618624d03afb44548f35b8613",4,"2",1,4,2,2,2,2,2,1,2,2,2,2,2,2
"8f338c193917455f8a807c47274c7b77",3,"1",3,1,2,1,2,2,2,2,2,1,2,2,2,2
"8f3b951b0d984592b4a19027f878b728",3,"15",3,3,1,2,2,2,2,2,2,2,1,2,2,2
"8f62ead3a4554156a8313e1bab4c6545",4,"2",1,1,2,2,2,2,2,2,2,2,2,2,2,1
"8f6724a9559747548bff8f3f5c7ccd1a",1,"1",4,1,1,2,2,2,2,1,2,2,2,2,2,2
"8f695a693b444047921f73b886d81c4e",6,"1",3,4,2,1,2,2,2,2,2,2,2,2,2,2
"8f884f10378545f2bdd297e2031b631c",1,"2",4,1,2,2,2,2,2,1,2,2,2,2,2,2
"8f9c96cbf6c2457190322a9e57759aeb",4,"1",1,1,2,2,2,2,2,2,1,1,2,2,2,2
"8f9d730b39f1418893033ecfd171ab85",3,"2",3,2,1,1,2,2,2,1,2,1,2,2,2,2
"8fba984fdcb34aff98a0b0f5fa9e7202",3,"2",3,3,1,1,2,2,2,1,2,1,2,2,2,2
"8fc5f95c10f1417281d49d08a4e39ec0",7,"1",6,1,1,2,2,2,2,2,2,2,2,2,2,2
"8fc75288824d48999070272acd64296a",7,"1",6,1,2,2,2,2,2,2,2,2,2,2,2,1
"900f2775558849529ea1224438c6f9db",1,"5",4,2,1,2,2,2,2,1,2,2,2,2,2,2
"9014f13214bd4feab479150b5d8426ac",4,"2",6,3,1,2,2,2,2,2,2,2,2,2,2,2
"902ab53c518a4023b8153bf5e1aa12fa",1,"9",4,1,1,2,1,1,2,2,2,2,2,2,2,2
"903864ddc9c641de8b968666fe5e4169",3,"2",4,1,1,2,2,2,2,1,2,2,2,2,2,2
"904dd7d7b658455ca2dee21d62f415a0",1,"1",4,1,1,2,2,2,2,2,2,1,2,2,2,2
"904f8ed698d44fbfa11f8bf55055d1e2",4,"1",6,1,2,1,2,2,2,2,2,2,2,2,2,2
"905949a54d8444ceb1f179484be50218",1,"1",4,1,2,2,2,1,2,2,2,2,2,1,2,2
"9071fd7767284b7aaf52d96b02285f6e",1,"1",4,2,2,2,2,2,2,1,2,2,2,2,2,2
"9076071102c748668d2c4fa16a360ac9",1,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"90896177d9ab4f9cb640ed0d26102b68",2,"2",4,1,1,1,2,2,2,1,2,2,2,2,2,2
"909afbfab18b43b09d804ee02b4024ed",7,"1",2,3,2,2,2,2,2,1,2,2,2,2,2,2
"90b85c184def4c549245be28ac8bba6f",1,"3",4,1,2,2,2,2,2,1,2,2,2,2,2,2
"90c205421b7849048f521c9cade968e2",3,"1",4,3,1,2,2,2,2,2,2,2,2,2,2,2
"90c75424a23346068b9c69082194b2b2",3,"1",1,1,2,2,2,2,2,2,2,2,2,2,2,1
"90cef1cd17c74e4aba6b4badd52a8284",1,"1",4,4,1,2,2,2,2,1,2,1,2,2,2,2
"910f2add18b544f6964a30727479467a",7,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
