"hhid","IncomeSource","s11q04"
"6be232699e70435ba9cd8db725d1cd7d",34,2
"6be232699e70435ba9cd8db725d1cd7d",35,2
"6be232699e70435ba9cd8db725d1cd7d",36,2
"6be232699e70435ba9cd8db725d1cd7d",41,2
"6be232699e70435ba9cd8db725d1cd7d",42,2
"6be232699e70435ba9cd8db725d1cd7d",43,2
"6be232699e70435ba9cd8db725d1cd7d",44,2
"6be232699e70435ba9cd8db725d1cd7d",45,2
"6c1bd9883eec4044979ad1be8420e48b",22,2
"6c1bd9883eec4044979ad1be8420e48b",23,2
"6c1bd9883eec4044979ad1be8420e48b",31,2
"6c1bd9883eec4044979ad1be8420e48b",32,2
"6c1bd9883eec4044979ad1be8420e48b",33,2
"6c1bd9883eec4044979ad1be8420e48b",34,2
"6c1bd9883eec4044979ad1be8420e48b",35,2
"6c1bd9883eec4044979ad1be8420e48b",36,2
"6c1bd9883eec4044979ad1be8420e48b",41,2
"6c1bd9883eec4044979ad1be8420e48b",42,2
"6c1bd9883eec4044979ad1be8420e48b",43,2
"6c1bd9883eec4044979ad1be8420e48b",44,2
"6c1bd9883eec4044979ad1be8420e48b",45,2
"6c26f95c9b844536a969e47ede58abba",22,2
"6c26f95c9b844536a969e47ede58abba",23,2
"6c26f95c9b844536a969e47ede58abba",31,2
"6c26f95c9b844536a969e47ede58abba",32,2
"6c26f95c9b844536a969e47ede58abba",33,2
"6c26f95c9b844536a969e47ede58abba",34,2
"6c26f95c9b844536a969e47ede58abba",35,2
"6c26f95c9b844536a969e47ede58abba",36,2
"6c26f95c9b844536a969e47ede58abba",41,2
"6c26f95c9b844536a969e47ede58abba",42,2
"6c26f95c9b844536a969e47ede58abba",43,2
"6c26f95c9b844536a969e47ede58abba",44,2
"6c26f95c9b844536a969e47ede58abba",45,2
"6c2b2395f6c24ef49e70351cf6a51f4e",22,2
"6c2b2395f6c24ef49e70351cf6a51f4e",23,2
"6c2b2395f6c24ef49e70351cf6a51f4e",31,2
"6c2b2395f6c24ef49e70351cf6a51f4e",32,2
"6c2b2395f6c24ef49e70351cf6a51f4e",33,2
"6c2b2395f6c24ef49e70351cf6a51f4e",34,2
"6c2b2395f6c24ef49e70351cf6a51f4e",35,2
"6c2b2395f6c24ef49e70351cf6a51f4e",36,2
"6c2b2395f6c24ef49e70351cf6a51f4e",41,2
"6c2b2395f6c24ef49e70351cf6a51f4e",42,1
"6c2b2395f6c24ef49e70351cf6a51f4e",43,2
"6c2b2395f6c24ef49e70351cf6a51f4e",44,2
"6c2b2395f6c24ef49e70351cf6a51f4e",45,2
"6c33e5c766364a01bf91d3288988802f",22,2
"6c33e5c766364a01bf91d3288988802f",23,2
"6c33e5c766364a01bf91d3288988802f",31,2
"6c33e5c766364a01bf91d3288988802f",32,2
"6c33e5c766364a01bf91d3288988802f",33,2
"6c33e5c766364a01bf91d3288988802f",34,2
"6c33e5c766364a01bf91d3288988802f",35,2
"6c33e5c766364a01bf91d3288988802f",36,2
"6c33e5c766364a01bf91d3288988802f",41,2
"6c33e5c766364a01bf91d3288988802f",42,1
"6c33e5c766364a01bf91d3288988802f",43,2
"6c33e5c766364a01bf91d3288988802f",44,2
"6c33e5c766364a01bf91d3288988802f",45,2
"6c46bb0e515843ccbd9151bdd525fccc",22,2
"6c46bb0e515843ccbd9151bdd525fccc",23,2
"6c46bb0e515843ccbd9151bdd525fccc",31,2
"6c46bb0e515843ccbd9151bdd525fccc",32,2
"6c46bb0e515843ccbd9151bdd525fccc",33,2
"6c46bb0e515843ccbd9151bdd525fccc",34,2
"6c46bb0e515843ccbd9151bdd525fccc",35,2
"6c46bb0e515843ccbd9151bdd525fccc",36,2
"6c46bb0e515843ccbd9151bdd525fccc",41,2
"6c46bb0e515843ccbd9151bdd525fccc",42,2
"6c46bb0e515843ccbd9151bdd525fccc",43,2
"6c46bb0e515843ccbd9151bdd525fccc",44,2
"6c46bb0e515843ccbd9151bdd525fccc",45,2
"6c47c9e23f364985838504b94dcd0f98",22,2
"6c47c9e23f364985838504b94dcd0f98",23,2
"6c47c9e23f364985838504b94dcd0f98",31,2
"6c47c9e23f364985838504b94dcd0f98",32,2
"6c47c9e23f364985838504b94dcd0f98",33,2
"6c47c9e23f364985838504b94dcd0f98",34,2
"6c47c9e23f364985838504b94dcd0f98",35,2
"6c47c9e23f364985838504b94dcd0f98",36,2
"6c47c9e23f364985838504b94dcd0f98",41,2
"6c47c9e23f364985838504b94dcd0f98",42,2
"6c47c9e23f364985838504b94dcd0f98",43,1
"6c47c9e23f364985838504b94dcd0f98",44,2
"6c47c9e23f364985838504b94dcd0f98",45,2
"6c82d38a510147bb8dea2705589e6ad0",22,2
"6c82d38a510147bb8dea2705589e6ad0",23,2
"6c82d38a510147bb8dea2705589e6ad0",31,2
"6c82d38a510147bb8dea2705589e6ad0",32,2
"6c82d38a510147bb8dea2705589e6ad0",33,2
"6c82d38a510147bb8dea2705589e6ad0",34,2
"6c82d38a510147bb8dea2705589e6ad0",35,2
"6c82d38a510147bb8dea2705589e6ad0",36,2
"6c82d38a510147bb8dea2705589e6ad0",41,2
"6c82d38a510147bb8dea2705589e6ad0",42,2
"6c82d38a510147bb8dea2705589e6ad0",43,2
"6c82d38a510147bb8dea2705589e6ad0",44,2
"6c82d38a510147bb8dea2705589e6ad0",45,2
"6cd20f63b8e34c9baf5870e84eab5d2a",22,2
"6cd20f63b8e34c9baf5870e84eab5d2a",23,2
"6cd20f63b8e34c9baf5870e84eab5d2a",31,2
"6cd20f63b8e34c9baf5870e84eab5d2a",32,2
"6cd20f63b8e34c9baf5870e84eab5d2a",33,2
"6cd20f63b8e34c9baf5870e84eab5d2a",34,2
"6cd20f63b8e34c9baf5870e84eab5d2a",35,2
"6cd20f63b8e34c9baf5870e84eab5d2a",36,2
"6cd20f63b8e34c9baf5870e84eab5d2a",41,2
"6cd20f63b8e34c9baf5870e84eab5d2a",42,1
"6cd20f63b8e34c9baf5870e84eab5d2a",43,2
"6cd20f63b8e34c9baf5870e84eab5d2a",44,2
"6cd20f63b8e34c9baf5870e84eab5d2a",45,2
"6cdc2865affb46e084bc210198a5d640",22,2
"6cdc2865affb46e084bc210198a5d640",23,2
"6cdc2865affb46e084bc210198a5d640",31,2
"6cdc2865affb46e084bc210198a5d640",32,2
"6cdc2865affb46e084bc210198a5d640",33,2
"6cdc2865affb46e084bc210198a5d640",34,2
"6cdc2865affb46e084bc210198a5d640",35,2
"6cdc2865affb46e084bc210198a5d640",36,2
"6cdc2865affb46e084bc210198a5d640",41,2
"6cdc2865affb46e084bc210198a5d640",42,2
"6cdc2865affb46e084bc210198a5d640",43,2
"6cdc2865affb46e084bc210198a5d640",44,2
"6cdc2865affb46e084bc210198a5d640",45,2
"6cdd4fcbbcfe414d9686fdd2c404dc8b",22,2
"6cdd4fcbbcfe414d9686fdd2c404dc8b",23,2
"6cdd4fcbbcfe414d9686fdd2c404dc8b",31,2
"6cdd4fcbbcfe414d9686fdd2c404dc8b",32,2
"6cdd4fcbbcfe414d9686fdd2c404dc8b",33,2
"6cdd4fcbbcfe414d9686fdd2c404dc8b",34,2
"6cdd4fcbbcfe414d9686fdd2c404dc8b",35,2
"6cdd4fcbbcfe414d9686fdd2c404dc8b",36,2
"6cdd4fcbbcfe414d9686fdd2c404dc8b",41,2
"6cdd4fcbbcfe414d9686fdd2c404dc8b",42,2
"6cdd4fcbbcfe414d9686fdd2c404dc8b",43,2
"6cdd4fcbbcfe414d9686fdd2c404dc8b",44,2
"6cdd4fcbbcfe414d9686fdd2c404dc8b",45,2
"6ce5b0c08e9c49b9b1b389ebb52a0d29",22,2
"6ce5b0c08e9c49b9b1b389ebb52a0d29",23,2
"6ce5b0c08e9c49b9b1b389ebb52a0d29",31,2
"6ce5b0c08e9c49b9b1b389ebb52a0d29",32,2
"6ce5b0c08e9c49b9b1b389ebb52a0d29",33,2
"6ce5b0c08e9c49b9b1b389ebb52a0d29",34,2
"6ce5b0c08e9c49b9b1b389ebb52a0d29",35,2
"6ce5b0c08e9c49b9b1b389ebb52a0d29",36,2
"6ce5b0c08e9c49b9b1b389ebb52a0d29",41,2
"6ce5b0c08e9c49b9b1b389ebb52a0d29",42,2
"6ce5b0c08e9c49b9b1b389ebb52a0d29",43,2
"6ce5b0c08e9c49b9b1b389ebb52a0d29",44,2
"6ce5b0c08e9c49b9b1b389ebb52a0d29",45,2
"6d16619450ee48c3b00fa067fdefb8a5",22,2
"6d16619450ee48c3b00fa067fdefb8a5",23,2
"6d16619450ee48c3b00fa067fdefb8a5",31,2
"6d16619450ee48c3b00fa067fdefb8a5",32,2
"6d16619450ee48c3b00fa067fdefb8a5",33,2
"6d16619450ee48c3b00fa067fdefb8a5",34,2
"6d16619450ee48c3b00fa067fdefb8a5",35,2
"6d16619450ee48c3b00fa067fdefb8a5",36,2
"6d16619450ee48c3b00fa067fdefb8a5",41,2
"6d16619450ee48c3b00fa067fdefb8a5",42,2
"6d16619450ee48c3b00fa067fdefb8a5",43,1
"6d16619450ee48c3b00fa067fdefb8a5",44,2
"6d16619450ee48c3b00fa067fdefb8a5",45,2
"6d23a1f187fe42b5bc89945312f40c06",22,2
"6d23a1f187fe42b5bc89945312f40c06",23,2
"6d23a1f187fe42b5bc89945312f40c06",31,2
"6d23a1f187fe42b5bc89945312f40c06",32,2
"6d23a1f187fe42b5bc89945312f40c06",33,2
"6d23a1f187fe42b5bc89945312f40c06",34,2
"6d23a1f187fe42b5bc89945312f40c06",35,2
"6d23a1f187fe42b5bc89945312f40c06",36,2
"6d23a1f187fe42b5bc89945312f40c06",41,2
"6d23a1f187fe42b5bc89945312f40c06",42,1
"6d23a1f187fe42b5bc89945312f40c06",43,2
"6d23a1f187fe42b5bc89945312f40c06",44,2
"6d23a1f187fe42b5bc89945312f40c06",45,2
"6d271125688e4ce28b3d41e7a4d8bd63",22,2
"6d271125688e4ce28b3d41e7a4d8bd63",23,2
"6d271125688e4ce28b3d41e7a4d8bd63",31,2
"6d271125688e4ce28b3d41e7a4d8bd63",32,2
"6d271125688e4ce28b3d41e7a4d8bd63",33,2
"6d271125688e4ce28b3d41e7a4d8bd63",34,2
"6d271125688e4ce28b3d41e7a4d8bd63",35,2
"6d271125688e4ce28b3d41e7a4d8bd63",36,2
"6d271125688e4ce28b3d41e7a4d8bd63",41,2
"6d271125688e4ce28b3d41e7a4d8bd63",42,1
"6d271125688e4ce28b3d41e7a4d8bd63",43,2
"6d271125688e4ce28b3d41e7a4d8bd63",44,2
"6d271125688e4ce28b3d41e7a4d8bd63",45,2
"6d2e2dbf3a8046bbba64f9fd5ec54fbd",22,2
"6d2e2dbf3a8046bbba64f9fd5ec54fbd",23,2
"6d2e2dbf3a8046bbba64f9fd5ec54fbd",31,2
"6d2e2dbf3a8046bbba64f9fd5ec54fbd",32,2
"6d2e2dbf3a8046bbba64f9fd5ec54fbd",33,2
"6d2e2dbf3a8046bbba64f9fd5ec54fbd",34,2
"6d2e2dbf3a8046bbba64f9fd5ec54fbd",35,2
"6d2e2dbf3a8046bbba64f9fd5ec54fbd",36,2
"6d2e2dbf3a8046bbba64f9fd5ec54fbd",41,2
"6d2e2dbf3a8046bbba64f9fd5ec54fbd",42,2
"6d2e2dbf3a8046bbba64f9fd5ec54fbd",43,2
"6d2e2dbf3a8046bbba64f9fd5ec54fbd",44,2
"6d2e2dbf3a8046bbba64f9fd5ec54fbd",45,2
"6d3161443ac04336ace23492e57e319e",22,2
"6d3161443ac04336ace23492e57e319e",23,2
"6d3161443ac04336ace23492e57e319e",31,2
"6d3161443ac04336ace23492e57e319e",32,2
"6d3161443ac04336ace23492e57e319e",33,2
"6d3161443ac04336ace23492e57e319e",34,2
"6d3161443ac04336ace23492e57e319e",35,2
"6d3161443ac04336ace23492e57e319e",36,2
"6d3161443ac04336ace23492e57e319e",41,2
"6d3161443ac04336ace23492e57e319e",42,2
"6d3161443ac04336ace23492e57e319e",43,2
"6d3161443ac04336ace23492e57e319e",44,2
"6d3161443ac04336ace23492e57e319e",45,2
"6d392e82536e4b17b058d09c5e05b414",22,2
"6d392e82536e4b17b058d09c5e05b414",23,2
"6d392e82536e4b17b058d09c5e05b414",31,2
"6d392e82536e4b17b058d09c5e05b414",32,2
"6d392e82536e4b17b058d09c5e05b414",33,2
"6d392e82536e4b17b058d09c5e05b414",34,2
"6d392e82536e4b17b058d09c5e05b414",35,2
"6d392e82536e4b17b058d09c5e05b414",36,2
"6d392e82536e4b17b058d09c5e05b414",41,2
"6d392e82536e4b17b058d09c5e05b414",42,2
"6d392e82536e4b17b058d09c5e05b414",43,2
"6d392e82536e4b17b058d09c5e05b414",44,2
"6d392e82536e4b17b058d09c5e05b414",45,2
"6d62d577102f4e0fa86652fc173d909f",22,2
"6d62d577102f4e0fa86652fc173d909f",23,2
"6d62d577102f4e0fa86652fc173d909f",31,2
"6d62d577102f4e0fa86652fc173d909f",32,2
"6d62d577102f4e0fa86652fc173d909f",33,2
"6d62d577102f4e0fa86652fc173d909f",34,2
"6d62d577102f4e0fa86652fc173d909f",35,2
"6d62d577102f4e0fa86652fc173d909f",36,2
"6d62d577102f4e0fa86652fc173d909f",41,2
"6d62d577102f4e0fa86652fc173d909f",42,1
"6d62d577102f4e0fa86652fc173d909f",43,2
"6d62d577102f4e0fa86652fc173d909f",44,2
"6d62d577102f4e0fa86652fc173d909f",45,2
"6d68da2a08ee4f92aee39d86974f0082",22,2
"6d68da2a08ee4f92aee39d86974f0082",23,2
"6d68da2a08ee4f92aee39d86974f0082",31,2
"6d68da2a08ee4f92aee39d86974f0082",32,2
"6d68da2a08ee4f92aee39d86974f0082",33,2
"6d68da2a08ee4f92aee39d86974f0082",34,2
"6d68da2a08ee4f92aee39d86974f0082",35,2
"6d68da2a08ee4f92aee39d86974f0082",36,2
"6d68da2a08ee4f92aee39d86974f0082",41,2
"6d68da2a08ee4f92aee39d86974f0082",42,2
"6d68da2a08ee4f92aee39d86974f0082",43,2
"6d68da2a08ee4f92aee39d86974f0082",44,2
"6d68da2a08ee4f92aee39d86974f0082",45,2
"6d744b34367e4b1285aadf0502734121",22,2
"6d744b34367e4b1285aadf0502734121",23,2
"6d744b34367e4b1285aadf0502734121",31,2
"6d744b34367e4b1285aadf0502734121",32,2
"6d744b34367e4b1285aadf0502734121",33,2
"6d744b34367e4b1285aadf0502734121",34,2
"6d744b34367e4b1285aadf0502734121",35,2
"6d744b34367e4b1285aadf0502734121",36,2
"6d744b34367e4b1285aadf0502734121",41,2
"6d744b34367e4b1285aadf0502734121",42,2
"6d744b34367e4b1285aadf0502734121",43,2
"6d744b34367e4b1285aadf0502734121",44,2
"6d744b34367e4b1285aadf0502734121",45,2
"6d80eda54c8046fb8018c220f362e6a9",22,2
"6d80eda54c8046fb8018c220f362e6a9",23,2
"6d80eda54c8046fb8018c220f362e6a9",31,2
"6d80eda54c8046fb8018c220f362e6a9",32,2
"6d80eda54c8046fb8018c220f362e6a9",33,2
"6d80eda54c8046fb8018c220f362e6a9",34,2
"6d80eda54c8046fb8018c220f362e6a9",35,2
"6d80eda54c8046fb8018c220f362e6a9",36,2
"6d80eda54c8046fb8018c220f362e6a9",41,2
"6d80eda54c8046fb8018c220f362e6a9",42,1
"6d80eda54c8046fb8018c220f362e6a9",43,2
"6d80eda54c8046fb8018c220f362e6a9",44,2
"6d80eda54c8046fb8018c220f362e6a9",45,2
"6d830acf2daa4a81bf954eb34931f39a",22,2
"6d830acf2daa4a81bf954eb34931f39a",23,2
"6d830acf2daa4a81bf954eb34931f39a",31,2
"6d830acf2daa4a81bf954eb34931f39a",32,2
"6d830acf2daa4a81bf954eb34931f39a",33,2
"6d830acf2daa4a81bf954eb34931f39a",34,2
"6d830acf2daa4a81bf954eb34931f39a",35,2
"6d830acf2daa4a81bf954eb34931f39a",36,2
"6d830acf2daa4a81bf954eb34931f39a",41,2
"6d830acf2daa4a81bf954eb34931f39a",42,2
"6d830acf2daa4a81bf954eb34931f39a",43,2
"6d830acf2daa4a81bf954eb34931f39a",44,2
"6d830acf2daa4a81bf954eb34931f39a",45,2
"6df584a02481451c958dd783150dfc15",22,2
"6df584a02481451c958dd783150dfc15",23,2
"6df584a02481451c958dd783150dfc15",31,2
"6df584a02481451c958dd783150dfc15",32,2
"6df584a02481451c958dd783150dfc15",33,2
"6df584a02481451c958dd783150dfc15",34,2
"6df584a02481451c958dd783150dfc15",35,2
"6df584a02481451c958dd783150dfc15",36,2
"6df584a02481451c958dd783150dfc15",41,2
"6df584a02481451c958dd783150dfc15",42,1
"6df584a02481451c958dd783150dfc15",43,2
"6df584a02481451c958dd783150dfc15",44,2
"6df584a02481451c958dd783150dfc15",45,2
"6df742df056643358cfb5b48d1cc2fa9",22,2
"6df742df056643358cfb5b48d1cc2fa9",23,2
"6df742df056643358cfb5b48d1cc2fa9",31,2
"6df742df056643358cfb5b48d1cc2fa9",32,2
"6df742df056643358cfb5b48d1cc2fa9",33,2
"6df742df056643358cfb5b48d1cc2fa9",34,2
"6df742df056643358cfb5b48d1cc2fa9",35,2
"6df742df056643358cfb5b48d1cc2fa9",36,2
"6df742df056643358cfb5b48d1cc2fa9",41,2
"6df742df056643358cfb5b48d1cc2fa9",42,2
"6df742df056643358cfb5b48d1cc2fa9",43,2
"6df742df056643358cfb5b48d1cc2fa9",44,2
"6df742df056643358cfb5b48d1cc2fa9",45,2
"6dfa6a5816024c7f966cca87e3bed6f5",22,2
"6dfa6a5816024c7f966cca87e3bed6f5",23,2
"6dfa6a5816024c7f966cca87e3bed6f5",31,2
"6dfa6a5816024c7f966cca87e3bed6f5",32,2
"6dfa6a5816024c7f966cca87e3bed6f5",33,2
"6dfa6a5816024c7f966cca87e3bed6f5",34,2
"6dfa6a5816024c7f966cca87e3bed6f5",35,2
"6dfa6a5816024c7f966cca87e3bed6f5",36,2
"6dfa6a5816024c7f966cca87e3bed6f5",41,2
"6dfa6a5816024c7f966cca87e3bed6f5",42,2
"6dfa6a5816024c7f966cca87e3bed6f5",43,2
"6dfa6a5816024c7f966cca87e3bed6f5",44,2
"6dfa6a5816024c7f966cca87e3bed6f5",45,2
"6e1b9813d0ca441b84732b02c170252c",22,2
"6e1b9813d0ca441b84732b02c170252c",23,2
"6e1b9813d0ca441b84732b02c170252c",31,2
"6e1b9813d0ca441b84732b02c170252c",32,2
"6e1b9813d0ca441b84732b02c170252c",33,2
"6e1b9813d0ca441b84732b02c170252c",34,2
"6e1b9813d0ca441b84732b02c170252c",35,2
"6e1b9813d0ca441b84732b02c170252c",36,2
"6e1b9813d0ca441b84732b02c170252c",41,2
"6e1b9813d0ca441b84732b02c170252c",42,2
"6e1b9813d0ca441b84732b02c170252c",43,2
"6e1b9813d0ca441b84732b02c170252c",44,2
"6e1b9813d0ca441b84732b02c170252c",45,2
"6e36743f363a4cdd819cf27aeac8de96",22,2
"6e36743f363a4cdd819cf27aeac8de96",23,2
"6e36743f363a4cdd819cf27aeac8de96",31,2
"6e36743f363a4cdd819cf27aeac8de96",32,2
"6e36743f363a4cdd819cf27aeac8de96",33,2
"6e36743f363a4cdd819cf27aeac8de96",34,2
"6e36743f363a4cdd819cf27aeac8de96",35,2
"6e36743f363a4cdd819cf27aeac8de96",36,2
"6e36743f363a4cdd819cf27aeac8de96",41,2
"6e36743f363a4cdd819cf27aeac8de96",42,1
"6e36743f363a4cdd819cf27aeac8de96",43,2
"6e36743f363a4cdd819cf27aeac8de96",44,2
"6e36743f363a4cdd819cf27aeac8de96",45,2
"6e36c69388f14f37831e723c7d4fa2fc",22,2
"6e36c69388f14f37831e723c7d4fa2fc",23,2
"6e36c69388f14f37831e723c7d4fa2fc",31,2
"6e36c69388f14f37831e723c7d4fa2fc",32,2
"6e36c69388f14f37831e723c7d4fa2fc",33,2
"6e36c69388f14f37831e723c7d4fa2fc",34,2
"6e36c69388f14f37831e723c7d4fa2fc",35,2
"6e36c69388f14f37831e723c7d4fa2fc",36,2
"6e36c69388f14f37831e723c7d4fa2fc",41,2
"6e36c69388f14f37831e723c7d4fa2fc",42,2
"6e36c69388f14f37831e723c7d4fa2fc",43,2
"6e36c69388f14f37831e723c7d4fa2fc",44,1
"6e36c69388f14f37831e723c7d4fa2fc",45,2
"6e875b72aa294366a4e02397929494ca",22,2
"6e875b72aa294366a4e02397929494ca",23,2
"6e875b72aa294366a4e02397929494ca",31,2
"6e875b72aa294366a4e02397929494ca",32,2
"6e875b72aa294366a4e02397929494ca",33,2
"6e875b72aa294366a4e02397929494ca",34,2
"6e875b72aa294366a4e02397929494ca",35,2
"6e875b72aa294366a4e02397929494ca",36,2
"6e875b72aa294366a4e02397929494ca",41,2
"6e875b72aa294366a4e02397929494ca",42,2
"6e875b72aa294366a4e02397929494ca",43,2
"6e875b72aa294366a4e02397929494ca",44,2
"6e875b72aa294366a4e02397929494ca",45,2
"6e8c9d3f6c874230bcbedc3f9f0285a6",22,2
"6e8c9d3f6c874230bcbedc3f9f0285a6",23,2
"6e8c9d3f6c874230bcbedc3f9f0285a6",31,2
"6e8c9d3f6c874230bcbedc3f9f0285a6",32,2
"6e8c9d3f6c874230bcbedc3f9f0285a6",33,2
"6e8c9d3f6c874230bcbedc3f9f0285a6",34,2
"6e8c9d3f6c874230bcbedc3f9f0285a6",35,2
"6e8c9d3f6c874230bcbedc3f9f0285a6",36,2
"6e8c9d3f6c874230bcbedc3f9f0285a6",41,2
"6e8c9d3f6c874230bcbedc3f9f0285a6",42,2
"6e8c9d3f6c874230bcbedc3f9f0285a6",43,2
"6e8c9d3f6c874230bcbedc3f9f0285a6",44,2
"6e8c9d3f6c874230bcbedc3f9f0285a6",45,2
"6e8f6671ab714ac3aebab5f540c0d440",22,2
"6e8f6671ab714ac3aebab5f540c0d440",23,2
"6e8f6671ab714ac3aebab5f540c0d440",31,2
"6e8f6671ab714ac3aebab5f540c0d440",32,2
"6e8f6671ab714ac3aebab5f540c0d440",33,2
"6e8f6671ab714ac3aebab5f540c0d440",34,2
"6e8f6671ab714ac3aebab5f540c0d440",35,2
"6e8f6671ab714ac3aebab5f540c0d440",36,2
"6e8f6671ab714ac3aebab5f540c0d440",41,2
"6e8f6671ab714ac3aebab5f540c0d440",42,2
"6e8f6671ab714ac3aebab5f540c0d440",43,2
"6e8f6671ab714ac3aebab5f540c0d440",44,2
"6e8f6671ab714ac3aebab5f540c0d440",45,1
"6e9fed759eb24d828cde8e8f85295fa5",22,2
"6e9fed759eb24d828cde8e8f85295fa5",23,2
"6e9fed759eb24d828cde8e8f85295fa5",31,2
"6e9fed759eb24d828cde8e8f85295fa5",32,2
"6e9fed759eb24d828cde8e8f85295fa5",33,2
"6e9fed759eb24d828cde8e8f85295fa5",34,2
"6e9fed759eb24d828cde8e8f85295fa5",35,2
"6e9fed759eb24d828cde8e8f85295fa5",36,2
"6e9fed759eb24d828cde8e8f85295fa5",41,2
"6e9fed759eb24d828cde8e8f85295fa5",42,2
"6e9fed759eb24d828cde8e8f85295fa5",43,2
"6e9fed759eb24d828cde8e8f85295fa5",44,2
"6e9fed759eb24d828cde8e8f85295fa5",45,2
"6ea576e77a1444da8af810a7d7d1ff9c",22,2
"6ea576e77a1444da8af810a7d7d1ff9c",23,2
"6ea576e77a1444da8af810a7d7d1ff9c",31,2
"6ea576e77a1444da8af810a7d7d1ff9c",32,2
"6ea576e77a1444da8af810a7d7d1ff9c",33,2
"6ea576e77a1444da8af810a7d7d1ff9c",34,2
"6ea576e77a1444da8af810a7d7d1ff9c",35,2
"6ea576e77a1444da8af810a7d7d1ff9c",36,2
"6ea576e77a1444da8af810a7d7d1ff9c",41,2
"6ea576e77a1444da8af810a7d7d1ff9c",42,2
"6ea576e77a1444da8af810a7d7d1ff9c",43,2
"6ea576e77a1444da8af810a7d7d1ff9c",44,2
"6ea576e77a1444da8af810a7d7d1ff9c",45,2
"6ec00f7d379e4cceb131ac9725f35b1a",22,2
"6ec00f7d379e4cceb131ac9725f35b1a",23,2
"6ec00f7d379e4cceb131ac9725f35b1a",31,2
"6ec00f7d379e4cceb131ac9725f35b1a",32,2
"6ec00f7d379e4cceb131ac9725f35b1a",33,2
"6ec00f7d379e4cceb131ac9725f35b1a",34,2
"6ec00f7d379e4cceb131ac9725f35b1a",35,2
"6ec00f7d379e4cceb131ac9725f35b1a",36,2
"6ec00f7d379e4cceb131ac9725f35b1a",41,2
"6ec00f7d379e4cceb131ac9725f35b1a",42,1
"6ec00f7d379e4cceb131ac9725f35b1a",43,2
"6ec00f7d379e4cceb131ac9725f35b1a",44,2
"6ec00f7d379e4cceb131ac9725f35b1a",45,2
"6ed7bea2de0e4fe19ac7e0a5a7e0c5f9",22,2
"6ed7bea2de0e4fe19ac7e0a5a7e0c5f9",23,2
"6ed7bea2de0e4fe19ac7e0a5a7e0c5f9",31,2
"6ed7bea2de0e4fe19ac7e0a5a7e0c5f9",32,2
"6ed7bea2de0e4fe19ac7e0a5a7e0c5f9",33,2
"6ed7bea2de0e4fe19ac7e0a5a7e0c5f9",34,2
"6ed7bea2de0e4fe19ac7e0a5a7e0c5f9",35,2
"6ed7bea2de0e4fe19ac7e0a5a7e0c5f9",36,2
"6ed7bea2de0e4fe19ac7e0a5a7e0c5f9",41,2
"6ed7bea2de0e4fe19ac7e0a5a7e0c5f9",42,2
"6ed7bea2de0e4fe19ac7e0a5a7e0c5f9",43,2
"6ed7bea2de0e4fe19ac7e0a5a7e0c5f9",44,2
"6ed7bea2de0e4fe19ac7e0a5a7e0c5f9",45,2
"6eedbaa6dcca4d878447d1c2cab98136",22,2
"6eedbaa6dcca4d878447d1c2cab98136",23,2
"6eedbaa6dcca4d878447d1c2cab98136",31,2
"6eedbaa6dcca4d878447d1c2cab98136",32,2
"6eedbaa6dcca4d878447d1c2cab98136",33,2
"6eedbaa6dcca4d878447d1c2cab98136",34,2
"6eedbaa6dcca4d878447d1c2cab98136",35,2
"6eedbaa6dcca4d878447d1c2cab98136",36,2
"6eedbaa6dcca4d878447d1c2cab98136",41,2
"6eedbaa6dcca4d878447d1c2cab98136",42,2
"6eedbaa6dcca4d878447d1c2cab98136",43,2
"6eedbaa6dcca4d878447d1c2cab98136",44,2
"6eedbaa6dcca4d878447d1c2cab98136",45,2
"6f035c845d044070b977bfd3ae5bfe18",22,2
"6f035c845d044070b977bfd3ae5bfe18",23,2
"6f035c845d044070b977bfd3ae5bfe18",31,2
"6f035c845d044070b977bfd3ae5bfe18",32,2
"6f035c845d044070b977bfd3ae5bfe18",33,2
"6f035c845d044070b977bfd3ae5bfe18",34,2
"6f035c845d044070b977bfd3ae5bfe18",35,2
"6f035c845d044070b977bfd3ae5bfe18",36,2
"6f035c845d044070b977bfd3ae5bfe18",41,2
"6f035c845d044070b977bfd3ae5bfe18",42,2
"6f035c845d044070b977bfd3ae5bfe18",43,2
"6f035c845d044070b977bfd3ae5bfe18",44,2
"6f035c845d044070b977bfd3ae5bfe18",45,2
"6f0634b271dd4ebabaca45a0579a1a69",22,2
"6f0634b271dd4ebabaca45a0579a1a69",23,2
"6f0634b271dd4ebabaca45a0579a1a69",31,2
"6f0634b271dd4ebabaca45a0579a1a69",32,2
"6f0634b271dd4ebabaca45a0579a1a69",33,2
"6f0634b271dd4ebabaca45a0579a1a69",34,2
"6f0634b271dd4ebabaca45a0579a1a69",35,2
"6f0634b271dd4ebabaca45a0579a1a69",36,2
"6f0634b271dd4ebabaca45a0579a1a69",41,2
"6f0634b271dd4ebabaca45a0579a1a69",42,2
"6f0634b271dd4ebabaca45a0579a1a69",43,2
"6f0634b271dd4ebabaca45a0579a1a69",44,2
"6f0634b271dd4ebabaca45a0579a1a69",45,2
"6f3b0e49990144ff9e75ee145a362444",22,2
"6f3b0e49990144ff9e75ee145a362444",23,2
"6f3b0e49990144ff9e75ee145a362444",31,2
