"hhid","PID","s2bq1_1","h2bq02","h2bq03","h2bq04","h2qb05A","h2qb05B","h2bq06","h2bq07a","s2bq07b1","s2bq07b2","s2bq07b3a","s2bq07b3b","s2bq07b4a","s2bq07b4b","s2bq07b5","h2bq07b6"
"68c5d85e73f442b98f9d734d23a6360c",5,"2",2,,,,,,,,,,,,,,
"68c5d85e73f442b98f9d734d23a6360c",6,"2",2,,,,,,,,,,,,,,
"68c5d85e73f442b98f9d734d23a6360c",8,"2",2,,,,,,,,,,,,,,
"68c5d85e73f442b98f9d734d23a6360c",9,"2",2,,,,,,,,,,,,,,
"68c5d85e73f442b98f9d734d23a6360c",15,"2",2,,,,,,,,,,,,,,
"68cfdca72dba43feb318315441a1396c",2,"4",2,,,,,,,,,,,,,,
"68cfdca72dba43feb318315441a1396c",4,"4",2,,,,,,,,,,,,,,
"68db55bc6a47402290ef540adc1c18ca",2,"2",2,,,,,,,,,,,,,,
"68db55bc6a47402290ef540adc1c18ca",4,"2",2,,,,,,,,,,,,,,
"68e2e3f630be4cc788a3c61f6b522b3a",1,"2",2,,,,,,,,,,,,,,
"68e2e3f630be4cc788a3c61f6b522b3a",2,"2",2,,,,,,,,,,,,,,
"68e2e3f630be4cc788a3c61f6b522b3a",3,"2",2,,,,,,,,,,,,,,
"68e2e3f630be4cc788a3c61f6b522b3a",4,"2",2,,,,,,,,,,,,,,
"68e2e3f630be4cc788a3c61f6b522b3a",7,"2",2,,,,,,,,,,,,,,
"68e2e3f630be4cc788a3c61f6b522b3a",8,"2",2,,,,,,,,,,,,,,
"68e2e3f630be4cc788a3c61f6b522b3a",9,"2",2,,,,,,,,,,,,,,
"68e2e3f630be4cc788a3c61f6b522b3a",10,"2",2,,,,,,,,,,,,,,
"68e2e3f630be4cc788a3c61f6b522b3a",11,"2",2,,,,,,,,,,,,,,
"68e2e3f630be4cc788a3c61f6b522b3a",12,"2",2,,,,,,,,,,,,,,
"68e2e3f630be4cc788a3c61f6b522b3a",13,"2",2,,,,,,,,,,,,,,
"68e2e3f630be4cc788a3c61f6b522b3a",14,"2",2,,,,,,,,,,,,,,
"68f3bf898a6e4ca9868b6ac7dc9d3661",1,"1",2,,,,,,,,,,,,,,
"68f3bf898a6e4ca9868b6ac7dc9d3661",2,"1",2,,,,,,,,,,,,,,
"68f3bf898a6e4ca9868b6ac7dc9d3661",3,"1",2,,,,,,,,,,,,,,
"68f3bf898a6e4ca9868b6ac7dc9d3661",4,"1",2,,,,,,,,,,,,,,
"68f3bf898a6e4ca9868b6ac7dc9d3661",5,"1",2,,,,,,,,,,,,,,
"68f3bf898a6e4ca9868b6ac7dc9d3661",6,"1",2,,,,,,,,,,,,,,
"68f3bf898a6e4ca9868b6ac7dc9d3661",7,"1",2,,,,,,,,,,,,,,
"68f3bf898a6e4ca9868b6ac7dc9d3661",8,"1",2,,,,,,,,,,,,,,
"690d9dad4c4943d5b39918ec5d25a707",1,"1",2,,,,,,,,,,,,,,
"690d9dad4c4943d5b39918ec5d25a707",2,"1",2,,,,,,,,,,,,,,
"69389211ef9543f09dd0b955bd7ba94b",1,"1",2,,,,,,,,,,,,,,
"69389211ef9543f09dd0b955bd7ba94b",2,"1",2,,,,,,,,,,,,,,
"69389211ef9543f09dd0b955bd7ba94b",3,"1",2,,,,,,,,,,,,,,
"69389211ef9543f09dd0b955bd7ba94b",4,"1",2,,,,,,,,,,,,,,
"69389211ef9543f09dd0b955bd7ba94b",5,"1",2,,,,,,,,,,,,,,
"69389211ef9543f09dd0b955bd7ba94b",6,"1",2,,,,,,,,,,,,,,
"69389211ef9543f09dd0b955bd7ba94b",7,"1",2,,,,,,,,,,,,,,
"693ab0aa032b435cbd372e70848fb021",1,"1",2,,,,,,,,,,,,,,
"696c143bab8e4f44a575b1564cae411c",1,"1",2,,,,,,,,,,,,,,
"696c143bab8e4f44a575b1564cae411c",2,"2",2,,,,,,,,,,,,,,
"696c143bab8e4f44a575b1564cae411c",5,"1",2,,,,,,,,,,,,,,
"696c143bab8e4f44a575b1564cae411c",6,"1",2,,,,,,,,,,,,,,
"696c143bab8e4f44a575b1564cae411c",7,"1",2,,,,,,,,,,,,,,
"6977e1ca505c4b4eab3cf6bda82cc0f9",1,"1",2,,,,,,,,,,,,,,
"6977e1ca505c4b4eab3cf6bda82cc0f9",4,"1",2,,,,,,,,,,,,,,
"698d097e0f0f455fae9d11f63589546b",1,"1",2,,,,,,,,,,,,,,
"698d097e0f0f455fae9d11f63589546b",2,"2",2,,,,,,,,,,,,,,
"698d097e0f0f455fae9d11f63589546b",3,"3",2,,,,,,,,,,,,,,
"698d097e0f0f455fae9d11f63589546b",4,"1",2,,,,,,,,,,,,,,
"698d097e0f0f455fae9d11f63589546b",7,"1",2,,,,,,,,,,,,,,
"698d097e0f0f455fae9d11f63589546b",8,"1",2,,,,,,,,,,,,,,
"698d097e0f0f455fae9d11f63589546b",9,"1",2,,,,,,,,,,,,,,
"698d097e0f0f455fae9d11f63589546b",10,"1",2,,,,,,,,,,,,,,
"69949c62d1084d058c89e94dd901e503",1,"1",2,,,,,,,,,,,,,,
"69949c62d1084d058c89e94dd901e503",3,"1",2,,,,,,,,,,,,,,
"69949c62d1084d058c89e94dd901e503",4,"1",2,,,,,,,,,,,,,,
"69949c62d1084d058c89e94dd901e503",5,"1",2,,,,,,,,,,,,,,
"69949c62d1084d058c89e94dd901e503",6,"1",2,,,,,,,,,,,,,,
"69949c62d1084d058c89e94dd901e503",9,"1",2,,,,,,,,,,,,,,
"69949c62d1084d058c89e94dd901e503",10,"1",2,,,,,,,,,,,,,,
"69bca440979f4ba59b8d57dd628e7d72",1,"2",2,,,,,,,,,,,,,,
"69bca440979f4ba59b8d57dd628e7d72",2,"2",2,,,,,,,,,,,,,,
"69bca440979f4ba59b8d57dd628e7d72",3,"2",1,1,5,4,,1,200000,0,1,1,0,0,,,200000
"69bca440979f4ba59b8d57dd628e7d72",4,"2",2,,,,,,,,,,,,,,
"69bca440979f4ba59b8d57dd628e7d72",5,"2",2,,,,,,,,,,,,,,
"69bca440979f4ba59b8d57dd628e7d72",6,"2",2,,,,,,,,,,,,,,
"69bca440979f4ba59b8d57dd628e7d72",7,"2",2,,,,,,,,,,,,,,
"69e60ef72eeb4fd2ab11d162e08170b7",1,"3",2,,,,,,,,,,,,,,
"69e60ef72eeb4fd2ab11d162e08170b7",3,"3",2,,,,,,,,,,,,,,
"69e60ef72eeb4fd2ab11d162e08170b7",4,"3",2,,,,,,,,,,,,,,
"69e60ef72eeb4fd2ab11d162e08170b7",5,"3",2,,,,,,,,,,,,,,
"69e60ef72eeb4fd2ab11d162e08170b7",7,"3",2,,,,,,,,,,,,,,
"69e60ef72eeb4fd2ab11d162e08170b7",8,"3",2,,,,,,,,,,,,,,
"69e60ef72eeb4fd2ab11d162e08170b7",9,"3",2,,,,,,,,,,,,,,
"69ecfcc414bb44a8b041cded5c4d3274",1,"1",2,,,,,,,,,,,,,,
"69ecfcc414bb44a8b041cded5c4d3274",5,"1",2,,,,,,,,,,,,,,
"69ecfcc414bb44a8b041cded5c4d3274",6,"1",2,,,,,,,,,,,,,,
"6a1f1d0492b24ece992a0caf323e9157",1,"2",2,,,,,,,,,,,,,,
"6a1f1d0492b24ece992a0caf323e9157",2,"2",2,,,,,,,,,,,,,,
"6a1f1d0492b24ece992a0caf323e9157",4,"2",2,,,,,,,,,,,,,,
"6a1f1d0492b24ece992a0caf323e9157",5,"2",2,,,,,,,,,,,,,,
"6a353fad5ce24f7d928c4bc5645ccf83",1,"1",2,,,,,,,,,,,,,,
"6a353fad5ce24f7d928c4bc5645ccf83",4,"1",2,,,,,,,,,,,,,,
"6a353fad5ce24f7d928c4bc5645ccf83",5,"1",2,,,,,,,,,,,,,,
"6a353fad5ce24f7d928c4bc5645ccf83",6,"1",2,,,,,,,,,,,,,,
"6a353fad5ce24f7d928c4bc5645ccf83",7,"1",2,,,,,,,,,,,,,,
"6a353fad5ce24f7d928c4bc5645ccf83",8,"1",2,,,,,,,,,,,,,,
"6a353fad5ce24f7d928c4bc5645ccf83",9,"1",2,,,,,,,,,,,,,,
"6a353fad5ce24f7d928c4bc5645ccf83",11,"1",2,,,,,,,,,,,,,,
"6a353fad5ce24f7d928c4bc5645ccf83",12,"1",2,,,,,,,,,,,,,,
"6a353fad5ce24f7d928c4bc5645ccf83",13,"1",2,,,,,,,,,,,,,,
"6a353fad5ce24f7d928c4bc5645ccf83",14,"1",2,,,,,,,,,,,,,,
"6a36fb3d10284cd29b90a9c965673e61",1,"1",2,,,,,,,,,,,,,,
"6a36fb3d10284cd29b90a9c965673e61",2,"2",2,,,,,,,,,,,,,,
"6a36fb3d10284cd29b90a9c965673e61",3,"2",2,,,,,,,,,,,,,,
"6a36fb3d10284cd29b90a9c965673e61",4,"2",2,,,,,,,,,,,,,,
"6a36fb3d10284cd29b90a9c965673e61",6,"2",2,,,,,,,,,,,,,,
"6a5e3fd07228432c8c65087ada1793ff",1,"2",2,,,,,,,,,,,,,,
"6a5e3fd07228432c8c65087ada1793ff",2,"2",2,,,,,,,,,,,,,,
"6a5e3fd07228432c8c65087ada1793ff",3,"2",2,,,,,,,,,,,,,,
"6a62729833e64031b0586ff9e6ba9709",1,"1",2,,,,,,,,,,,,,,
"6a62729833e64031b0586ff9e6ba9709",2,"2",2,,,,,,,,,,,,,,
"6a62729833e64031b0586ff9e6ba9709",3,"2",2,,,,,,,,,,,,,,
"6a62729833e64031b0586ff9e6ba9709",5,"2",2,,,,,,,,,,,,,,
"6a62729833e64031b0586ff9e6ba9709",6,"2",2,,,,,,,,,,,,,,
"6a786c2d723f4add86a4a778a805498b",1,"2",2,,,,,,,,,,,,,,
"6a786c2d723f4add86a4a778a805498b",2,"2",2,,,,,,,,,,,,,,
"6a786c2d723f4add86a4a778a805498b",3,"2",2,,,,,,,,,,,,,,
"6a786c2d723f4add86a4a778a805498b",4,"2",2,,,,,,,,,,,,,,
"6a786c2d723f4add86a4a778a805498b",5,"2",2,,,,,,,,,,,,,,
"6a8c6955b0994898b925d6b30c1c855c",1,,,,,,,,,,,,,,,,
"6a8c6955b0994898b925d6b30c1c855c",2,,,,,,,,,,,,,,,,
"6a8c6955b0994898b925d6b30c1c855c",3,,,,,,,,,,,,,,,,
"6a8c6955b0994898b925d6b30c1c855c",4,,,,,,,,,,,,,,,,
"6a8c6955b0994898b925d6b30c1c855c",5,,,,,,,,,,,,,,,,
"6aac699ad15a48588ad9367f9e063095",1,"1",2,,,,,,,,,,,,,,
"6aac699ad15a48588ad9367f9e063095",3,"1",2,,,,,,,,,,,,,,
"6aac699ad15a48588ad9367f9e063095",4,"1",2,,,,,,,,,,,,,,
"6aac699ad15a48588ad9367f9e063095",5,"1",2,,,,,,,,,,,,,,
"6aac699ad15a48588ad9367f9e063095",6,"1",2,,,,,,,,,,,,,,
"6aac699ad15a48588ad9367f9e063095",7,"3",2,,,,,,,,,,,,,,
"6ab431369c09447893380947e1e2fa9c",1,"1",2,,,,,,,,,,,,,,
"6ab431369c09447893380947e1e2fa9c",2,"1",2,,,,,,,,,,,,,,
"6ad635d3403248979bbd95c911af620c",1,"2",2,,,,,,,,,,,,,,
"6ad635d3403248979bbd95c911af620c",2,"2",2,,,,,,,,,,,,,,
"6ad635d3403248979bbd95c911af620c",3,"2",2,,,,,,,,,,,,,,
"6ad635d3403248979bbd95c911af620c",4,"2",2,,,,,,,,,,,,,,
"6ad635d3403248979bbd95c911af620c",5,"2",2,,,,,,,,,,,,,,
"6ad635d3403248979bbd95c911af620c",6,"2",2,,,,,,,,,,,,,,
"6af34064cb92445789a8360953487239",1,"1",2,,,,,,,,,,,,,,
"6af34064cb92445789a8360953487239",2,"1",2,,,,,,,,,,,,,,
"6af34064cb92445789a8360953487239",3,"1",2,,,,,,,,,,,,,,
"6af34064cb92445789a8360953487239",4,"1",2,,,,,,,,,,,,,,
"6af34064cb92445789a8360953487239",5,"1",2,,,,,,,,,,,,,,
"6af34064cb92445789a8360953487239",6,"2",2,,,,,,,,,,,,,,
"6af34064cb92445789a8360953487239",7,"1",2,,,,,,,,,,,,,,
"6af9b7d26a9b4d4886cb4d0577d4c640",1,"1",2,,,,,,,,,,,,,,
"6b0efd73485e40dfa39a692e66dbf7be",1,"2",2,,,,,,,,,,,,,,
"6b0efd73485e40dfa39a692e66dbf7be",2,"2",2,,,,,,,,,,,,,,
"6b0efd73485e40dfa39a692e66dbf7be",4,"2",2,,,,,,,,,,,,,,
"6b0efd73485e40dfa39a692e66dbf7be",5,"2",2,,,,,,,,,,,,,,
"6b0efd73485e40dfa39a692e66dbf7be",6,"2",2,,,,,,,,,,,,,,
"6b0efd73485e40dfa39a692e66dbf7be",7,"2",2,,,,,,,,,,,,,,
"6b0efd73485e40dfa39a692e66dbf7be",8,"2",2,,,,,,,,,,,,,,
"6b55b47e2249487f97b9e81b07b8b490",1,"2",2,,,,,,,,,,,,,,
"6b55b47e2249487f97b9e81b07b8b490",2,"2",2,,,,,,,,,,,,,,
"6b55b47e2249487f97b9e81b07b8b490",3,"2",2,,,,,,,,,,,,,,
"6b55b47e2249487f97b9e81b07b8b490",4,"2",2,,,,,,,,,,,,,,
"6b900f14c9f44138a12e3707c25722ec",1,"1",2,,,,,,,,,,,,,,
"6b900f14c9f44138a12e3707c25722ec",2,"1",2,,,,,,,,,,,,,,
"6b9262f4195d431bb7337e350e5935d9",1,"2",2,,,,,,,,,,,,,,
"6b9262f4195d431bb7337e350e5935d9",2,"2",2,,,,,,,,,,,,,,
"6b9262f4195d431bb7337e350e5935d9",4,"2",2,,,,,,,,,,,,,,
"6b9262f4195d431bb7337e350e5935d9",5,"2",2,,,,,,,,,,,,,,
"6b9262f4195d431bb7337e350e5935d9",6,"2",2,,,,,,,,,,,,,,
"6b9262f4195d431bb7337e350e5935d9",7,"2",2,,,,,,,,,,,,,,
"6b9817aa4acf488b802fa5eb006f009a",1,"1",2,,,,,,,,,,,,,,
"6b9817aa4acf488b802fa5eb006f009a",3,"3",2,,,,,,,,,,,,,,
"6b9817aa4acf488b802fa5eb006f009a",6,"6",2,,,,,,,,,,,,,,
"6b9817aa4acf488b802fa5eb006f009a",7,"1",2,,,,,,,,,,,,,,
"6b9817aa4acf488b802fa5eb006f009a",10,"1",2,,,,,,,,,,,,,,
"6b9817aa4acf488b802fa5eb006f009a",12,"1",2,,,,,,,,,,,,,,
"6ba52bca5b20410e806054c30c5ef909",1,"1",2,,,,,,,,,,,,,,
"6ba9588f25094e3387eb46e9db57a8bc",5,"6",2,,,,,,,,,,,,,,
"6ba9588f25094e3387eb46e9db57a8bc",6,"6",2,,,,,,,,,,,,,,
"6bcdf494fc1540af91e7128addf20b66",1,"1",2,,,,,,,,,,,,,,
"6bcdf494fc1540af91e7128addf20b66",2,"1",2,,,,,,,,,,,,,,
"6bcdf494fc1540af91e7128addf20b66",3,"1",2,,,,,,,,,,,,,,
"6bcdf494fc1540af91e7128addf20b66",4,"1",2,,,,,,,,,,,,,,
"6bd3cf7a1e4345c4b67abce238dc828d",1,"3",2,,,,,,,,,,,,,,
"6bd3cf7a1e4345c4b67abce238dc828d",3,"3",2,,,,,,,,,,,,,,
"6bd3cf7a1e4345c4b67abce238dc828d",4,"3",2,,,,,,,,,,,,,,
"6be232699e70435ba9cd8db725d1cd7d",1,"7",2,,,,,,,,,,,,,,
"6be232699e70435ba9cd8db725d1cd7d",2,"7",2,,,,,,,,,,,,,,
"6be232699e70435ba9cd8db725d1cd7d",3,"7",2,,,,,,,,,,,,,,
"6be232699e70435ba9cd8db725d1cd7d",6,"7",2,,,,,,,,,,,,,,
"6be232699e70435ba9cd8db725d1cd7d",7,"7",2,,,,,,,,,,,,,,
"6c1bd9883eec4044979ad1be8420e48b",1,"1",2,,,,,,,,,,,,,,
"6c1bd9883eec4044979ad1be8420e48b",5,"1",2,,,,,,,,,,,,,,
"6c1bd9883eec4044979ad1be8420e48b",6,"1",2,,,,,,,,,,,,,,
"6c26f95c9b844536a969e47ede58abba",1,"1",2,,,,,,,,,,,,,,
"6c26f95c9b844536a969e47ede58abba",2,"2",2,,,,,,,,,,,,,,
"6c26f95c9b844536a969e47ede58abba",3,"1",2,,,,,,,,,,,,,,
"6c26f95c9b844536a969e47ede58abba",4,"1",2,,,,,,,,,,,,,,
"6c2b2395f6c24ef49e70351cf6a51f4e",1,"2",2,,,,,,,,,,,,,,
"6c2b2395f6c24ef49e70351cf6a51f4e",2,"2",2,,,,,,,,,,,,,,
"6c2b2395f6c24ef49e70351cf6a51f4e",3,"2",2,,,,,,,,,,,,,,
"6c2b2395f6c24ef49e70351cf6a51f4e",4,"2",2,,,,,,,,,,,,,,
"6c33e5c766364a01bf91d3288988802f",1,"1",2,,,,,,,,,,,,,,
"6c33e5c766364a01bf91d3288988802f",2,"1",2,,,,,,,,,,,,,,
"6c33e5c766364a01bf91d3288988802f",3,"1",2,,,,,,,,,,,,,,
"6c33e5c766364a01bf91d3288988802f",4,"1",2,,,,,,,,,,,,,,
"6c33e5c766364a01bf91d3288988802f",5,"1",2,,,,,,,,,,,,,,
"6c33e5c766364a01bf91d3288988802f",6,"1",2,,,,,,,,,,,,,,
"6c33e5c766364a01bf91d3288988802f",7,"1",2,,,,,,,,,,,,,,
"6c46bb0e515843ccbd9151bdd525fccc",1,"2",2,,,,,,,,,,,,,,
"6c46bb0e515843ccbd9151bdd525fccc",2,"2",2,,,,,,,,,,,,,,
"6c46bb0e515843ccbd9151bdd525fccc",3,"2",2,,,,,,,,,,,,,,
"6c46bb0e515843ccbd9151bdd525fccc",4,"2",2,,,,,,,,,,,,,,
"6c47c9e23f364985838504b94dcd0f98",1,"2",2,,,,,,,,,,,,,,
"6c47c9e23f364985838504b94dcd0f98",2,"2",2,,,,,,,,,,,,,,
"6c47c9e23f364985838504b94dcd0f98",3,"2",2,,,,,,,,,,,,,,
"6c47c9e23f364985838504b94dcd0f98",9,"2",2,,,,,,,,,,,,,,
"6c47c9e23f364985838504b94dcd0f98",11,"2",2,,,,,,,,,,,,,,
"6c47c9e23f364985838504b94dcd0f98",12,"2",2,,,,,,,,,,,,,,
"6c47c9e23f364985838504b94dcd0f98",13,"2",2,,,,,,,,,,,,,,
"6c82d38a510147bb8dea2705589e6ad0",1,"1",2,,,,,,,,,,,,,,
"6c82d38a510147bb8dea2705589e6ad0",2,"1",2,,,,,,,,,,,,,,
"6c82d38a510147bb8dea2705589e6ad0",3,"1",2,,,,,,,,,,,,,,
"6c82d38a510147bb8dea2705589e6ad0",4,"2",2,,,,,,,,,,,,,,
"6cd20f63b8e34c9baf5870e84eab5d2a",1,"1",2,,,,,,,,,,,,,,
"6cd20f63b8e34c9baf5870e84eab5d2a",2,"1",2,,,,,,,,,,,,,,
"6cd20f63b8e34c9baf5870e84eab5d2a",4,"1",2,,,,,,,,,,,,,,
"6cd20f63b8e34c9baf5870e84eab5d2a",5,"1",2,,,,,,,,,,,,,,
"6cdc2865affb46e084bc210198a5d640",1,"1",2,,,,,,,,,,,,,,
"6cdc2865affb46e084bc210198a5d640",2,"1",2,,,,,,,,,,,,,,
"6cdc2865affb46e084bc210198a5d640",3,"3",2,,,,,,,,,,,,,,
"6cdc2865affb46e084bc210198a5d640",4,"1",2,,,,,,,,,,,,,,
"6cdc2865affb46e084bc210198a5d640",5,"1",2,,,,,,,,,,,,,,
"6cdc2865affb46e084bc210198a5d640",6,"1",2,,,,,,,,,,,,,,
"6cdc2865affb46e084bc210198a5d640",7,"1",2,,,,,,,,,,,,,,
"6cdc2865affb46e084bc210198a5d640",8,"1",2,,,,,,,,,,,,,,
"6cdc2865affb46e084bc210198a5d640",9,"1",2,,,,,,,,,,,,,,
"6cdd4fcbbcfe414d9686fdd2c404dc8b",1,"1",2,,,,,,,,,,,,,,
"6cdd4fcbbcfe414d9686fdd2c404dc8b",2,"1",2,,,,,,,,,,,,,,
"6cdd4fcbbcfe414d9686fdd2c404dc8b",3,"1",2,,,,,,,,,,,,,,
"6cdd4fcbbcfe414d9686fdd2c404dc8b",4,"1",2,,,,,,,,,,,,,,
"6cdd4fcbbcfe414d9686fdd2c404dc8b",5,"1",2,,,,,,,,,,,,,,
"6cdd4fcbbcfe414d9686fdd2c404dc8b",6,"1",2,,,,,,,,,,,,,,
"6ce5b0c08e9c49b9b1b389ebb52a0d29",1,"2",2,,,,,,,,,,,,,,
"6ce5b0c08e9c49b9b1b389ebb52a0d29",2,"2",2,,,,,,,,,,,,,,
"6ce5b0c08e9c49b9b1b389ebb52a0d29",4,"2",2,,,,,,,,,,,,,,
"6ce5b0c08e9c49b9b1b389ebb52a0d29",5,"2",2,,,,,,,,,,,,,,
"6ce5b0c08e9c49b9b1b389ebb52a0d29",6,"2",2,,,,,,,,,,,,,,
"6ce5b0c08e9c49b9b1b389ebb52a0d29",7,"2",2,,,,,,,,,,,,,,
"6d16619450ee48c3b00fa067fdefb8a5",1,"4",2,,,,,,,,,,,,,,
"6d16619450ee48c3b00fa067fdefb8a5",3,"4",2,,,,,,,,,,,,,,
"6d16619450ee48c3b00fa067fdefb8a5",4,"4",2,,,,,,,,,,,,,,
"6d16619450ee48c3b00fa067fdefb8a5",5,"4",2,,,,,,,,,,,,,,
"6d23a1f187fe42b5bc89945312f40c06",1,"1",2,,,,,,,,,,,,,,
"6d23a1f187fe42b5bc89945312f40c06",2,"4",2,,,,,,,,,,,,,,
"6d23a1f187fe42b5bc89945312f40c06",3,"4",2,,,,,,,,,,,,,,
"6d23a1f187fe42b5bc89945312f40c06",4,"1",2,,,,,,,,,,,,,,
"6d23a1f187fe42b5bc89945312f40c06",5,"1",2,,,,,,,,,,,,,,
"6d23a1f187fe42b5bc89945312f40c06",6,"1",2,,,,,,,,,,,,,,
"6d271125688e4ce28b3d41e7a4d8bd63",1,"1",2,,,,,,,,,,,,,,
"6d2e2dbf3a8046bbba64f9fd5ec54fbd",1,"1",2,,,,,,,,,,,,,,
"6d2e2dbf3a8046bbba64f9fd5ec54fbd",2,"1",2,,,,,,,,,,,,,,
"6d2e2dbf3a8046bbba64f9fd5ec54fbd",3,"1",2,,,,,,,,,,,,,,
"6d2e2dbf3a8046bbba64f9fd5ec54fbd",4,"1",2,,,,,,,,,,,,,,
"6d2e2dbf3a8046bbba64f9fd5ec54fbd",5,"1",2,,,,,,,,,,,,,,
"6d2e2dbf3a8046bbba64f9fd5ec54fbd",6,"1",2,,,,,,,,,,,,,,
"6d2e2dbf3a8046bbba64f9fd5ec54fbd",7,"1",2,,,,,,,,,,,,,,
"6d3161443ac04336ace23492e57e319e",1,"2",2,,,,,,,,,,,,,,
"6d3161443ac04336ace23492e57e319e",2,"2",2,,,,,,,,,,,,,,
"6d3161443ac04336ace23492e57e319e",3,"2",2,,,,,,,,,,,,,,
"6d3161443ac04336ace23492e57e319e",4,"2",2,,,,,,,,,,,,,,
"6d3161443ac04336ace23492e57e319e",5,"2",2,,,,,,,,,,,,,,
"6d3161443ac04336ace23492e57e319e",6,"2",2,,,,,,,,,,,,,,
"6d3161443ac04336ace23492e57e319e",7,"2",2,,,,,,,,,,,,,,
"6d3161443ac04336ace23492e57e319e",8,"2",2,,,,,,,,,,,,,,
"6d3161443ac04336ace23492e57e319e",9,"2",2,,,,,,,,,,,,,,
"6d392e82536e4b17b058d09c5e05b414",1,"1",2,,,,,,,,,,,,,,
"6d392e82536e4b17b058d09c5e05b414",2,"2",2,,,,,,,,,,,,,,
"6d392e82536e4b17b058d09c5e05b414",3,"2",2,,,,,,,,,,,,,,
"6d392e82536e4b17b058d09c5e05b414",4,"2",2,,,,,,,,,,,,,,
"6d62d577102f4e0fa86652fc173d909f",1,"1",2,,,,,,,,,,,,,,
"6d62d577102f4e0fa86652fc173d909f",3,"1",2,,,,,,,,,,,,,,
"6d62d577102f4e0fa86652fc173d909f",4,"1",2,,,,,,,,,,,,,,
"6d62d577102f4e0fa86652fc173d909f",5,"1",1,1,14,6,,1,30000,0,0,20000,0,0,,10000,0
"6d62d577102f4e0fa86652fc173d909f",6,"1",2,,,,,,,,,,,,,,
"6d62d577102f4e0fa86652fc173d909f",7,"1",2,,,,,,,,,,,,,,
"6d62d577102f4e0fa86652fc173d909f",8,"1",2,,,,,,,,,,,,,,
"6d62d577102f4e0fa86652fc173d909f",9,"1",2,,,,,,,,,,,,,,
"6d62d577102f4e0fa86652fc173d909f",11,"1",2,,,,,,,,,,,,,,
"6d68da2a08ee4f92aee39d86974f0082",2,"2",2,,,,,,,,,,,,,,
"6d68da2a08ee4f92aee39d86974f0082",3,"2",2,,,,,,,,,,,,,,
"6d68da2a08ee4f92aee39d86974f0082",4,"2",2,,,,,,,,,,,,,,
"6d68da2a08ee4f92aee39d86974f0082",5,"2",2,,,,,,,,,,,,,,
"6d744b34367e4b1285aadf0502734121",1,"1",2,,,,,,,,,,,,,,
"6d744b34367e4b1285aadf0502734121",2,"1",2,,,,,,,,,,,,,,
"6d744b34367e4b1285aadf0502734121",4,"1",2,,,,,,,,,,,,,,
"6d744b34367e4b1285aadf0502734121",5,"1",2,,,,,,,,,,,,,,
"6d80eda54c8046fb8018c220f362e6a9",1,"2",2,,,,,,,,,,,,,,
"6d80eda54c8046fb8018c220f362e6a9",2,"2",2,,,,,,,,,,,,,,
"6d80eda54c8046fb8018c220f362e6a9",3,"2",2,,,,,,,,,,,,,,
"6d80eda54c8046fb8018c220f362e6a9",4,"2",2,,,,,,,,,,,,,,
"6d80eda54c8046fb8018c220f362e6a9",5,"2",2,,,,,,,,,,,,,,
"6d80eda54c8046fb8018c220f362e6a9",6,"2",2,,,,,,,,,,,,,,
"6d80eda54c8046fb8018c220f362e6a9",7,"2",2,,,,,,,,,,,,,,
"6d830acf2daa4a81bf954eb34931f39a",1,"1",2,,,,,,,,,,,,,,
"6d830acf2daa4a81bf954eb34931f39a",2,"2",2,,,,,,,,,,,,,,
"6d830acf2daa4a81bf954eb34931f39a",3,"2",2,,,,,,,,,,,,,,
"6d830acf2daa4a81bf954eb34931f39a",5,"2",2,,,,,,,,,,,,,,
"6d830acf2daa4a81bf954eb34931f39a",6,"2",2,,,,,,,,,,,,,,
"6d830acf2daa4a81bf954eb34931f39a",7,"2",2,,,,,,,,,,,,,,
"6df584a02481451c958dd783150dfc15",1,"1",2,,,,,,,,,,,,,,
"6df584a02481451c958dd783150dfc15",2,"1",2,,,,,,,,,,,,,,
"6df584a02481451c958dd783150dfc15",3,"1",2,,,,,,,,,,,,,,
"6df742df056643358cfb5b48d1cc2fa9",1,"1",2,,,,,,,,,,,,,,
"6dfa6a5816024c7f966cca87e3bed6f5",1,"1",2,,,,,,,,,,,,,,
"6dfa6a5816024c7f966cca87e3bed6f5",3,"1",2,,,,,,,,,,,,,,
"6dfa6a5816024c7f966cca87e3bed6f5",4,"1",2,,,,,,,,,,,,,,
"6dfa6a5816024c7f966cca87e3bed6f5",5,"1",2,,,,,,,,,,,,,,
"6dfa6a5816024c7f966cca87e3bed6f5",6,"1",2,,,,,,,,,,,,,,
"6e1b9813d0ca441b84732b02c170252c",2,"3",2,,,,,,,,,,,,,,
"6e1b9813d0ca441b84732b02c170252c",3,"3",2,,,,,,,,,,,,,,
"6e1b9813d0ca441b84732b02c170252c",4,"3",2,,,,,,,,,,,,,,
"6e1b9813d0ca441b84732b02c170252c",5,"3",2,,,,,,,,,,,,,,
"6e36743f363a4cdd819cf27aeac8de96",1,"1",2,,,,,,,,,,,,,,
"6e36743f363a4cdd819cf27aeac8de96",2,"1",2,,,,,,,,,,,,,,
"6e36743f363a4cdd819cf27aeac8de96",4,"1",2,,,,,,,,,,,,,,
"6e36c69388f14f37831e723c7d4fa2fc",1,"1",2,,,,,,,,,,,,,,
"6e36c69388f14f37831e723c7d4fa2fc",3,"6",2,,,,,,,,,,,,,,
