Country Name,Country Code,Series Name,Series Code,2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Ghana,GHA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,1.07347433432919,1.10126665787991,0.95946444033728,1.06198255156357,0.869158364103086,..,..,..,..,1.55801694215876,1.4597894413245,1.35748200984189,1.30985987211239,1.32988358752324,1.32294368573998,..
Ghana,GHA,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,869,..,..,..,..,..,..,..,..
Ghana,GHA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,0.939,1.155,1.028,..,..,..,1.327,1.931,2.039,2.255,4.39,2.616,3.496,3.42,3.789,..
Ghana,GHA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.052275,1.40496666666667,1.42998333333333,1.520625,1.82486666666667,1.98135,2.896575,3.71464166666667,3.90981666666667,4.35053333333333,4.585325,5.21736666666667,5.59570833333333,5.8057,8.2724,11.0204083333333
Ghana,GHA,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,22.92127346,19.18789589,19.75951894,34.56348552,31.98414445,40.74730481,35.1558618,27.83425527,24.36998343,27.14816715,27.71892241,26.30988644,24.64188666,27.24708797,..,..
Ghana,GHA,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,51.1209443688865,49.7154262898059,45.2283793494891,75.3865744472883,76.1907905584303,91.3748163194649,97.280684156187,81.6806375429444,61.7017919733022,66.9571332350705,66.7240288699653,67.6163636636714,62.8539898606428,67.5468791980219,..,..
Ghana,GHA,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,0.448261354776665,0.38595072624769,0.436820820545297,0.45848329812962,0.416951849758502,0.439926192841397,0.354105214671407,0.331646456858642,0.381791349127233,0.389283593035357,0.396751326272151,0.3642100571249,0.363227802078087,0.370109681041525,0.310759888412943,0.299652578284572
Ghana,GHA,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,..,0,0,..,7990000,4840000,8942031.67182118,2607106387.33774,1548909687.62726,1112210000,956248076.150446,667262506.260227,727201189.577844,793758532.482941,740779190.497067,1037012356.94774
Ghana,GHA,"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",SG.TIM.UWRK.FE,..,15.48611,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,..,4.58333,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,Permanent cropland (% of land area),AG.LND.CROP.ZS,9.58906434033577,9.78159576338226,9.97412762591193,10.1666594884416,10.3591913509713,10.5517232135009,10.7442550760306,10.9367869385603,11.1293188010899,11.3218506636196,11.5143825261492,11.7072745491863,11.8999692348262,11.8998123349141,11.8998123349141,..
Ghana,GHA,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,76.5212783813477,..,..,..,87.6139526367188,88.9976806640625,..,..,88.938117980957,86.7206115722656,..,..,..,89.3072204589844,..,..
Ghana,GHA,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,80.271842956543,..,..,..,88.6106033325195,90.4943618774414,..,..,91.4826202392578,85.9753036499023,..,..,..,95.5411224365234,..,..
Ghana,GHA,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,78.4208831787109,..,..,..,88.1182479858398,89.7566604614258,..,..,90.2174377441406,86.3419876098633,..,..,..,92.4319229125977,..,..
Ghana,GHA,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,68.6950607299805,..,..,..,..,82.2893905639648,..,..,83.2096633911133,82.3752975463867,..,..,..,85.4359664916992,..,..
Ghana,GHA,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,75.6583404541016,..,..,..,..,85.0981369018555,..,..,86.7345504760742,80.8289489746094,..,..,..,91.393310546875,..,..
Ghana,GHA,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,72.2302322387695,..,..,..,78.9039611816406,83.7136611938477,..,..,84.9802703857422,81.5872802734375,..,..,..,88.4221115112305,..,..
Ghana,GHA,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.439705076430655,0.439390802986601,0.421931838233591,5.42658723153267,5.22269483590356,2.96697334741218,3.66504163457681,10.0846887986171,5.30568495547836,5.85440923872127,5.23123833871363,5.93183375718546,6.1275940391423,2.41891409899203,2.78798582244179,3.1837837080702
Ghana,GHA,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,126104704,114455680,135852160,2134638607.37,2155495000,1863990000,2007831480.11,4982442361.78624,2979934204.38383,3536410000,3520566623.36832,4053694728.81049,4291956800.55747,1762011452.35765,1782286949.59938,2317130151.94686
Ghana,GHA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.076,0.082,0.091,0.095,0.093,0.099,0.107,0.113,0.122,0.089,0.143,0.103,0.164,0.127,0.141,..
Ghana,GHA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,48.0313214086965,47.8232292154989,47.7510099685389,52.8014316063294,56.9570423348518,44.7306236715724,43.9627293584075,68.0112284884927,62.8889642906448,60.3590341738153,56.0041825783104,49.6566317016668,54.2427873097724,..,..,..
Ghana,GHA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,43.75,45.0236968994141,46.9194297790527,52.6066360473633,50.7108993530273,47.8672981262207,41.4285697937012,44.2857131958008,40.9523811340332,50,45.2830200195312,52.8301887512207,52.8301887512207,50,41.0377349853516,45.497631072998
Ghana,GHA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,29.8076915740967,31.2796211242676,33.1753540039062,39.3364944458008,37.9146919250488,36.4928894042969,29.5238094329834,33.3333320617676,27.619047164917,35.238094329834,32.0754699707031,38.2075462341309,40.0943412780762,34.9056587219238,25,28.9099521636963
Ghana,GHA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,56.25,61.1374397277832,60.1895751953125,63.5071105957031,62.5592422485352,61.1374397277832,54.2857131958008,57.6190490722656,52.8571434020996,62.3809509277344,56.6037750244141,60.8490562438965,64.1509399414062,59.4339637756348,51.886791229248,54.9763031005859
Ghana,GHA,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,0.471694217097615,0.542248034004038,0.624646347425825,0.697181165218353,0.760881671213248,0.871647762186301,1.02569231218683,1.2319478577983,1.49273430727059,1.69359111785889,1.81923377513885,1.90021753311157,2.03251671791077,2.14874577522278,2.57073010090723,3.30229367094792
Ghana,GHA,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,0.566807261199212,0.678312074536119,0.738998064501052,0.77891218662262,0.820378914627863,0.940032856229571,1.11456466777065,1.3177988694662,1.50780563067706,1.70922684669495,1.86160671710968,2.01676082611084,2.24996495246887,2.45419526100159,2.98258560222775,3.95630362773751
Ghana,GHA,"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,5.8,5.7,5.6,5.4,5.3,5.2,5.1,5,4.9,4.9,4.8,4.7,4.6,4.5,4.3,..
Ghana,GHA,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,9.1,8.9,8.8,8.7,8.5,8.4,8.3,8.2,8,7.8,7.6,7.4,7.2,7,6.9,..
Ghana,GHA,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,8.9,8.5,8.2,7.9,7.6,7.4,7.1,6.9,6.7,6.4,6.2,6,5.8,5.6,5.4,..
Ghana,GHA,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,10.3,10,9.7,9.4,9,8.7,8.4,8.2,8,7.9,7.8,7.7,7.6,7.5,7.5,..
Ghana,GHA,Procedures to register property (number),IC.PRP.PROC,5,5,5,5,5,5,5,5,5,5,5,5,..,..,..,..
Ghana,GHA,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,..,..,18,..,..,..,20.6,..,..,..,..,..,..,..
Ghana,GHA,Prosperity gap (average shortfall from a prosperity standard of $25/day),SI.SPR.PGAP,..,..,..,..,9.5,..,..,..,10.1,..,..,..,..,..,..,..
Ghana,GHA,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,19.65812,20.83217,..,25.19684,21.7278,22.24559,18.7034,19.50429,22.13073,21.69872,23.37084,19.60274,..,..,..,..
Ghana,GHA,Real effective exchange rate index (2010 = 100),PX.REX.REER,104.345464809982,94.7550887607692,100,94.6193138665659,88.2298360971748,88.4925887836306,69.4715824138865,68.1933452095509,78.2582921051942,77.7051606889767,76.6483425347188,73.5011535855212,74.6458740007028,74.3036985452436,71.2882347124347,71.3063405046535
Ghana,GHA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,51.9417457580566,54.0669860839844,54.0669860839844,54.9763031005859,54.9763031005859,54.028434753418,50,48.5714302062988,42.3809509277344,44.761905670166,46.6666679382324,45.7142868041992,46.1904754638672,45.7142868041992,44.8113212585449,45.2830200195312
Ghana,GHA,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,41.7475738525391,45.4545440673828,46.8899536132812,48.3412322998047,46.445499420166,45.0236968994141,41.3461532592773,39.523811340332,30,33.3333320617676,36.1904754638672,34.761905670166,37.1428565979004,34.761905670166,34.4339637756348,35.3773574829102
Ghana,GHA,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,56.7961158752441,62.2009582519531,60.7655487060547,61.6113739013672,63.5071105957031,63.0331764221191,61.538459777832,59.0476188659668,51.4285697937012,57.1428565979004,60,58.5714302062988,57.1428565979004,53.3333320617676,54.7169799804688,53.301887512207
Ghana,GHA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1249.48731844599,1218.69482690994,1189.40160734085,1161.13806552406,1133.37683305935,1106.39693512713,1080.53779542902,1055.89379004817,1032.13088155355,1009.71882696398,988.981344319404,969.322541115831,950.206393923145,931.77256815432,..,..
Ghana,GHA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,37.2297286987305,..,..,..,..,86.9799880981445,..,..,..,..,..,..,..,..
Ghana,GHA,Rule of Law: Percentile Rank,RL.PER.RNK,53.3653831481934,53.554500579834,54.028434753418,54.4600944519043,55.8685455322266,57.2769966125488,61.0576934814453,59.523811340332,54.761905670166,57.6190490722656,55.238094329834,53.3333320617676,51.9047622680664,50.476188659668,51.4150924682617,49.5283012390137
Ghana,GHA,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,46.1538467407227,46.445499420166,46.9194297790527,49.2957763671875,49.7652587890625,52.582160949707,49.519229888916,53.3333320617676,45.7142868041992,50.476188659668,48.5714302062988,46.6666679382324,42.3809509277344,40.9523811340332,40.0943412780762,40.5660362243652
Ghana,GHA,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,58.1730766296387,59.2417068481445,60.6635055541992,61.0328636169434,60.0938949584961,62.4413146972656,65.8653869628906,64.2857131958008,59.0476188659668,62.3809509277344,60.9523811340332,59.0476188659668,55.238094329834,55.238094329834,56.1320762634277,54.2452812194824
Ghana,GHA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,0.863591926122066,1.26460581393709,2.61836232059917,4.12616678776784,5.27787438031336,6.96959597391531,94.0499460055888,91.4412033395767,21.1831317644651,43.7954639863885,57.8904621512253,50.0020526672912,49.1415285676086,48.1533130456056
Ghana,GHA,"Services, value added per worker (constant 2015 US$)",NV.SRV.EMPL.KD,3089.89987581528,2952.71783866718,2943.28958678975,3152.60187428686,3500.97247923788,3977.76365436942,3926.47081077088,3815.7041236462,4048.56524260134,4335.89408868513,4252.47074508817,4373.08785142114,4334.12408822269,4566.20720697694,4553.02144302074,4674.48566509192
Ghana,GHA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.038,1.038,1.038,1.038,1.038,1.037,1.037,1.037,1.037,1.038,1.038,1.038,1.038,1.038,1.038,..
Ghana,GHA,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,..,..,..,..,..,..,..,..,59.3425,62.6704166666667,62.3433333333333,64.1658333333333,63.9729166666667,66.1479166666667,64.9425,68.245
Ghana,GHA,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,30,30,50,40,40,40,40,70,100,100,90,90,76.6,66.6,66.6,80
Ghana,GHA,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),IQ.SPI.PIL2,..,..,..,..,..,..,..,..,40.2333333333333,60.6666666666667,61.2666666666667,61.2666666666667,61.5333333333333,61.5333333333333,61.8,61.8
Ghana,GHA,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,56.43125,57.31875,53.73125,67.375,69.2625,68.85,68.73125,67.075,66.2125,67.64375,66,65.1125,82.95625,88.83125,79.1375,82.25
Ghana,GHA,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),IQ.SPI.PIL4,..,..,..,..,..,..,..,46.9166666666667,45.2666666666667,45.0416666666667,54.45,54.45,53.775,53.775,57.175,57.175
Ghana,GHA,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,..,..,..,..,..,..,..,..,45,40,40,50,45,60,60,60
Ghana,GHA,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,7.5,7.6,7.8,7.8,7.8,7.7,7.5,7.3,7.2,7,6.6,6.6,..,..,..,..
Ghana,GHA,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,2,2,2,1.8,1.8,1.7,1.6,1.5,1.4,1.3,1.2,1.2,..,..,..,..
Ghana,GHA,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,12.8,13.1,13.6,13.6,13.7,13.6,13.3,13,12.9,12.5,11.9,11.8,..,..,..,..
Ghana,GHA,"Survey mean consumption or income per capita, bottom 40% of population (2017 PPP $ per day)",SI.SPR.PC40,..,..,..,..,1.83,..,..,..,1.82,..,..,..,..,..,..,..
Ghana,GHA,"Survey mean consumption or income per capita, total population (2017 PPP $ per day)",SI.SPR.PCAP,..,..,..,..,4.84,..,..,..,5.09,..,..,..,..,..,..,..
Ghana,GHA,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,102400000,108910000,115110000,114680000,156170000,163740000,155690000,137310000,141250000,125140000,131630000,142710000,136050000,158110000,165150000,..
Ghana,GHA,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,29.51619,..,..,..,..,28.65432,..,..,..,..,..,..,..,..
Ghana,GHA,Time required to obtain an operating license (days),IC.FRM.DURS,..,..,..,..,..,24.5,..,..,..,..,..,..,..,..,..,17.3
Ghana,GHA,Time required to register property (days),IC.PRP.DURS,33,33,33,33,33,33,33,33,33,33,33,33,..,..,..,..
Ghana,GHA,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,4.91,5.44,5.45,5.31,5.07,5.08,5.1,5.01,4.71,4.58,4.55,4.55,4.26,..,..,..
Ghana,GHA,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,1.95,2.17,2.17,2.11,2,2,2,1.96,1.83,1.77,1.75,1.75,1.63,..,..,..
Ghana,GHA,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,7.96,8.8,8.83,8.61,8.22,8.24,8.27,8.13,7.66,7.46,7.41,7.41,6.96,..,..,..
Ghana,GHA,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,0.887692698367246,0.908977412879006,0.93619252918401,1.03350484964833,1.11499592956875,1.16475846058633,1.14366188624383,1.16074090708176,1.1531388598912,1.23415299619566,1.29436442199997,1.36645046721826,1.42232412393087,1.44502549535782,1.45418199536447,1.42849600007861
Ghana,GHA,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,78.8636779785156,84.7704620361328,82.6346664428711,82.6314315795898,78.2865600585938,81.8139266967773,81.3526077270508,82.8784332275391,87.8933181762695,92.3952407836914,88.2031478881836,85.1470565795898,..,80.5704727172852,..,..
Ghana,GHA,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,80.1934204101562,89.9792404174805,87.0685806274414,87.0607299804688,80.4671401977539,85.5282516479492,84.7608795166016,86.4271697998047,96.8746566772461,97.5555801391602,91.803108215332,87.2602233886719,..,80.2474670410156,..,..
Ghana,GHA,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,78.5229187011719,83.4334411621094,81.4254608154297,81.4238815307617,77.6486434936523,80.7827682495117,80.3923873901367,81.8652114868164,85.2670516967773,90.9472579956055,87.1785202026367,84.5127563476562,..,80.6722183227539,..,..
Ghana,GHA,Voice and Accountability: Percentile Rank,VA.PER.RNK,58.6538467407227,61.6113739013672,63.0331764221191,62.4413146972656,61.9718322753906,62.4413146972656,61.5763549804688,64.0394058227539,67.4876861572266,66.9950714111328,66.9902877807617,64.7342987060547,63.2850227355957,60.8695640563965,59.4202880859375,60.7843132019043
Ghana,GHA,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,55.288459777832,56.8720397949219,57.3459701538086,56.3380279541016,56.8075103759766,56.3380279541016,57.1428565979004,58.1280784606934,58.1280784606934,59.1133003234863,57.7669906616211,58.937198638916,57.0048294067383,56.038646697998,55.0724639892578,55.3921585083008
Ghana,GHA,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,67.3076934814453,68.2464447021484,68.7203826904297,67.6056365966797,66.1971817016602,66.1971817016602,68.9655151367188,70.9359588623047,71.4285736083984,73.3990173339844,71.8446578979492,70.5314025878906,71.0144958496094,66.6666641235352,65.2173919677734,66.1764678955078
Ghana,GHA,Wholesale price index (2010 = 100),FP.WPI.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,Wanted fertility rate (births per woman),SP.DYN.WFRT,3.5,..,..,..,..,..,3.6,..,..,..,..,..,..,..,3.4,..
Ghana,GHA,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,25.9252990143156,26.5799285350694,28.058931474725,31.2492503217655,33.3191440330027,35.1641986637184,35.5486880215604,34.3461026811494,35.2565959420994,38.122567564855,40.4861963679717,43.1209468502216,43.3425633648543,45.5428340462851,..,..
Botswana,BWA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,60.961,59.023,57.38,55.416,55.606,55.903,55.387,57.159,54.312,49.926,54.313,56.259,55.557,55.094,54.585,..
Botswana,BWA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.14007027610337,2.37598419625963,2.0910409188325,2.11892300680962,2.3148110827158,1.99354322327234,1.81959835253259,1.94776486758829,1.97588757367029,1.8419939490754,2.11731083204729,2.08342949351655,2.20806322830287,1.78852001880452,1.57972698993137,1.58126132370886
Botswana,BWA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,8.18030302916667,8.19242424166667,8.20454545416667,8.21666666666667,8.1,7.96458333333333,7.82916666666667,7.82916666666667,8.3875,8.04166666666667,8.5,8.41666666666667,9.18448333333333,9.73422916666667,..,..
Botswana,BWA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,98.3,99.5,99.1,99.8,99.8,99.9,99.5,99.7,99.7,99.8,..,..,..,..,..,..
Botswana,BWA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,69.7,..,..,..,..,..,..,..,..,67.4,..,..,..,..,..,..
Botswana,BWA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,41.48108747714,37.0178362447407,42.085885197804
Botswana,BWA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1515.40792935276,1707.4627525465,1525.74060147232,1461.27265756305,1698.74377376261,2048.87974953776,1745.82098705183,..,..,..,..,..,..,..,..,..
Botswana,BWA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1081.85818243358,988.483794174131,1059.3848540488,997.944090647131,1112.95081088695,1159.39733225206,1250.67816305747,..,..,..,..,..,..,..,..,..
Botswana,BWA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,46.946904660995,35.8336618587618,42.1443315144427,44.2363979167201,48.11502383229,61.3797617461963,61.2829678934065,53.0908973428197,54.6113547604529,42.9200424885539,44.2281439237392,37.0878176552067,31.2902836724863,41.9108436360075,43.5418799471132,32.2751013777669
Botswana,BWA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,448508779.9,1643300883.2,1806938426.7,2395188968.7,2517445031.3,2378002492.2,2490383552.1,2223000319.7,2121220930.7,1732142195.8,1773968857.7,1564146563.7,1602987277.9,1997456430.5,2002717072.9,2078815546.5
Botswana,BWA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.066,3.045,3.023,2.999,2.981,2.964,2.951,2.942,2.93,2.91,2.903,2.883,2.836,2.791,2.754,..
Botswana,BWA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,520917902.314755,208699298.206301,218379837.568309,293208060.474684,146084155.211847,67136806.1634995,515184471.01724,378554181.530079,142522598.297582,260575129.351448,285955061.932015,93607130.0326021,31792610.4142283,-319055857.574533,709624140.359236,665417580.126418
Botswana,BWA,Forest area (sq. km),AG.LND.FRST.K2,166743,165560,164377,163194,162011,160828,159645,158462,157279,156096,154913,153730,152547,151364,150181,..
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,10730829116.4105,10118459242.3183,12637273429.1339,15110643612.1729,13907464500.1489,14271738933.2042,15470088500.7414,13530748844.505,15082637184.0496,16105155856.7708,17031943186.1353,16725908148.5481,14960291105.9316,18750946600.1423,20321958850.0363,19396084498.0084
Botswana,BWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.25207295796832,-14.1442346163423,10.1222091179732,6.83852974803483,-0.170900761456892,11.1028237779771,5.69477738185952,-4.85133564036167,7.20442475914267,4.1143636634186,4.18809355373698,3.0322025744566,-8.72875252639037,11.9206365085117,5.48602817797183,2.73379817032757
Botswana,BWA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,5470,4890,5370,6500,6910,6950,6990,6140,6060,6210,6680,7520,6600,7530,8250,8340
Botswana,BWA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,12840,11340,12000,13270,12710,12720,14550,13670,14840,14370,14320,16010,15310,18000,20010,20960
Botswana,BWA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,10656672199.5135,9742888536.88737,10924310408.6652,13478154388.9291,14575466033.6518,14871294311.7198,15173763571.7026,13517543943.4286,13545412278.7365,14065757141.1645,15358921983.273,17530194337.084,15616195157.5644,18071660573.2242,20124251657.0741,20694114857.1621
Botswana,BWA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,25034275299.0099,22579133572.1932,24390515125.4732,27515399832.0169,26801040476.3942,27230023589.1521,31594338668.7767,30117036387.5285,33163187364.1,32569558909.601,32918171740.0772,37332836841.0368,36233164460.371,43217375062.5462,48823011433.2171,51994236440.4674
Botswana,BWA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,35.4683348008758,32.6299076727603,34.7021091252242,39.1181150467037,35.9998617809678,24.8793287159182,25.2530625662887,28.4432892203156,22.0676982064961,25.0058963191325,25.902879643882,30.8204405592326,32.7271734325206,27.3626084475317,26.7904523067808,30.3195921303399
Botswana,BWA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,0.399203014010107,0.257049739471429,0.697217599549073,0.424915581396886,0.957704009113018,0.61107528423043,0.36524715857455,0.405712803492277,0.330785941453264,0.502381294093243,0.539469030954736
Botswana,BWA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,95,96,96,97,97,97,97,97,97,97,97,97,87,97,90,97
Botswana,BWA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,52.0613173469939,52.647126774976,52.4946705729499,54.7250698634268,63.7602567886618,64.4032781650237,58.214573898057,59.809993673185,45.8533350055731,39.0039088877955,43.2269600709101,46.0051637049108,46.3729291399852,46.844287787324,42.0664228333796,36.5821112512447
Botswana,BWA,Income share held by lowest 20%,SI.DST.FRST.20,..,2.8,..,..,..,..,..,3.9,..,..,..,..,..,..,..,..
Botswana,BWA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,41.10966210137,32.9148698460083,37.2789379627304,41.4322152540452,37.5753342991212,39.106229887551,41.7777034040156,37.5439994873569,40.3451621913098,37.1010050249191,34.8003276690785,31.947105419301,26.6904976327808,33.038686402612,37.4556399560126,34.3235124372148
Botswana,BWA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,9.37273025563468,15.1089337480839,7.6830614533247,12.6533215833519,3.01184160842378,1.5321209980109,9.60400220258751,3.73031737555105,11.9049111318198,-2.64991927643297,0.0571969585408283,0.507585435653098,4.37899382741232,8.38144972399829,14.6175509748138,2.12467971961613
Botswana,BWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.121,58.279,60.013,60.53,60.8,61.996,62.608,63.818,65.464,66.753,65.422,65.464,65.647,61.141,65.913,..
Botswana,BWA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,94.6991130858602,80.8818793850762,81.9005781432183,87.0512225528457,100.636604176485,113.952476822309,107.226277336455,100.171839384222,89.5665647535844,69.536737797491,75.6284814905072,70.5552122802035,72.0440526436457,84.3690739318728,80.7058026297041,63.2241007264078
Botswana,BWA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.0976203987662,3.26282073750534,2.75907988033428,2.40443003238577,2.34377212582193,2.1471710497407,2.21199714449013,2.82519449903662,3.41066258273304,3.24857919499091,2.92475944543875,3.08122244554008,3.33478768726661,3.04556932426419,2.38212537208377,2.52982250302121
Botswana,BWA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,74.01864177,91.46431156,112.991905,135.9050007,141.6608709,146.4312098,150.8822868,150.7621557,139.8131113,134.9211022,137.9300386,149.8882667,150.3850531,160.7369816,165.3049695,..
Botswana,BWA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,63.5,61.1,58.7,58.7,54.2,51.3,50.4,48.6,47.4,44.3,43.7,42.6,41.3,39.9,38.7,..
