"EA_code","t0_EA_code","interview__key","common_stock_id","s4eq61","s4eq61_v2","s4eq62","s4eq63","s4eq62_v2","s4eq63_v2"
"8240331915e74700903cd16936938273","1021030304","87-78-16-27",4,,,,,,
"8240331915e74700903cd16936938273","1021030304","87-78-16-27",11,,,,,,
"8240331915e74700903cd16936938273","1021030304","87-78-16-27",3,,,,,,
"8240331915e74700903cd16936938273","1021030304","87-78-16-27",7,,,,,,
"8240331915e74700903cd16936938273","1021030304","87-78-16-27",1,,,,,,
"8240331915e74700903cd16936938273","1021030304","87-78-16-27",10,,,,,,
"8240331915e74700903cd16936938273","1021030304","87-78-16-27",6,,,,,,
"8240331915e74700903cd16936938273","1021030304","87-78-16-27",2,,,,,,
"8240331915e74700903cd16936938273","1021030304","87-78-16-27",8,,,,,,
"8240331915e74700903cd16936938273","1021030304","87-78-16-27",5,,,,,,
"8240331915e74700903cd16936938273","1021030304","87-78-16-27",9,,,,,,
"8240331915e74700903cd16936938273","1021030304","87-78-16-27",12,,,,,,
"82a63311f1c84741bfd4b8e903e89fa4",,"16-96-21-37",3,,1,,,1,1
"82a63311f1c84741bfd4b8e903e89fa4",,"16-96-21-37",4,,2,,,,
"82a63311f1c84741bfd4b8e903e89fa4",,"16-96-21-37",7,,1,,,2,1
"82a63311f1c84741bfd4b8e903e89fa4",,"16-96-21-37",6,,2,,,,
"82a63311f1c84741bfd4b8e903e89fa4",,"16-96-21-37",5,,1,,,2,2
"82a63311f1c84741bfd4b8e903e89fa4",,"16-96-21-37",12,,2,,,,
"82a63311f1c84741bfd4b8e903e89fa4",,"16-96-21-37",11,,1,,,1,2
"82a63311f1c84741bfd4b8e903e89fa4",,"16-96-21-37",10,,2,,,,
"82a63311f1c84741bfd4b8e903e89fa4",,"16-96-21-37",2,,2,,,,
"82a63311f1c84741bfd4b8e903e89fa4",,"16-96-21-37",8,,2,,,,
"82a63311f1c84741bfd4b8e903e89fa4",,"16-96-21-37",9,,1,,,1,1
"82a63311f1c84741bfd4b8e903e89fa4",,"16-96-21-37",1,,2,,,,
"8513e8bd23c14fd198c0e28c57e978fb","3301070701","95-91-78-39",12,1,2,2,2,,
"8513e8bd23c14fd198c0e28c57e978fb","3301070701","95-91-78-39",4,,2,,,,
"8513e8bd23c14fd198c0e28c57e978fb","3301070701","95-91-78-39",8,,2,,,,
"8513e8bd23c14fd198c0e28c57e978fb","3301070701","95-91-78-39",5,,2,,,,
"8513e8bd23c14fd198c0e28c57e978fb","3301070701","95-91-78-39",11,,2,,,,
"8513e8bd23c14fd198c0e28c57e978fb","3301070701","95-91-78-39",10,,2,,,,
"8513e8bd23c14fd198c0e28c57e978fb","3301070701","95-91-78-39",3,,2,,,,
"8513e8bd23c14fd198c0e28c57e978fb","3301070701","95-91-78-39",7,,2,,,,
"8513e8bd23c14fd198c0e28c57e978fb","3301070701","95-91-78-39",9,,2,,,,
"8513e8bd23c14fd198c0e28c57e978fb","3301070701","95-91-78-39",1,,2,,,,
"8513e8bd23c14fd198c0e28c57e978fb","3301070701","95-91-78-39",2,,2,,,,
"8513e8bd23c14fd198c0e28c57e978fb","3301070701","95-91-78-39",6,,2,,,,
"856d1989c4994c0bb213bd69b1cc4e28","4171090902","07-11-57-90",9,1,2,2,2,,
"856d1989c4994c0bb213bd69b1cc4e28","4171090902","07-11-57-90",6,,2,,,,
"856d1989c4994c0bb213bd69b1cc4e28","4171090902","07-11-57-90",11,1,1,1,2,2,2
"856d1989c4994c0bb213bd69b1cc4e28","4171090902","07-11-57-90",3,,2,,,,
"856d1989c4994c0bb213bd69b1cc4e28","4171090902","07-11-57-90",5,1,1,2,2,2,2
"856d1989c4994c0bb213bd69b1cc4e28","4171090902","07-11-57-90",4,,2,,,,
"856d1989c4994c0bb213bd69b1cc4e28","4171090902","07-11-57-90",8,,2,,,,
"856d1989c4994c0bb213bd69b1cc4e28","4171090902","07-11-57-90",2,,2,,,,
"856d1989c4994c0bb213bd69b1cc4e28","4171090902","07-11-57-90",1,,2,,,,
"856d1989c4994c0bb213bd69b1cc4e28","4171090902","07-11-57-90",7,1,1,2,2,2,1
"856d1989c4994c0bb213bd69b1cc4e28","4171090902","07-11-57-90",10,1,2,2,2,,
"856d1989c4994c0bb213bd69b1cc4e28","4171090902","07-11-57-90",12,,1,,,2,2
"85d0e9e0a4f1496aaf118e34270048e6","1072020201","47-45-18-73",8,,,,,,
"85d0e9e0a4f1496aaf118e34270048e6","1072020201","47-45-18-73",12,,,,,,
"85d0e9e0a4f1496aaf118e34270048e6","1072020201","47-45-18-73",4,,,,,,
"85d0e9e0a4f1496aaf118e34270048e6","1072020201","47-45-18-73",6,,,,,,
"85d0e9e0a4f1496aaf118e34270048e6","1072020201","47-45-18-73",1,,,,,,
"85d0e9e0a4f1496aaf118e34270048e6","1072020201","47-45-18-73",10,,,,,,
"85d0e9e0a4f1496aaf118e34270048e6","1072020201","47-45-18-73",11,,,,,,
"85d0e9e0a4f1496aaf118e34270048e6","1072020201","47-45-18-73",7,,,,,,
"85d0e9e0a4f1496aaf118e34270048e6","1072020201","47-45-18-73",5,,,,,,
"85d0e9e0a4f1496aaf118e34270048e6","1072020201","47-45-18-73",9,,,,,,
"85d0e9e0a4f1496aaf118e34270048e6","1072020201","47-45-18-73",3,,,,,,
"85d0e9e0a4f1496aaf118e34270048e6","1072020201","47-45-18-73",2,,,,,,
"86105861a94a405a9af8478fdf715f04","1136040402","80-98-40-63",6,,,,,,
"86105861a94a405a9af8478fdf715f04","1136040402","80-98-40-63",2,,,,,,
"86105861a94a405a9af8478fdf715f04","1136040402","80-98-40-63",3,,,,,,
"86105861a94a405a9af8478fdf715f04","1136040402","80-98-40-63",7,,,,,,
"86105861a94a405a9af8478fdf715f04","1136040402","80-98-40-63",4,,,,,,
"86105861a94a405a9af8478fdf715f04","1136040402","80-98-40-63",10,,,,,,
"86105861a94a405a9af8478fdf715f04","1136040402","80-98-40-63",12,,,,,,
"86105861a94a405a9af8478fdf715f04","1136040402","80-98-40-63",8,,,,,,
"86105861a94a405a9af8478fdf715f04","1136040402","80-98-40-63",1,,,,,,
"86105861a94a405a9af8478fdf715f04","1136040402","80-98-40-63",9,,,,,,
"86105861a94a405a9af8478fdf715f04","1136040402","80-98-40-63",5,,,,,,
"86105861a94a405a9af8478fdf715f04","1136040402","80-98-40-63",11,,,,,,
"87888fff4c0c45d49f76bf7f930652a3","1021030344","88-86-92-84",6,,,,,,
"87888fff4c0c45d49f76bf7f930652a3","1021030344","88-86-92-84",9,,,,,,
"87888fff4c0c45d49f76bf7f930652a3","1021030344","88-86-92-84",5,,,,,,
"87888fff4c0c45d49f76bf7f930652a3","1021030344","88-86-92-84",10,,,,,,
"87888fff4c0c45d49f76bf7f930652a3","1021030344","88-86-92-84",12,,,,,,
"87888fff4c0c45d49f76bf7f930652a3","1021030344","88-86-92-84",1,,,,,,
"87888fff4c0c45d49f76bf7f930652a3","1021030344","88-86-92-84",8,,,,,,
"87888fff4c0c45d49f76bf7f930652a3","1021030344","88-86-92-84",4,,,,,,
"87888fff4c0c45d49f76bf7f930652a3","1021030344","88-86-92-84",2,,,,,,
"87888fff4c0c45d49f76bf7f930652a3","1021030344","88-86-92-84",7,,,,,,
"87888fff4c0c45d49f76bf7f930652a3","1021030344","88-86-92-84",3,,,,,,
"87888fff4c0c45d49f76bf7f930652a3","1021030344","88-86-92-84",11,,,,,,
"8873c7ea649641a9aa484ff5a2071ce5","2121040406","68-41-72-67",4,1,1,1,1,2,2
"8873c7ea649641a9aa484ff5a2071ce5","2121040406","68-41-72-67",11,1,2,1,1,,
"8873c7ea649641a9aa484ff5a2071ce5","2121040406","68-41-72-67",1,2,2,,,,
"8873c7ea649641a9aa484ff5a2071ce5","2121040406","68-41-72-67",3,1,1,1,2,1,2
"8873c7ea649641a9aa484ff5a2071ce5","2121040406","68-41-72-67",6,2,2,,,,
"8873c7ea649641a9aa484ff5a2071ce5","2121040406","68-41-72-67",8,2,2,,,,
"8873c7ea649641a9aa484ff5a2071ce5","2121040406","68-41-72-67",7,2,1,,,2,2
"8873c7ea649641a9aa484ff5a2071ce5","2121040406","68-41-72-67",2,2,2,,,,
"8873c7ea649641a9aa484ff5a2071ce5","2121040406","68-41-72-67",5,1,2,2,2,,
"8873c7ea649641a9aa484ff5a2071ce5","2121040406","68-41-72-67",10,1,1,1,1,2,2
"8873c7ea649641a9aa484ff5a2071ce5","2121040406","68-41-72-67",12,1,1,,,2,2
"8873c7ea649641a9aa484ff5a2071ce5","2121040406","68-41-72-67",9,1,2,2,2,,
"8a25746d91fd4a71903d25321bf21f4b",,"32-79-51-40",7,2,1,,,2,2
"8a25746d91fd4a71903d25321bf21f4b",,"32-79-51-40",3,2,1,,,2,2
"8a25746d91fd4a71903d25321bf21f4b",,"32-79-51-40",9,1,2,1,2,,
"8a25746d91fd4a71903d25321bf21f4b",,"32-79-51-40",6,1,1,1,2,1,2
"8a25746d91fd4a71903d25321bf21f4b",,"32-79-51-40",12,2,2,,,,
"8a25746d91fd4a71903d25321bf21f4b",,"32-79-51-40",11,2,1,,,1,2
"8a25746d91fd4a71903d25321bf21f4b",,"32-79-51-40",10,2,2,,,,
"8a25746d91fd4a71903d25321bf21f4b",,"32-79-51-40",4,2,2,,,,
"8a25746d91fd4a71903d25321bf21f4b",,"32-79-51-40",1,2,2,,,,
"8a25746d91fd4a71903d25321bf21f4b",,"32-79-51-40",5,2,2,,,,
"8a25746d91fd4a71903d25321bf21f4b",,"32-79-51-40",8,1,1,1,2,1,2
"8a25746d91fd4a71903d25321bf21f4b",,"32-79-51-40",2,2,2,,,,
"8a796de4a4744d1896966983749b62ce","4201070703","35-92-49-53",6,2,2,,,,
"8a796de4a4744d1896966983749b62ce","4201070703","35-92-49-53",2,2,2,,,,
"8a796de4a4744d1896966983749b62ce","4201070703","35-92-49-53",3,2,2,,,,
"8a796de4a4744d1896966983749b62ce","4201070703","35-92-49-53",4,2,2,,,,
"8a796de4a4744d1896966983749b62ce","4201070703","35-92-49-53",11,2,2,,,,
"8a796de4a4744d1896966983749b62ce","4201070703","35-92-49-53",7,2,2,,,,
"8a796de4a4744d1896966983749b62ce","4201070703","35-92-49-53",9,2,2,,,,
"8a796de4a4744d1896966983749b62ce","4201070703","35-92-49-53",8,2,2,,,,
"8a796de4a4744d1896966983749b62ce","4201070703","35-92-49-53",5,2,2,,,,
"8a796de4a4744d1896966983749b62ce","4201070703","35-92-49-53",12,2,2,,,,
"8a796de4a4744d1896966983749b62ce","4201070703","35-92-49-53",10,1,1,2,1,2,1
"8a796de4a4744d1896966983749b62ce","4201070703","35-92-49-53",1,2,2,,,,
"8cce422c32fb487db7f64fc57ab28ea3","1102030301","33-86-34-01",2,2,2,,,,
"8cce422c32fb487db7f64fc57ab28ea3","1102030301","33-86-34-01",9,2,2,,,,
"8cce422c32fb487db7f64fc57ab28ea3","1102030301","33-86-34-01",12,2,1,,,1,1
"8cce422c32fb487db7f64fc57ab28ea3","1102030301","33-86-34-01",1,2,2,,,,
"8cce422c32fb487db7f64fc57ab28ea3","1102030301","33-86-34-01",6,2,2,,,,
"8cce422c32fb487db7f64fc57ab28ea3","1102030301","33-86-34-01",10,2,2,,,,
"8cce422c32fb487db7f64fc57ab28ea3","1102030301","33-86-34-01",11,2,2,,,,
"8cce422c32fb487db7f64fc57ab28ea3","1102030301","33-86-34-01",3,2,2,,,,
"8cce422c32fb487db7f64fc57ab28ea3","1102030301","33-86-34-01",8,2,2,,,,
"8cce422c32fb487db7f64fc57ab28ea3","1102030301","33-86-34-01",5,2,1,,,1,2
"8cce422c32fb487db7f64fc57ab28ea3","1102030301","33-86-34-01",7,2,2,,,,
"8cce422c32fb487db7f64fc57ab28ea3","1102030301","33-86-34-01",4,2,2,,,,
"8d6c882303774a69b457c672b327bb4b",,"13-27-67-54",2,2,2,,,,
"8d6c882303774a69b457c672b327bb4b",,"13-27-67-54",1,2,2,,,,
"8d6c882303774a69b457c672b327bb4b",,"13-27-67-54",10,2,2,,,,
"8d6c882303774a69b457c672b327bb4b",,"13-27-67-54",7,2,2,,,,
"8d6c882303774a69b457c672b327bb4b",,"13-27-67-54",3,2,2,,,,
"8d6c882303774a69b457c672b327bb4b",,"13-27-67-54",4,2,2,,,,
"8d6c882303774a69b457c672b327bb4b",,"13-27-67-54",9,2,2,,,,
"8d6c882303774a69b457c672b327bb4b",,"13-27-67-54",11,2,2,,,,
"8d6c882303774a69b457c672b327bb4b",,"13-27-67-54",6,2,2,,,,
"8d6c882303774a69b457c672b327bb4b",,"13-27-67-54",12,2,1,,,2,1
"8d6c882303774a69b457c672b327bb4b",,"13-27-67-54",5,2,2,,,,
"8d6c882303774a69b457c672b327bb4b",,"13-27-67-54",8,2,2,,,,
"8e0674510f124c79adff16fa72a15dbf","2211090903","59-49-37-12",8,,2,,,,
"8e0674510f124c79adff16fa72a15dbf","2211090903","59-49-37-12",10,1,2,2,1,,
"8e0674510f124c79adff16fa72a15dbf","2211090903","59-49-37-12",5,,2,,,,
"8e0674510f124c79adff16fa72a15dbf","2211090903","59-49-37-12",3,1,1,2,2,1,2
"8e0674510f124c79adff16fa72a15dbf","2211090903","59-49-37-12",6,,2,,,,
"8e0674510f124c79adff16fa72a15dbf","2211090903","59-49-37-12",1,,2,,,,
"8e0674510f124c79adff16fa72a15dbf","2211090903","59-49-37-12",2,,2,,,,
"8e0674510f124c79adff16fa72a15dbf","2211090903","59-49-37-12",12,,1,,,1,1
"8e0674510f124c79adff16fa72a15dbf","2211090903","59-49-37-12",4,1,1,1,2,1,1
"8e0674510f124c79adff16fa72a15dbf","2211090903","59-49-37-12",9,1,2,1,2,,
"8e0674510f124c79adff16fa72a15dbf","2211090903","59-49-37-12",7,1,1,1,2,2,2
"8e0674510f124c79adff16fa72a15dbf","2211090903","59-49-37-12",11,1,2,1,1,,
"8e2224a0b6494414a93947f05e8d132e","4081010106","19-59-74-37",8,,,,,,
"8e2224a0b6494414a93947f05e8d132e","4081010106","19-59-74-37",3,,,,,,
"8e2224a0b6494414a93947f05e8d132e","4081010106","19-59-74-37",1,,,,,,
"8e2224a0b6494414a93947f05e8d132e","4081010106","19-59-74-37",2,,,,,,
"8e2224a0b6494414a93947f05e8d132e","4081010106","19-59-74-37",12,,,,,,
"8e2224a0b6494414a93947f05e8d132e","4081010106","19-59-74-37",6,,,,,,
"8e2224a0b6494414a93947f05e8d132e","4081010106","19-59-74-37",11,,,,,,
"8e2224a0b6494414a93947f05e8d132e","4081010106","19-59-74-37",5,,,,,,
"8e2224a0b6494414a93947f05e8d132e","4081010106","19-59-74-37",4,,,,,,
"8e2224a0b6494414a93947f05e8d132e","4081010106","19-59-74-37",9,,,,,,
"8e2224a0b6494414a93947f05e8d132e","4081010106","19-59-74-37",10,,,,,,
"8e2224a0b6494414a93947f05e8d132e","4081010106","19-59-74-37",7,,,,,,
"8ef78b7b0f7147e0ac63d91538fa815c","3034040402","63-03-43-30",7,2,1,,,1,2
"8ef78b7b0f7147e0ac63d91538fa815c","3034040402","63-03-43-30",12,2,1,,,1,2
"8ef78b7b0f7147e0ac63d91538fa815c","3034040402","63-03-43-30",10,2,1,,,1,1
"8ef78b7b0f7147e0ac63d91538fa815c","3034040402","63-03-43-30",5,2,2,,,,
"8ef78b7b0f7147e0ac63d91538fa815c","3034040402","63-03-43-30",9,2,1,,,1,1
"8ef78b7b0f7147e0ac63d91538fa815c","3034040402","63-03-43-30",2,2,2,,,,
"8ef78b7b0f7147e0ac63d91538fa815c","3034040402","63-03-43-30",11,2,2,,,,
"8ef78b7b0f7147e0ac63d91538fa815c","3034040402","63-03-43-30",6,2,2,,,,
"8ef78b7b0f7147e0ac63d91538fa815c","3034040402","63-03-43-30",4,2,2,,,,
"8ef78b7b0f7147e0ac63d91538fa815c","3034040402","63-03-43-30",1,2,2,,,,
"8ef78b7b0f7147e0ac63d91538fa815c","3034040402","63-03-43-30",3,2,2,,,,
"8ef78b7b0f7147e0ac63d91538fa815c","3034040402","63-03-43-30",8,2,2,,,,
"8f4c7489123f4036974cc7f574debbac","3231060609","60-97-61-88",2,1,2,2,1,,
"8f4c7489123f4036974cc7f574debbac","3231060609","60-97-61-88",11,,2,,,,
"8f4c7489123f4036974cc7f574debbac","3231060609","60-97-61-88",8,,2,,,,
"8f4c7489123f4036974cc7f574debbac","3231060609","60-97-61-88",12,,2,,,,
"8f4c7489123f4036974cc7f574debbac","3231060609","60-97-61-88",7,,2,,,,
"8f4c7489123f4036974cc7f574debbac","3231060609","60-97-61-88",3,,2,,,,
"8f4c7489123f4036974cc7f574debbac","3231060609","60-97-61-88",5,1,1,1,2,1,2
"8f4c7489123f4036974cc7f574debbac","3231060609","60-97-61-88",1,,2,,,,
"8f4c7489123f4036974cc7f574debbac","3231060609","60-97-61-88",10,,2,,,,
"8f4c7489123f4036974cc7f574debbac","3231060609","60-97-61-88",6,,2,,,,
"8f4c7489123f4036974cc7f574debbac","3231060609","60-97-61-88",4,,2,,,,
"8f4c7489123f4036974cc7f574debbac","3231060609","60-97-61-88",9,,2,,,,
"8f4e78e6dc8746289651442eb40f7d6d","1221060618","43-33-76-18",1,2,2,,,,
"8f4e78e6dc8746289651442eb40f7d6d","1221060618","43-33-76-18",7,2,2,,,,
"8f4e78e6dc8746289651442eb40f7d6d","1221060618","43-33-76-18",8,2,2,,,,
"8f4e78e6dc8746289651442eb40f7d6d","1221060618","43-33-76-18",5,2,1,,,1,2
"8f4e78e6dc8746289651442eb40f7d6d","1221060618","43-33-76-18",11,1,2,2,1,,
"8f4e78e6dc8746289651442eb40f7d6d","1221060618","43-33-76-18",6,2,2,,,,
"8f4e78e6dc8746289651442eb40f7d6d","1221060618","43-33-76-18",2,2,2,,,,
"8f4e78e6dc8746289651442eb40f7d6d","1221060618","43-33-76-18",9,2,2,,,,
"8f4e78e6dc8746289651442eb40f7d6d","1221060618","43-33-76-18",10,2,2,,,,
"8f4e78e6dc8746289651442eb40f7d6d","1221060618","43-33-76-18",4,2,2,,,,
"8f4e78e6dc8746289651442eb40f7d6d","1221060618","43-33-76-18",3,1,2,1,2,,
"8f4e78e6dc8746289651442eb40f7d6d","1221060618","43-33-76-18",12,2,2,,,,
"8f6eac2d77894b3f8ba983cdb145dfa6","1021050532","22-52-74-75",10,1,1,2,2,2,2
"8f6eac2d77894b3f8ba983cdb145dfa6","1021050532","22-52-74-75",9,1,1,2,1,2,1
"8f6eac2d77894b3f8ba983cdb145dfa6","1021050532","22-52-74-75",4,1,1,2,1,2,1
"8f6eac2d77894b3f8ba983cdb145dfa6","1021050532","22-52-74-75",1,2,2,,,,
"8f6eac2d77894b3f8ba983cdb145dfa6","1021050532","22-52-74-75",11,2,2,,,,
"8f6eac2d77894b3f8ba983cdb145dfa6","1021050532","22-52-74-75",2,1,1,1,2,1,2
"8f6eac2d77894b3f8ba983cdb145dfa6","1021050532","22-52-74-75",12,1,1,2,1,2,1
"8f6eac2d77894b3f8ba983cdb145dfa6","1021050532","22-52-74-75",3,1,1,2,1,2,1
"8f6eac2d77894b3f8ba983cdb145dfa6","1021050532","22-52-74-75",5,2,2,,,,
"8f6eac2d77894b3f8ba983cdb145dfa6","1021050532","22-52-74-75",6,1,1,2,1,2,1
"8f6eac2d77894b3f8ba983cdb145dfa6","1021050532","22-52-74-75",8,2,2,,,,
"8f6eac2d77894b3f8ba983cdb145dfa6","1021050532","22-52-74-75",7,1,1,2,1,2,1
"8fc56ed20a424d2fac2361dd0f33e3ea","2151202008","04-35-73-80",3,1,,2,1,,
"8fc56ed20a424d2fac2361dd0f33e3ea","2151202008","04-35-73-80",10,1,,1,1,,
"8fc56ed20a424d2fac2361dd0f33e3ea","2151202008","04-35-73-80",12,1,,2,1,,
"8fc56ed20a424d2fac2361dd0f33e3ea","2151202008","04-35-73-80",7,1,,2,1,,
"8fc56ed20a424d2fac2361dd0f33e3ea","2151202008","04-35-73-80",2,1,,1,2,,
"8fc56ed20a424d2fac2361dd0f33e3ea","2151202008","04-35-73-80",9,2,,,,,
"8fc56ed20a424d2fac2361dd0f33e3ea","2151202008","04-35-73-80",5,1,,2,1,,
"8fc56ed20a424d2fac2361dd0f33e3ea","2151202008","04-35-73-80",8,1,,2,1,,
"8fc56ed20a424d2fac2361dd0f33e3ea","2151202008","04-35-73-80",6,1,,2,2,,
"8fc56ed20a424d2fac2361dd0f33e3ea","2151202008","04-35-73-80",1,1,,2,1,,
"8fc56ed20a424d2fac2361dd0f33e3ea","2151202008","04-35-73-80",11,1,,2,1,,
"8fc56ed20a424d2fac2361dd0f33e3ea","2151202008","04-35-73-80",4,1,,1,1,,
"8fc986ddd794404797432dfcdde4cbd3","1103060602","85-17-19-95",6,,,,,,
"8fc986ddd794404797432dfcdde4cbd3","1103060602","85-17-19-95",3,,,,,,
"8fc986ddd794404797432dfcdde4cbd3","1103060602","85-17-19-95",10,,,,,,
"8fc986ddd794404797432dfcdde4cbd3","1103060602","85-17-19-95",8,,,,,,
"8fc986ddd794404797432dfcdde4cbd3","1103060602","85-17-19-95",11,,,,,,
"8fc986ddd794404797432dfcdde4cbd3","1103060602","85-17-19-95",1,,,,,,
"8fc986ddd794404797432dfcdde4cbd3","1103060602","85-17-19-95",7,,,,,,
"8fc986ddd794404797432dfcdde4cbd3","1103060602","85-17-19-95",12,,,,,,
"8fc986ddd794404797432dfcdde4cbd3","1103060602","85-17-19-95",2,,,,,,
"8fc986ddd794404797432dfcdde4cbd3","1103060602","85-17-19-95",4,,,,,,
"8fc986ddd794404797432dfcdde4cbd3","1103060602","85-17-19-95",9,,,,,,
"8fc986ddd794404797432dfcdde4cbd3","1103060602","85-17-19-95",5,,,,,,
"91a39a9bf8bb4ad68964d8dc19ba3253","1152050505","20-43-32-61",2,2,2,,,,
"91a39a9bf8bb4ad68964d8dc19ba3253","1152050505","20-43-32-61",12,1,1,1,2,1,2
"91a39a9bf8bb4ad68964d8dc19ba3253","1152050505","20-43-32-61",4,2,1,,,1,2
"91a39a9bf8bb4ad68964d8dc19ba3253","1152050505","20-43-32-61",10,2,1,,,1,2
"91a39a9bf8bb4ad68964d8dc19ba3253","1152050505","20-43-32-61",7,2,1,,,1,2
"91a39a9bf8bb4ad68964d8dc19ba3253","1152050505","20-43-32-61",9,2,2,,,,
"91a39a9bf8bb4ad68964d8dc19ba3253","1152050505","20-43-32-61",5,2,2,,,,
"91a39a9bf8bb4ad68964d8dc19ba3253","1152050505","20-43-32-61",1,2,2,,,,
"91a39a9bf8bb4ad68964d8dc19ba3253","1152050505","20-43-32-61",6,2,2,,,,
"91a39a9bf8bb4ad68964d8dc19ba3253","1152050505","20-43-32-61",11,2,2,,,,
"91a39a9bf8bb4ad68964d8dc19ba3253","1152050505","20-43-32-61",3,1,1,1,1,1,2
"91a39a9bf8bb4ad68964d8dc19ba3253","1152050505","20-43-32-61",8,2,2,,,,
"92bc05e40dff4e818160d4bc3bd31eee","3131040412","35-98-52-71",8,,1,,,1,2
"92bc05e40dff4e818160d4bc3bd31eee","3131040412","35-98-52-71",12,1,1,2,1,1,1
"92bc05e40dff4e818160d4bc3bd31eee","3131040412","35-98-52-71",11,1,2,1,1,,
"92bc05e40dff4e818160d4bc3bd31eee","3131040412","35-98-52-71",4,1,1,1,1,1,1
"92bc05e40dff4e818160d4bc3bd31eee","3131040412","35-98-52-71",1,1,1,1,1,1,1
"92bc05e40dff4e818160d4bc3bd31eee","3131040412","35-98-52-71",9,,2,,,,
"92bc05e40dff4e818160d4bc3bd31eee","3131040412","35-98-52-71",6,,2,,,,
"92bc05e40dff4e818160d4bc3bd31eee","3131040412","35-98-52-71",5,,2,,,,
"92bc05e40dff4e818160d4bc3bd31eee","3131040412","35-98-52-71",2,,2,,,,
"92bc05e40dff4e818160d4bc3bd31eee","3131040412","35-98-52-71",10,1,1,2,1,2,1
"92bc05e40dff4e818160d4bc3bd31eee","3131040412","35-98-52-71",7,1,1,1,1,1,1
"92bc05e40dff4e818160d4bc3bd31eee","3131040412","35-98-52-71",3,1,1,2,1,1,1
"93f32e4649e8452181fa4f17e75cbf30","2041020205","22-63-38-40",9,2,2,,,,
"93f32e4649e8452181fa4f17e75cbf30","2041020205","22-63-38-40",4,2,2,,,,
"93f32e4649e8452181fa4f17e75cbf30","2041020205","22-63-38-40",1,1,2,1,2,,
"93f32e4649e8452181fa4f17e75cbf30","2041020205","22-63-38-40",8,2,1,,,2,2
"93f32e4649e8452181fa4f17e75cbf30","2041020205","22-63-38-40",7,2,2,,,,
"93f32e4649e8452181fa4f17e75cbf30","2041020205","22-63-38-40",10,2,2,,,,
"93f32e4649e8452181fa4f17e75cbf30","2041020205","22-63-38-40",2,2,2,,,,
"93f32e4649e8452181fa4f17e75cbf30","2041020205","22-63-38-40",11,2,2,,,,
"93f32e4649e8452181fa4f17e75cbf30","2041020205","22-63-38-40",12,2,2,,,,
"93f32e4649e8452181fa4f17e75cbf30","2041020205","22-63-38-40",5,2,2,,,,
"93f32e4649e8452181fa4f17e75cbf30","2041020205","22-63-38-40",3,2,2,,,,
"93f32e4649e8452181fa4f17e75cbf30","2041020205","22-63-38-40",6,2,2,,,,
"96087df97f6b4e1c8a0ec6aab97ffc23","3052020202","18-33-14-59",1,,,,,,
"96087df97f6b4e1c8a0ec6aab97ffc23","3052020202","18-33-14-59",6,,,,,,
"96087df97f6b4e1c8a0ec6aab97ffc23","3052020202","18-33-14-59",7,,,,,,
"96087df97f6b4e1c8a0ec6aab97ffc23","3052020202","18-33-14-59",3,,,,,,
"96087df97f6b4e1c8a0ec6aab97ffc23","3052020202","18-33-14-59",9,,,,,,
"96087df97f6b4e1c8a0ec6aab97ffc23","3052020202","18-33-14-59",12,,,,,,
"96087df97f6b4e1c8a0ec6aab97ffc23","3052020202","18-33-14-59",2,,,,,,
"96087df97f6b4e1c8a0ec6aab97ffc23","3052020202","18-33-14-59",11,,,,,,
"96087df97f6b4e1c8a0ec6aab97ffc23","3052020202","18-33-14-59",10,,,,,,
"96087df97f6b4e1c8a0ec6aab97ffc23","3052020202","18-33-14-59",4,,,,,,
"96087df97f6b4e1c8a0ec6aab97ffc23","3052020202","18-33-14-59",5,,,,,,
"96087df97f6b4e1c8a0ec6aab97ffc23","3052020202","18-33-14-59",8,,,,,,
"9693819c6c25424e8079d7bd5a399e59","4272020202","92-06-84-13",11,2,2,,,,
"9693819c6c25424e8079d7bd5a399e59","4272020202","92-06-84-13",4,2,2,,,,
"9693819c6c25424e8079d7bd5a399e59","4272020202","92-06-84-13",1,2,2,,,,
"9693819c6c25424e8079d7bd5a399e59","4272020202","92-06-84-13",8,2,2,,,,
"9693819c6c25424e8079d7bd5a399e59","4272020202","92-06-84-13",9,2,1,,,2,1
"9693819c6c25424e8079d7bd5a399e59","4272020202","92-06-84-13",10,2,1,,,2,2
"9693819c6c25424e8079d7bd5a399e59","4272020202","92-06-84-13",6,2,1,,,2,2
"9693819c6c25424e8079d7bd5a399e59","4272020202","92-06-84-13",12,2,1,,,2,2
"9693819c6c25424e8079d7bd5a399e59","4272020202","92-06-84-13",3,2,2,,,,
"9693819c6c25424e8079d7bd5a399e59","4272020202","92-06-84-13",7,2,2,,,,
"9693819c6c25424e8079d7bd5a399e59","4272020202","92-06-84-13",2,2,1,,,2,2
"9693819c6c25424e8079d7bd5a399e59","4272020202","92-06-84-13",5,2,2,,,,
"97ae00424b064a76ab02f3474665cca3","2043010102","93-57-84-53",11,2,2,,,,
"97ae00424b064a76ab02f3474665cca3","2043010102","93-57-84-53",8,2,1,,,2,2
"97ae00424b064a76ab02f3474665cca3","2043010102","93-57-84-53",2,1,2,2,2,,
"97ae00424b064a76ab02f3474665cca3","2043010102","93-57-84-53",1,2,1,,,2,2
