"EA_code","t0_EA_code","interview__key","health_water_id","s4lq103","s4lq104","s4lq105"
"56c850451863421290489c656c6356a1","4044030303","03-45-89-44",6,2,,
"56c850451863421290489c656c6356a1","4044030303","03-45-89-44",3,2,,
"56c850451863421290489c656c6356a1","4044030303","03-45-89-44",5,2,,
"56c850451863421290489c656c6356a1","4044030303","03-45-89-44",1,1,0,1
"56c850451863421290489c656c6356a1","4044030303","03-45-89-44",2,2,,
"56d5e1c386f34ef68f31280d6a7d8f46","1173010111","41-24-08-74",1,1,0,1
"56d5e1c386f34ef68f31280d6a7d8f46","1173010111","41-24-08-74",4,2,,
"56d5e1c386f34ef68f31280d6a7d8f46","1173010111","41-24-08-74",3,2,,
"56d5e1c386f34ef68f31280d6a7d8f46","1173010111","41-24-08-74",2,2,,
"56d5e1c386f34ef68f31280d6a7d8f46","1173010111","41-24-08-74",6,2,,
"56d5e1c386f34ef68f31280d6a7d8f46","1173010111","41-24-08-74",7,2,,
"56d5e1c386f34ef68f31280d6a7d8f46","1173010111","41-24-08-74",5,2,,
"5781bbe35d9c4d5fa1246f3d26a59a0b","3211030305","77-44-13-92",6,,,
"5781bbe35d9c4d5fa1246f3d26a59a0b","3211030305","77-44-13-92",4,,,
"5781bbe35d9c4d5fa1246f3d26a59a0b","3211030305","77-44-13-92",5,,,
"5781bbe35d9c4d5fa1246f3d26a59a0b","3211030305","77-44-13-92",1,,,
"5781bbe35d9c4d5fa1246f3d26a59a0b","3211030305","77-44-13-92",3,,,
"5781bbe35d9c4d5fa1246f3d26a59a0b","3211030305","77-44-13-92",7,,,
"5781bbe35d9c4d5fa1246f3d26a59a0b","3211030305","77-44-13-92",2,,,
"588cfcfc790240e98d9ca22db6683fd8","1241010103","81-59-88-07",6,,,
"588cfcfc790240e98d9ca22db6683fd8","1241010103","81-59-88-07",4,,,
"588cfcfc790240e98d9ca22db6683fd8","1241010103","81-59-88-07",2,,,
"588cfcfc790240e98d9ca22db6683fd8","1241010103","81-59-88-07",3,,,
"588cfcfc790240e98d9ca22db6683fd8","1241010103","81-59-88-07",7,,,
"588cfcfc790240e98d9ca22db6683fd8","1241010103","81-59-88-07",1,,,
"588cfcfc790240e98d9ca22db6683fd8","1241010103","81-59-88-07",5,,,
"5b1bfa5bef2c4d529bd9d6297a3e11ec","2261020208","20-39-84-46",1,,,
"5b1bfa5bef2c4d529bd9d6297a3e11ec","2261020208","20-39-84-46",2,,,
"5b1bfa5bef2c4d529bd9d6297a3e11ec","2261020208","20-39-84-46",3,,,
"5b1bfa5bef2c4d529bd9d6297a3e11ec","2261020208","20-39-84-46",5,,,
"5b1bfa5bef2c4d529bd9d6297a3e11ec","2261020208","20-39-84-46",6,,,
"5b1bfa5bef2c4d529bd9d6297a3e11ec","2261020208","20-39-84-46",7,,,
"5b1bfa5bef2c4d529bd9d6297a3e11ec","2261020208","20-39-84-46",4,,,
"5d98309983cf4e319ba077b1e10020fc","3221111112","22-55-33-62",5,2,,
"5d98309983cf4e319ba077b1e10020fc","3221111112","22-55-33-62",2,1,0,1
"5d98309983cf4e319ba077b1e10020fc","3221111112","22-55-33-62",7,2,,
"5d98309983cf4e319ba077b1e10020fc","3221111112","22-55-33-62",4,2,,
"5d98309983cf4e319ba077b1e10020fc","3221111112","22-55-33-62",3,2,,
"5d98309983cf4e319ba077b1e10020fc","3221111112","22-55-33-62",6,2,,
"5d98309983cf4e319ba077b1e10020fc","3221111112","22-55-33-62",1,2,,
"5df1b3d3aa7d4cb3b184c8ab9edf7506","3151050502","52-64-64-81",6,2,,
"5df1b3d3aa7d4cb3b184c8ab9edf7506","3151050502","52-64-64-81",2,1,0,1
"5df1b3d3aa7d4cb3b184c8ab9edf7506","3151050502","52-64-64-81",5,2,,
"5df1b3d3aa7d4cb3b184c8ab9edf7506","3151050502","52-64-64-81",3,2,,
"5df1b3d3aa7d4cb3b184c8ab9edf7506","3151050502","52-64-64-81",1,2,,
"5df1b3d3aa7d4cb3b184c8ab9edf7506","3151050502","52-64-64-81",7,2,,
"5df1b3d3aa7d4cb3b184c8ab9edf7506","3151050502","52-64-64-81",4,2,,
"5ec0701dd9f54f1bbe921ca9175a60d9","1112020218","56-80-19-40",3,,,
"5ec0701dd9f54f1bbe921ca9175a60d9","1112020218","56-80-19-40",1,,,
"5ec0701dd9f54f1bbe921ca9175a60d9","1112020218","56-80-19-40",6,,,
"5ec0701dd9f54f1bbe921ca9175a60d9","1112020218","56-80-19-40",2,,,
"5ec0701dd9f54f1bbe921ca9175a60d9","1112020218","56-80-19-40",7,,,
"5ec0701dd9f54f1bbe921ca9175a60d9","1112020218","56-80-19-40",5,,,
"5ec0701dd9f54f1bbe921ca9175a60d9","1112020218","56-80-19-40",4,,,
"5f9ac4ea0e654d08b3cd6ed453de3ff1","1021040402","07-07-36-19",5,2,,
"5f9ac4ea0e654d08b3cd6ed453de3ff1","1021040402","07-07-36-19",6,2,,
"5f9ac4ea0e654d08b3cd6ed453de3ff1","1021040402","07-07-36-19",1,1,0,1
"5f9ac4ea0e654d08b3cd6ed453de3ff1","1021040402","07-07-36-19",4,2,,
"5f9ac4ea0e654d08b3cd6ed453de3ff1","1021040402","07-07-36-19",3,2,,
"5f9ac4ea0e654d08b3cd6ed453de3ff1","1021040402","07-07-36-19",2,2,,
"5f9ac4ea0e654d08b3cd6ed453de3ff1","1021040402","07-07-36-19",7,2,,
"5fe1acda95ad4556b6a0983a641d479a","4182020204","84-67-15-95",2,2,,
"5fe1acda95ad4556b6a0983a641d479a","4182020204","84-67-15-95",6,2,,
"5fe1acda95ad4556b6a0983a641d479a","4182020204","84-67-15-95",3,2,,
"5fe1acda95ad4556b6a0983a641d479a","4182020204","84-67-15-95",4,2,,
"5fe1acda95ad4556b6a0983a641d479a","4182020204","84-67-15-95",1,1,0,2
"5fe1acda95ad4556b6a0983a641d479a","4182020204","84-67-15-95",5,2,,
"5fe1acda95ad4556b6a0983a641d479a","4182020204","84-67-15-95",7,2,2,96
"5feb56a602554863982002d7dffa96e9","3291060606","94-06-39-74",6,2,,
"5feb56a602554863982002d7dffa96e9","3291060606","94-06-39-74",5,2,,
"5feb56a602554863982002d7dffa96e9","3291060606","94-06-39-74",4,2,,
"5feb56a602554863982002d7dffa96e9","3291060606","94-06-39-74",3,2,,
"5feb56a602554863982002d7dffa96e9","3291060606","94-06-39-74",2,1,0,1
"5feb56a602554863982002d7dffa96e9","3291060606","94-06-39-74",1,2,,
"5feb56a602554863982002d7dffa96e9","3291060606","94-06-39-74",7,2,,
"606dfeb842fa4339b5772cb092c00c26","3103060608","01-46-09-86",7,2,,
"606dfeb842fa4339b5772cb092c00c26","3103060608","01-46-09-86",1,2,,
"606dfeb842fa4339b5772cb092c00c26","3103060608","01-46-09-86",6,2,,
"606dfeb842fa4339b5772cb092c00c26","3103060608","01-46-09-86",3,2,,
"606dfeb842fa4339b5772cb092c00c26","3103060608","01-46-09-86",4,2,0,2
"606dfeb842fa4339b5772cb092c00c26","3103060608","01-46-09-86",5,3,2,1
"606dfeb842fa4339b5772cb092c00c26","3103060608","01-46-09-86",2,1,0.2,1
"61187e593ce849f6b0b6f20972734150","2211090905","67-70-56-85",3,2,,
"61187e593ce849f6b0b6f20972734150","2211090905","67-70-56-85",1,2,,
"61187e593ce849f6b0b6f20972734150","2211090905","67-70-56-85",5,2,,
"61187e593ce849f6b0b6f20972734150","2211090905","67-70-56-85",4,2,0,2
"61187e593ce849f6b0b6f20972734150","2211090905","67-70-56-85",6,2,,
"61187e593ce849f6b0b6f20972734150","2211090905","67-70-56-85",2,1,0.4,1
"61187e593ce849f6b0b6f20972734150","2211090905","67-70-56-85",7,2,,
"627c07fe24fc470f9300d75233c4b4ee","2123111101","58-19-91-16",6,,,
"627c07fe24fc470f9300d75233c4b4ee","2123111101","58-19-91-16",7,,,
"627c07fe24fc470f9300d75233c4b4ee","2123111101","58-19-91-16",5,,,
"627c07fe24fc470f9300d75233c4b4ee","2123111101","58-19-91-16",3,,,
"627c07fe24fc470f9300d75233c4b4ee","2123111101","58-19-91-16",1,,,
"627c07fe24fc470f9300d75233c4b4ee","2123111101","58-19-91-16",2,,,
"627c07fe24fc470f9300d75233c4b4ee","2123111101","58-19-91-16",4,,,
"62c15549e2894eee9032940da84f6170","331BIBI010104","56-99-39-47",6,2,,
"62c15549e2894eee9032940da84f6170","331BIBI010104","56-99-39-47",2,1,0,1
"62c15549e2894eee9032940da84f6170","331BIBI010104","56-99-39-47",1,2,,
"62c15549e2894eee9032940da84f6170","331BIBI010104","56-99-39-47",5,2,,
"62c15549e2894eee9032940da84f6170","331BIBI010104","56-99-39-47",3,2,,
"62c15549e2894eee9032940da84f6170","331BIBI010104","56-99-39-47",7,2,,
"62c15549e2894eee9032940da84f6170","331BIBI010104","56-99-39-47",4,2,0,2
"639bf406ae23488b9674d26d841618fb","2111070708","95-66-18-46",4,2,0,2
"639bf406ae23488b9674d26d841618fb","2111070708","95-66-18-46",3,2,,
"639bf406ae23488b9674d26d841618fb","2111070708","95-66-18-46",1,2,,
"639bf406ae23488b9674d26d841618fb","2111070708","95-66-18-46",6,2,,
"639bf406ae23488b9674d26d841618fb","2111070708","95-66-18-46",2,1,0,1
"639bf406ae23488b9674d26d841618fb","2111070708","95-66-18-46",5,2,,
"639bf406ae23488b9674d26d841618fb","2111070708","95-66-18-46",7,2,,
"64a7c25789dc44988120f839b628656f",,"31-52-69-96",2,,,
"64a7c25789dc44988120f839b628656f",,"31-52-69-96",3,,,
"64a7c25789dc44988120f839b628656f",,"31-52-69-96",5,,,
"64a7c25789dc44988120f839b628656f",,"31-52-69-96",1,,,
"64a7c25789dc44988120f839b628656f",,"31-52-69-96",4,,,
"64a7c25789dc44988120f839b628656f",,"31-52-69-96",7,,,
"64a7c25789dc44988120f839b628656f",,"31-52-69-96",6,,,
"6504c17bdaa94ba5b08d852aa03e266d","2111050505","18-43-14-59",3,2,,
"6504c17bdaa94ba5b08d852aa03e266d","2111050505","18-43-14-59",6,2,,
"6504c17bdaa94ba5b08d852aa03e266d","2111050505","18-43-14-59",7,2,,
"6504c17bdaa94ba5b08d852aa03e266d","2111050505","18-43-14-59",2,2,,
"6504c17bdaa94ba5b08d852aa03e266d","2111050505","18-43-14-59",5,2,,
"6504c17bdaa94ba5b08d852aa03e266d","2111050505","18-43-14-59",4,2,,
"6504c17bdaa94ba5b08d852aa03e266d","2111050505","18-43-14-59",1,1,0,1
"67a9e20200064275ab4495b3b07aca86","2301040403","16-93-07-51",4,,,
"67a9e20200064275ab4495b3b07aca86","2301040403","16-93-07-51",1,,,
"67a9e20200064275ab4495b3b07aca86","2301040403","16-93-07-51",3,,,
"67a9e20200064275ab4495b3b07aca86","2301040403","16-93-07-51",2,,,
"67a9e20200064275ab4495b3b07aca86","2301040403","16-93-07-51",5,,,
"67a9e20200064275ab4495b3b07aca86","2301040403","16-93-07-51",7,,,
"67a9e20200064275ab4495b3b07aca86","2301040403","16-93-07-51",6,,,
"68f903f5bf9145f88554337640a5e431","3301101002","92-26-77-38",2,1,0,1
"68f903f5bf9145f88554337640a5e431","3301101002","92-26-77-38",6,2,,
"68f903f5bf9145f88554337640a5e431","3301101002","92-26-77-38",5,2,,
"68f903f5bf9145f88554337640a5e431","3301101002","92-26-77-38",4,2,0,2
"68f903f5bf9145f88554337640a5e431","3301101002","92-26-77-38",3,2,,
"68f903f5bf9145f88554337640a5e431","3301101002","92-26-77-38",1,2,,
"68f903f5bf9145f88554337640a5e431","3301101002","92-26-77-38",7,2,,
"6927081db9f440ca849fbd55ac30e9bd",,"34-91-15-19",3,,,
"6927081db9f440ca849fbd55ac30e9bd",,"34-91-15-19",2,,,
"6927081db9f440ca849fbd55ac30e9bd",,"34-91-15-19",4,,,
"6927081db9f440ca849fbd55ac30e9bd",,"34-91-15-19",5,,,
"6927081db9f440ca849fbd55ac30e9bd",,"34-91-15-19",6,,,
"6927081db9f440ca849fbd55ac30e9bd",,"34-91-15-19",7,,,
"6927081db9f440ca849fbd55ac30e9bd",,"34-91-15-19",1,,,
"6a0f936dcc7846d187bcff0b122213e5","1134060601","65-66-38-86",6,2,,
"6a0f936dcc7846d187bcff0b122213e5","1134060601","65-66-38-86",7,2,,
"6a0f936dcc7846d187bcff0b122213e5","1134060601","65-66-38-86",4,2,0,2
"6a0f936dcc7846d187bcff0b122213e5","1134060601","65-66-38-86",5,2,,
"6a0f936dcc7846d187bcff0b122213e5","1134060601","65-66-38-86",2,2,,
"6a0f936dcc7846d187bcff0b122213e5","1134060601","65-66-38-86",3,2,,
"6a0f936dcc7846d187bcff0b122213e5","1134060601","65-66-38-86",1,1,0,1
"6a3556900ab44aeb9fe37891164e8f6a","2051070702","22-09-94-20",7,2,,
"6a3556900ab44aeb9fe37891164e8f6a","2051070702","22-09-94-20",5,2,,
"6a3556900ab44aeb9fe37891164e8f6a","2051070702","22-09-94-20",6,2,,
"6a3556900ab44aeb9fe37891164e8f6a","2051070702","22-09-94-20",1,2,,
"6a3556900ab44aeb9fe37891164e8f6a","2051070702","22-09-94-20",4,2,,
"6a3556900ab44aeb9fe37891164e8f6a","2051070702","22-09-94-20",2,1,,
"6a3556900ab44aeb9fe37891164e8f6a","2051070702","22-09-94-20",3,2,,
"6a981e6f28e34024b3877b143c78a411",,"08-74-10-74",6,,,
"6a981e6f28e34024b3877b143c78a411",,"08-74-10-74",4,,,
"6a981e6f28e34024b3877b143c78a411",,"08-74-10-74",5,,,
"6a981e6f28e34024b3877b143c78a411",,"08-74-10-74",2,,,
"6a981e6f28e34024b3877b143c78a411",,"08-74-10-74",7,,,
"6a981e6f28e34024b3877b143c78a411",,"08-74-10-74",3,,,
"6a981e6f28e34024b3877b143c78a411",,"08-74-10-74",1,,,
"6ab741446b254f54b494a75bc6c31575","3171070712","00-16-89-29",3,2,,
"6ab741446b254f54b494a75bc6c31575","3171070712","00-16-89-29",6,2,,
"6ab741446b254f54b494a75bc6c31575","3171070712","00-16-89-29",1,1,0,2
"6ab741446b254f54b494a75bc6c31575","3171070712","00-16-89-29",7,2,,
"6ab741446b254f54b494a75bc6c31575","3171070712","00-16-89-29",4,2,,
"6ab741446b254f54b494a75bc6c31575","3171070712","00-16-89-29",5,2,,
"6ab741446b254f54b494a75bc6c31575","3171070712","00-16-89-29",2,2,0,1
"6d88e79cdca94f44955a26a280ceaae8","4022070707","18-73-98-72",5,2,,
"6d88e79cdca94f44955a26a280ceaae8","4022070707","18-73-98-72",7,2,,
"6d88e79cdca94f44955a26a280ceaae8","4022070707","18-73-98-72",4,2,0,2
"6d88e79cdca94f44955a26a280ceaae8","4022070707","18-73-98-72",2,2,,
"6d88e79cdca94f44955a26a280ceaae8","4022070707","18-73-98-72",3,3,0.6,1
"6d88e79cdca94f44955a26a280ceaae8","4022070707","18-73-98-72",1,1,0,1
"6d88e79cdca94f44955a26a280ceaae8","4022070707","18-73-98-72",6,2,,
"6f717245375d48cbaee0ccc130704124","4181040401","61-26-83-13",3,2,,
"6f717245375d48cbaee0ccc130704124","4181040401","61-26-83-13",4,1,0,2
"6f717245375d48cbaee0ccc130704124","4181040401","61-26-83-13",2,2,,
"6f717245375d48cbaee0ccc130704124","4181040401","61-26-83-13",7,2,3,96
"6f717245375d48cbaee0ccc130704124","4181040401","61-26-83-13",5,2,,
"6f717245375d48cbaee0ccc130704124","4181040401","61-26-83-13",6,2,,
"6f717245375d48cbaee0ccc130704124","4181040401","61-26-83-13",1,2,,
"6fdd02cc5fad4b6aaaa699355b50a2c5","1241040402","64-64-66-34",6,2,,
"6fdd02cc5fad4b6aaaa699355b50a2c5","1241040402","64-64-66-34",1,1,0,2
"6fdd02cc5fad4b6aaaa699355b50a2c5","1241040402","64-64-66-34",3,2,,
"6fdd02cc5fad4b6aaaa699355b50a2c5","1241040402","64-64-66-34",7,2,,
"6fdd02cc5fad4b6aaaa699355b50a2c5","1241040402","64-64-66-34",5,2,,
"6fdd02cc5fad4b6aaaa699355b50a2c5","1241040402","64-64-66-34",2,2,,
"6fdd02cc5fad4b6aaaa699355b50a2c5","1241040402","64-64-66-34",4,2,0,2
"70b5acb304f142b291fc6b209f67a5b3","2141020206","94-18-00-85",3,2,,
"70b5acb304f142b291fc6b209f67a5b3","2141020206","94-18-00-85",6,2,,
"70b5acb304f142b291fc6b209f67a5b3","2141020206","94-18-00-85",4,2,,
"70b5acb304f142b291fc6b209f67a5b3","2141020206","94-18-00-85",1,2,,
"70b5acb304f142b291fc6b209f67a5b3","2141020206","94-18-00-85",2,2,,
"70b5acb304f142b291fc6b209f67a5b3","2141020206","94-18-00-85",5,1,0,1
"70b5acb304f142b291fc6b209f67a5b3","2141020206","94-18-00-85",7,2,,
"71230c66d335494aa424d7f85a36da60","3211060605","40-73-51-73",5,,,
"71230c66d335494aa424d7f85a36da60","3211060605","40-73-51-73",2,,,
"71230c66d335494aa424d7f85a36da60","3211060605","40-73-51-73",1,,,
"71230c66d335494aa424d7f85a36da60","3211060605","40-73-51-73",4,,,
"71230c66d335494aa424d7f85a36da60","3211060605","40-73-51-73",3,,,
"71230c66d335494aa424d7f85a36da60","3211060605","40-73-51-73",7,,,
"71230c66d335494aa424d7f85a36da60","3211060605","40-73-51-73",6,,,
"7377cd30ca6540eabb25b4a9a3de369d","1021040402","33-62-41-35",3,,,
"7377cd30ca6540eabb25b4a9a3de369d","1021040402","33-62-41-35",7,,,
"7377cd30ca6540eabb25b4a9a3de369d","1021040402","33-62-41-35",6,,,
"7377cd30ca6540eabb25b4a9a3de369d","1021040402","33-62-41-35",4,,,
"7377cd30ca6540eabb25b4a9a3de369d","1021040402","33-62-41-35",5,,,
"7377cd30ca6540eabb25b4a9a3de369d","1021040402","33-62-41-35",1,,,
"7377cd30ca6540eabb25b4a9a3de369d","1021040402","33-62-41-35",2,,,
"741a8331efc04b6b845110d8a212aec0","4081131305","23-95-21-09",2,2,,
"741a8331efc04b6b845110d8a212aec0","4081131305","23-95-21-09",3,2,,
"741a8331efc04b6b845110d8a212aec0","4081131305","23-95-21-09",6,2,,
"741a8331efc04b6b845110d8a212aec0","4081131305","23-95-21-09",4,1,0,2
"741a8331efc04b6b845110d8a212aec0","4081131305","23-95-21-09",1,2,,
"741a8331efc04b6b845110d8a212aec0","4081131305","23-95-21-09",7,2,,
"741a8331efc04b6b845110d8a212aec0","4081131305","23-95-21-09",5,2,,
"7557b1aecd28455e9909c6d2a923a832","2043010103","88-41-92-59",5,2,,
"7557b1aecd28455e9909c6d2a923a832","2043010103","88-41-92-59",4,2,0,2
"7557b1aecd28455e9909c6d2a923a832","2043010103","88-41-92-59",6,2,,
"7557b1aecd28455e9909c6d2a923a832","2043010103","88-41-92-59",7,2,,
"7557b1aecd28455e9909c6d2a923a832","2043010103","88-41-92-59",2,1,0.1,1
"7557b1aecd28455e9909c6d2a923a832","2043010103","88-41-92-59",1,2,,
"7557b1aecd28455e9909c6d2a923a832","2043010103","88-41-92-59",3,2,,
"7663bb1198824f56a0370fa6f07e858a","2151151502","30-46-55-37",4,2,0,2
"7663bb1198824f56a0370fa6f07e858a","2151151502","30-46-55-37",6,2,,
"7663bb1198824f56a0370fa6f07e858a","2151151502","30-46-55-37",3,2,,
"7663bb1198824f56a0370fa6f07e858a","2151151502","30-46-55-37",5,2,,
"7663bb1198824f56a0370fa6f07e858a","2151151502","30-46-55-37",7,1,0,2
"7663bb1198824f56a0370fa6f07e858a","2151151502","30-46-55-37",1,2,,
"7663bb1198824f56a0370fa6f07e858a","2151151502","30-46-55-37",2,2,,
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004","29-03-49-45",4,3,0,1
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004","29-03-49-45",7,2,,
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004","29-03-49-45",6,2,,
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004","29-03-49-45",3,2,1.5,1
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004","29-03-49-45",5,2,,
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004","29-03-49-45",1,2,,
"76864e14ab0a4c98a1cf17d54efe6acf","2231202004","29-03-49-45",2,1,0.1,1
"7746d7555f5844d3aa4e1b1db205baaa","4053020204","94-83-94-74",3,2,,
"7746d7555f5844d3aa4e1b1db205baaa","4053020204","94-83-94-74",1,1,0,1
"7746d7555f5844d3aa4e1b1db205baaa","4053020204","94-83-94-74",4,2,0,2
"7746d7555f5844d3aa4e1b1db205baaa","4053020204","94-83-94-74",2,2,,
"7746d7555f5844d3aa4e1b1db205baaa","4053020204","94-83-94-74",7,2,,
"7746d7555f5844d3aa4e1b1db205baaa","4053020204","94-83-94-74",6,2,,
"7746d7555f5844d3aa4e1b1db205baaa","4053020204","94-83-94-74",5,2,,
"77d8e0bb2a8d40818176e4ca7fa67bed",,"86-28-58-60",3,,,
"77d8e0bb2a8d40818176e4ca7fa67bed",,"86-28-58-60",6,,,
"77d8e0bb2a8d40818176e4ca7fa67bed",,"86-28-58-60",2,,,
"77d8e0bb2a8d40818176e4ca7fa67bed",,"86-28-58-60",5,,,
"77d8e0bb2a8d40818176e4ca7fa67bed",,"86-28-58-60",4,,,
"77d8e0bb2a8d40818176e4ca7fa67bed",,"86-28-58-60",7,,,
"77d8e0bb2a8d40818176e4ca7fa67bed",,"86-28-58-60",1,,,
"7858f0477c71435583949704dfdc8273","4171020202","45-08-45-12",1,1,0,1
"7858f0477c71435583949704dfdc8273","4171020202","45-08-45-12",4,2,,
"7858f0477c71435583949704dfdc8273","4171020202","45-08-45-12",3,2,,
"7858f0477c71435583949704dfdc8273","4171020202","45-08-45-12",6,2,,
"7858f0477c71435583949704dfdc8273","4171020202","45-08-45-12",5,2,,
"7858f0477c71435583949704dfdc8273","4171020202","45-08-45-12",7,2,,
"7858f0477c71435583949704dfdc8273","4171020202","45-08-45-12",2,2,,
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106","47-71-40-92",7,2,,
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106","47-71-40-92",6,2,,
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106","47-71-40-92",1,1,0,1
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106","47-71-40-92",5,2,,
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106","47-71-40-92",4,2,0,2
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106","47-71-40-92",3,2,,
"78bcb53eff2c4728a87f26ee0d5a7295","4102010106","47-71-40-92",2,2,,
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304","30-29-17-25",4,1,0,2
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304","30-29-17-25",1,2,,
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304","30-29-17-25",2,2,,
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304","30-29-17-25",5,2,,
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304","30-29-17-25",6,2,,
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304","30-29-17-25",7,2,0,1
"7ae3d3fc9a4344ba8bb7d8670ba0a214","1191030304","30-29-17-25",3,2,,
"7cbae8c05a404cca98e447173d257eb4","1021030303","88-94-99-21",4,,,
"7cbae8c05a404cca98e447173d257eb4","1021030303","88-94-99-21",3,,,
"7cbae8c05a404cca98e447173d257eb4","1021030303","88-94-99-21",2,,,
"7cbae8c05a404cca98e447173d257eb4","1021030303","88-94-99-21",5,,,
"7cbae8c05a404cca98e447173d257eb4","1021030303","88-94-99-21",1,,,
"7cbae8c05a404cca98e447173d257eb4","1021030303","88-94-99-21",7,,,
"7cbae8c05a404cca98e447173d257eb4","1021030303","88-94-99-21",6,,,
"7cbedb93a4d54e71a77f6282ce45b604","4092030309","52-89-16-75",4,2,0,2
"7cbedb93a4d54e71a77f6282ce45b604","4092030309","52-89-16-75",3,2,,
"7cbedb93a4d54e71a77f6282ce45b604","4092030309","52-89-16-75",7,2,,
"7cbedb93a4d54e71a77f6282ce45b604","4092030309","52-89-16-75",2,1,0,1
"7cbedb93a4d54e71a77f6282ce45b604","4092030309","52-89-16-75",1,2,,
"7cbedb93a4d54e71a77f6282ce45b604","4092030309","52-89-16-75",5,2,,
"7cbedb93a4d54e71a77f6282ce45b604","4092030309","52-89-16-75",6,2,,
"7ce87defa03b47d28ca7a85807a835eb","4114020204","19-39-69-85",2,1,3,1
"7ce87defa03b47d28ca7a85807a835eb","4114020204","19-39-69-85",1,2,,
"7ce87defa03b47d28ca7a85807a835eb","4114020204","19-39-69-85",6,2,,
"7ce87defa03b47d28ca7a85807a835eb","4114020204","19-39-69-85",5,2,,
"7ce87defa03b47d28ca7a85807a835eb","4114020204","19-39-69-85",3,2,,
"7ce87defa03b47d28ca7a85807a835eb","4114020204","19-39-69-85",4,2,,
"7ce87defa03b47d28ca7a85807a835eb","4114020204","19-39-69-85",7,2,,
"7d81ff7c7b1f45f682a2f778de1129d3",,"65-64-33-71",1,,,
"7d81ff7c7b1f45f682a2f778de1129d3",,"65-64-33-71",5,,,
"7d81ff7c7b1f45f682a2f778de1129d3",,"65-64-33-71",2,,,
"7d81ff7c7b1f45f682a2f778de1129d3",,"65-64-33-71",4,,,
"7d81ff7c7b1f45f682a2f778de1129d3",,"65-64-33-71",7,,,
"7d81ff7c7b1f45f682a2f778de1129d3",,"65-64-33-71",6,,,
"7d81ff7c7b1f45f682a2f778de1129d3",,"65-64-33-71",3,,,
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304","97-27-45-82",2,2,,
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304","97-27-45-82",3,2,,
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304","97-27-45-82",6,2,,
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304","97-27-45-82",7,2,,
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304","97-27-45-82",5,2,,
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304","97-27-45-82",1,2,0,1
"7dfe77c10a6d423da8b1fe1af366ff1a","1131131304","97-27-45-82",4,1,0,1
"7e25926b2a7440e69f203158d6092c89",,"55-30-97-28",3,2,,
"7e25926b2a7440e69f203158d6092c89",,"55-30-97-28",6,2,,
"7e25926b2a7440e69f203158d6092c89",,"55-30-97-28",4,1,0,2
"7e25926b2a7440e69f203158d6092c89",,"55-30-97-28",7,2,0.5,1
"7e25926b2a7440e69f203158d6092c89",,"55-30-97-28",2,2,,
"7e25926b2a7440e69f203158d6092c89",,"55-30-97-28",5,2,,
"7e25926b2a7440e69f203158d6092c89",,"55-30-97-28",1,2,,
"811f0969148848799fdeb81412c961b7","4053010109","75-75-86-64",4,,,
"811f0969148848799fdeb81412c961b7","4053010109","75-75-86-64",6,,,
"811f0969148848799fdeb81412c961b7","4053010109","75-75-86-64",3,,,
"811f0969148848799fdeb81412c961b7","4053010109","75-75-86-64",2,,,
"811f0969148848799fdeb81412c961b7","4053010109","75-75-86-64",5,,,
"811f0969148848799fdeb81412c961b7","4053010109","75-75-86-64",7,,,
"811f0969148848799fdeb81412c961b7","4053010109","75-75-86-64",1,,,
"819574132d744fb58ef76356982dab3e","4281111105","97-06-48-22",7,,,
"819574132d744fb58ef76356982dab3e","4281111105","97-06-48-22",5,,,
"819574132d744fb58ef76356982dab3e","4281111105","97-06-48-22",1,,,
"819574132d744fb58ef76356982dab3e","4281111105","97-06-48-22",4,,,
"819574132d744fb58ef76356982dab3e","4281111105","97-06-48-22",6,,,
"819574132d744fb58ef76356982dab3e","4281111105","97-06-48-22",2,,,
"819574132d744fb58ef76356982dab3e","4281111105","97-06-48-22",3,,,
"819dc7fb58f3487c92ce386410f0e484","2251141426","72-95-56-08",6,2,,
