"interview__key","EA_code","medical_staff_id","s4pq116a","s4pq116b"
"77-44-13-92","5781bbe35d9c4d5fa1246f3d26a59a0b",7,,
"77-44-13-92","5781bbe35d9c4d5fa1246f3d26a59a0b",0,,
"77-44-13-92","5781bbe35d9c4d5fa1246f3d26a59a0b",4,,
"20-39-84-46","5b1bfa5bef2c4d529bd9d6297a3e11ec",4,,
"20-39-84-46","5b1bfa5bef2c4d529bd9d6297a3e11ec",3,,
"20-39-84-46","5b1bfa5bef2c4d529bd9d6297a3e11ec",1,,
"20-39-84-46","5b1bfa5bef2c4d529bd9d6297a3e11ec",2,,
"20-39-84-46","5b1bfa5bef2c4d529bd9d6297a3e11ec",0,,
"20-39-84-46","5b1bfa5bef2c4d529bd9d6297a3e11ec",5,,
"20-39-84-46","5b1bfa5bef2c4d529bd9d6297a3e11ec",7,,
"20-39-84-46","5b1bfa5bef2c4d529bd9d6297a3e11ec",6,,
"22-55-33-62","5d98309983cf4e319ba077b1e10020fc",6,0,1
"22-55-33-62","5d98309983cf4e319ba077b1e10020fc",7,0,0
"22-55-33-62","5d98309983cf4e319ba077b1e10020fc",0,0,0
"22-55-33-62","5d98309983cf4e319ba077b1e10020fc",3,0,0
"22-55-33-62","5d98309983cf4e319ba077b1e10020fc",5,1,3
"22-55-33-62","5d98309983cf4e319ba077b1e10020fc",1,1,0
"22-55-33-62","5d98309983cf4e319ba077b1e10020fc",4,1,1
"22-55-33-62","5d98309983cf4e319ba077b1e10020fc",2,0,0
"52-64-64-81","5df1b3d3aa7d4cb3b184c8ab9edf7506",3,1,1
"52-64-64-81","5df1b3d3aa7d4cb3b184c8ab9edf7506",6,2,1
"52-64-64-81","5df1b3d3aa7d4cb3b184c8ab9edf7506",5,3,2
"52-64-64-81","5df1b3d3aa7d4cb3b184c8ab9edf7506",4,3,0
"52-64-64-81","5df1b3d3aa7d4cb3b184c8ab9edf7506",2,3,1
"52-64-64-81","5df1b3d3aa7d4cb3b184c8ab9edf7506",7,0,0
"52-64-64-81","5df1b3d3aa7d4cb3b184c8ab9edf7506",0,0,0
"52-64-64-81","5df1b3d3aa7d4cb3b184c8ab9edf7506",1,4,0
"56-80-19-40","5ec0701dd9f54f1bbe921ca9175a60d9",1,,
"56-80-19-40","5ec0701dd9f54f1bbe921ca9175a60d9",7,,
"56-80-19-40","5ec0701dd9f54f1bbe921ca9175a60d9",4,,
"56-80-19-40","5ec0701dd9f54f1bbe921ca9175a60d9",0,,
"56-80-19-40","5ec0701dd9f54f1bbe921ca9175a60d9",2,,
"56-80-19-40","5ec0701dd9f54f1bbe921ca9175a60d9",6,,
"56-80-19-40","5ec0701dd9f54f1bbe921ca9175a60d9",3,,
"56-80-19-40","5ec0701dd9f54f1bbe921ca9175a60d9",5,,
"07-07-36-19","5f9ac4ea0e654d08b3cd6ed453de3ff1",1,24,0
"07-07-36-19","5f9ac4ea0e654d08b3cd6ed453de3ff1",3,3,0
"07-07-36-19","5f9ac4ea0e654d08b3cd6ed453de3ff1",2,6,0
"07-07-36-19","5f9ac4ea0e654d08b3cd6ed453de3ff1",7,0,1
"07-07-36-19","5f9ac4ea0e654d08b3cd6ed453de3ff1",0,0,1
"07-07-36-19","5f9ac4ea0e654d08b3cd6ed453de3ff1",5,2,0
"07-07-36-19","5f9ac4ea0e654d08b3cd6ed453de3ff1",6,17,0
"07-07-36-19","5f9ac4ea0e654d08b3cd6ed453de3ff1",4,9,0
"84-67-15-95","5fe1acda95ad4556b6a0983a641d479a",1,1,1
"84-67-15-95","5fe1acda95ad4556b6a0983a641d479a",5,1,0
"84-67-15-95","5fe1acda95ad4556b6a0983a641d479a",7,0,0
"84-67-15-95","5fe1acda95ad4556b6a0983a641d479a",2,0,0
"84-67-15-95","5fe1acda95ad4556b6a0983a641d479a",4,1,1
"84-67-15-95","5fe1acda95ad4556b6a0983a641d479a",3,0,0
"84-67-15-95","5fe1acda95ad4556b6a0983a641d479a",0,0,0
"84-67-15-95","5fe1acda95ad4556b6a0983a641d479a",6,0,0
"94-06-39-74","5feb56a602554863982002d7dffa96e9",7,0,0
"94-06-39-74","5feb56a602554863982002d7dffa96e9",6,2,0
"94-06-39-74","5feb56a602554863982002d7dffa96e9",2,3,0
"94-06-39-74","5feb56a602554863982002d7dffa96e9",0,0,0
"94-06-39-74","5feb56a602554863982002d7dffa96e9",3,2,0
"94-06-39-74","5feb56a602554863982002d7dffa96e9",5,4,1
"94-06-39-74","5feb56a602554863982002d7dffa96e9",4,1,2
"94-06-39-74","5feb56a602554863982002d7dffa96e9",1,3,1
"01-46-09-86","606dfeb842fa4339b5772cb092c00c26",3,0,0
"01-46-09-86","606dfeb842fa4339b5772cb092c00c26",4,1,1
"01-46-09-86","606dfeb842fa4339b5772cb092c00c26",2,1,0
"01-46-09-86","606dfeb842fa4339b5772cb092c00c26",7,0,0
"01-46-09-86","606dfeb842fa4339b5772cb092c00c26",0,0,0
"01-46-09-86","606dfeb842fa4339b5772cb092c00c26",6,0,1
"01-46-09-86","606dfeb842fa4339b5772cb092c00c26",5,2,2
"01-46-09-86","606dfeb842fa4339b5772cb092c00c26",1,2,0
"67-70-56-85","61187e593ce849f6b0b6f20972734150",3,0,0
"67-70-56-85","61187e593ce849f6b0b6f20972734150",5,1,0
"67-70-56-85","61187e593ce849f6b0b6f20972734150",2,0,0
"67-70-56-85","61187e593ce849f6b0b6f20972734150",1,2,0
"67-70-56-85","61187e593ce849f6b0b6f20972734150",0,0,0
"67-70-56-85","61187e593ce849f6b0b6f20972734150",6,0,0
"67-70-56-85","61187e593ce849f6b0b6f20972734150",7,0,0
"67-70-56-85","61187e593ce849f6b0b6f20972734150",4,1,1
"58-19-91-16","627c07fe24fc470f9300d75233c4b4ee",2,,
"58-19-91-16","627c07fe24fc470f9300d75233c4b4ee",7,,
"58-19-91-16","627c07fe24fc470f9300d75233c4b4ee",0,,
"58-19-91-16","627c07fe24fc470f9300d75233c4b4ee",3,,
"58-19-91-16","627c07fe24fc470f9300d75233c4b4ee",4,,
"58-19-91-16","627c07fe24fc470f9300d75233c4b4ee",1,,
"58-19-91-16","627c07fe24fc470f9300d75233c4b4ee",5,,
"58-19-91-16","627c07fe24fc470f9300d75233c4b4ee",6,,
"56-99-39-47","62c15549e2894eee9032940da84f6170",2,0,1
"56-99-39-47","62c15549e2894eee9032940da84f6170",4,0,1
"56-99-39-47","62c15549e2894eee9032940da84f6170",5,6,0
"56-99-39-47","62c15549e2894eee9032940da84f6170",3,1,1
"56-99-39-47","62c15549e2894eee9032940da84f6170",7,0,0
"56-99-39-47","62c15549e2894eee9032940da84f6170",6,2,0
"56-99-39-47","62c15549e2894eee9032940da84f6170",0,0,0
"56-99-39-47","62c15549e2894eee9032940da84f6170",1,0,2
"95-66-18-46","639bf406ae23488b9674d26d841618fb",5,2,0
"95-66-18-46","639bf406ae23488b9674d26d841618fb",6,1,0
"95-66-18-46","639bf406ae23488b9674d26d841618fb",3,0,0
"95-66-18-46","639bf406ae23488b9674d26d841618fb",2,0,0
"95-66-18-46","639bf406ae23488b9674d26d841618fb",7,0,0
"95-66-18-46","639bf406ae23488b9674d26d841618fb",1,2,0
"95-66-18-46","639bf406ae23488b9674d26d841618fb",4,2,0
"95-66-18-46","639bf406ae23488b9674d26d841618fb",0,0,0
"31-52-69-96","64a7c25789dc44988120f839b628656f",6,,
"31-52-69-96","64a7c25789dc44988120f839b628656f",4,,
"31-52-69-96","64a7c25789dc44988120f839b628656f",3,,
"31-52-69-96","64a7c25789dc44988120f839b628656f",0,,
"31-52-69-96","64a7c25789dc44988120f839b628656f",1,,
"31-52-69-96","64a7c25789dc44988120f839b628656f",7,,
"31-52-69-96","64a7c25789dc44988120f839b628656f",5,,
"31-52-69-96","64a7c25789dc44988120f839b628656f",2,,
"18-43-14-59","6504c17bdaa94ba5b08d852aa03e266d",5,1,0
"18-43-14-59","6504c17bdaa94ba5b08d852aa03e266d",2,0,0
"18-43-14-59","6504c17bdaa94ba5b08d852aa03e266d",6,0,0
"18-43-14-59","6504c17bdaa94ba5b08d852aa03e266d",4,1,0
"18-43-14-59","6504c17bdaa94ba5b08d852aa03e266d",0,0,0
"18-43-14-59","6504c17bdaa94ba5b08d852aa03e266d",3,0,0
"18-43-14-59","6504c17bdaa94ba5b08d852aa03e266d",7,0,0
"18-43-14-59","6504c17bdaa94ba5b08d852aa03e266d",1,2,0
"16-93-07-51","67a9e20200064275ab4495b3b07aca86",1,,
"16-93-07-51","67a9e20200064275ab4495b3b07aca86",4,,
"16-93-07-51","67a9e20200064275ab4495b3b07aca86",6,,
"16-93-07-51","67a9e20200064275ab4495b3b07aca86",0,,
"16-93-07-51","67a9e20200064275ab4495b3b07aca86",2,,
"16-93-07-51","67a9e20200064275ab4495b3b07aca86",7,,
"16-93-07-51","67a9e20200064275ab4495b3b07aca86",5,,
"16-93-07-51","67a9e20200064275ab4495b3b07aca86",3,,
"92-26-77-38","68f903f5bf9145f88554337640a5e431",0,0,0
"92-26-77-38","68f903f5bf9145f88554337640a5e431",6,4,0
"92-26-77-38","68f903f5bf9145f88554337640a5e431",5,8,0
"92-26-77-38","68f903f5bf9145f88554337640a5e431",2,4,0
"92-26-77-38","68f903f5bf9145f88554337640a5e431",7,0,0
"92-26-77-38","68f903f5bf9145f88554337640a5e431",4,4,0
"92-26-77-38","68f903f5bf9145f88554337640a5e431",1,1,2
"92-26-77-38","68f903f5bf9145f88554337640a5e431",3,1,0
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",4,,
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",3,,
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",0,,
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",6,,
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",2,,
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",5,,
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",7,,
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",1,,
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",4,3,0
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",5,10,0
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",6,5,0
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",7,1,1
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",3,4,0
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",2,6,0
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",1,7,0
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",0,2,2
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",7,,
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",5,,
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",1,,
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",6,,
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",4,,
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",3,,
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",0,,
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",2,,
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",7,,
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",0,,
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",2,,
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",3,,
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",5,,
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",1,,
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",4,,
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",6,,
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",5,14,0
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",7,1,0
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",0,2,0
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",3,3,2
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",2,7,0
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",1,5,0
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",6,8,0
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",4,4,0
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",3,2,0
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",6,4,0
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",1,6,0
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",2,2,0
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",0,0,0
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",5,4,1
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",4,0,2
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",7,0,0
"61-26-83-13","6f717245375d48cbaee0ccc130704124",5,0,2
"61-26-83-13","6f717245375d48cbaee0ccc130704124",7,0,0
"61-26-83-13","6f717245375d48cbaee0ccc130704124",3,0,0
"61-26-83-13","6f717245375d48cbaee0ccc130704124",1,0,2
"61-26-83-13","6f717245375d48cbaee0ccc130704124",0,0,0
"61-26-83-13","6f717245375d48cbaee0ccc130704124",6,0,2
"61-26-83-13","6f717245375d48cbaee0ccc130704124",2,0,0
"61-26-83-13","6f717245375d48cbaee0ccc130704124",4,2,0
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",3,3,0
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",7,1,0
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",1,5,0
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",4,0,0
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",6,5,0
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",2,6,0
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",0,2,0
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",5,6,5
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",7,0,0
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",1,0,2
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",0,0,0
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",3,0,0
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",5,2,1
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",4,2,1
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",2,0,0
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",6,1,1
"40-73-51-73","71230c66d335494aa424d7f85a36da60",6,,
"40-73-51-73","71230c66d335494aa424d7f85a36da60",0,,
"40-73-51-73","71230c66d335494aa424d7f85a36da60",4,,
"40-73-51-73","71230c66d335494aa424d7f85a36da60",2,,
"40-73-51-73","71230c66d335494aa424d7f85a36da60",3,,
"40-73-51-73","71230c66d335494aa424d7f85a36da60",5,,
"40-73-51-73","71230c66d335494aa424d7f85a36da60",1,,
"40-73-51-73","71230c66d335494aa424d7f85a36da60",7,,
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",4,,
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",6,,
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",0,,
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",5,,
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",3,,
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",2,,
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",1,,
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",7,,
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",5,3,2
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",7,0,0
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",0,0,0
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",4,1,1
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",1,3,1
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",6,4,0
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",2,2,0
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",3,2,0
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",3,0,0
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",7,0,0
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",1,2,1
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",4,2,1
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",6,1,1
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",2,0,0
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",5,3,0
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",0,0,0
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",4,6,0
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",5,4,0
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",0,1,0
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",7,0,0
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",2,13,0
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",1,9,0
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",6,4,0
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",3,4,0
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",2,2,0
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",6,3,0
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",4,1,0
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",7,0,0
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",3,2,0
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",5,4,0
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",0,0,0
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",1,5,0
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",5,3,1
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",2,6,0
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",0,0,0
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",7,0,0
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",3,1,1
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",6,1,1
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",4,2,0
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",1,3,0
"86-28-58-60","77d8e0bb2a8d40818176e4ca7fa67bed",5,,
"86-28-58-60","77d8e0bb2a8d40818176e4ca7fa67bed",7,,
"86-28-58-60","77d8e0bb2a8d40818176e4ca7fa67bed",3,,
"86-28-58-60","77d8e0bb2a8d40818176e4ca7fa67bed",6,,
"86-28-58-60","77d8e0bb2a8d40818176e4ca7fa67bed",4,,
"86-28-58-60","77d8e0bb2a8d40818176e4ca7fa67bed",0,,
"86-28-58-60","77d8e0bb2a8d40818176e4ca7fa67bed",1,,
"86-28-58-60","77d8e0bb2a8d40818176e4ca7fa67bed",2,,
"45-08-45-12","7858f0477c71435583949704dfdc8273",5,1,0
"45-08-45-12","7858f0477c71435583949704dfdc8273",2,0,0
"45-08-45-12","7858f0477c71435583949704dfdc8273",3,0,0
"45-08-45-12","7858f0477c71435583949704dfdc8273",7,0,0
"45-08-45-12","7858f0477c71435583949704dfdc8273",6,1,0
"45-08-45-12","7858f0477c71435583949704dfdc8273",4,1,0
"45-08-45-12","7858f0477c71435583949704dfdc8273",0,0,0
"45-08-45-12","7858f0477c71435583949704dfdc8273",1,2,0
"47-71-40-92","78bcb53eff2c4728a87f26ee0d5a7295",6,8,0
"47-71-40-92","78bcb53eff2c4728a87f26ee0d5a7295",5,3,0
"47-71-40-92","78bcb53eff2c4728a87f26ee0d5a7295",2,5,0
"47-71-40-92","78bcb53eff2c4728a87f26ee0d5a7295",1,6,3
"47-71-40-92","78bcb53eff2c4728a87f26ee0d5a7295",0,1,1
"47-71-40-92","78bcb53eff2c4728a87f26ee0d5a7295",4,0,0
"47-71-40-92","78bcb53eff2c4728a87f26ee0d5a7295",3,4,0
"47-71-40-92","78bcb53eff2c4728a87f26ee0d5a7295",7,1,1
"30-29-17-25","7ae3d3fc9a4344ba8bb7d8670ba0a214",2,3,0
"30-29-17-25","7ae3d3fc9a4344ba8bb7d8670ba0a214",5,1,2
"30-29-17-25","7ae3d3fc9a4344ba8bb7d8670ba0a214",4,1,0
"30-29-17-25","7ae3d3fc9a4344ba8bb7d8670ba0a214",7,0,0
"30-29-17-25","7ae3d3fc9a4344ba8bb7d8670ba0a214",3,2,0
"30-29-17-25","7ae3d3fc9a4344ba8bb7d8670ba0a214",6,2,0
"30-29-17-25","7ae3d3fc9a4344ba8bb7d8670ba0a214",1,4,1
"30-29-17-25","7ae3d3fc9a4344ba8bb7d8670ba0a214",0,0,0
"88-94-99-21","7cbae8c05a404cca98e447173d257eb4",5,,
"88-94-99-21","7cbae8c05a404cca98e447173d257eb4",4,,
"88-94-99-21","7cbae8c05a404cca98e447173d257eb4",7,,
"88-94-99-21","7cbae8c05a404cca98e447173d257eb4",1,,
"88-94-99-21","7cbae8c05a404cca98e447173d257eb4",2,,
"88-94-99-21","7cbae8c05a404cca98e447173d257eb4",0,,
"88-94-99-21","7cbae8c05a404cca98e447173d257eb4",6,,
"88-94-99-21","7cbae8c05a404cca98e447173d257eb4",3,,
"52-89-16-75","7cbedb93a4d54e71a77f6282ce45b604",7,0,0
"52-89-16-75","7cbedb93a4d54e71a77f6282ce45b604",1,1,1
"52-89-16-75","7cbedb93a4d54e71a77f6282ce45b604",2,2,0
"52-89-16-75","7cbedb93a4d54e71a77f6282ce45b604",0,0,0
"52-89-16-75","7cbedb93a4d54e71a77f6282ce45b604",5,2,1
"52-89-16-75","7cbedb93a4d54e71a77f6282ce45b604",4,2,0
"52-89-16-75","7cbedb93a4d54e71a77f6282ce45b604",3,0,1
"52-89-16-75","7cbedb93a4d54e71a77f6282ce45b604",6,1,0
"19-39-69-85","7ce87defa03b47d28ca7a85807a835eb",1,4,0
"19-39-69-85","7ce87defa03b47d28ca7a85807a835eb",4,2,0
"19-39-69-85","7ce87defa03b47d28ca7a85807a835eb",7,0,0
"19-39-69-85","7ce87defa03b47d28ca7a85807a835eb",6,2,1
"19-39-69-85","7ce87defa03b47d28ca7a85807a835eb",5,4,0
"19-39-69-85","7ce87defa03b47d28ca7a85807a835eb",2,1,1
"19-39-69-85","7ce87defa03b47d28ca7a85807a835eb",0,0,0
"19-39-69-85","7ce87defa03b47d28ca7a85807a835eb",3,1,1
"65-64-33-71","7d81ff7c7b1f45f682a2f778de1129d3",5,,
"65-64-33-71","7d81ff7c7b1f45f682a2f778de1129d3",6,,
"65-64-33-71","7d81ff7c7b1f45f682a2f778de1129d3",4,,
"65-64-33-71","7d81ff7c7b1f45f682a2f778de1129d3",0,,
"65-64-33-71","7d81ff7c7b1f45f682a2f778de1129d3",2,,
"65-64-33-71","7d81ff7c7b1f45f682a2f778de1129d3",1,,
"65-64-33-71","7d81ff7c7b1f45f682a2f778de1129d3",3,,
"65-64-33-71","7d81ff7c7b1f45f682a2f778de1129d3",7,,
"97-27-45-82","7dfe77c10a6d423da8b1fe1af366ff1a",3,4,0
"97-27-45-82","7dfe77c10a6d423da8b1fe1af366ff1a",1,10,0
"97-27-45-82","7dfe77c10a6d423da8b1fe1af366ff1a",0,2,0
"97-27-45-82","7dfe77c10a6d423da8b1fe1af366ff1a",2,4,0
"97-27-45-82","7dfe77c10a6d423da8b1fe1af366ff1a",6,6,0
"97-27-45-82","7dfe77c10a6d423da8b1fe1af366ff1a",7,1,0
"97-27-45-82","7dfe77c10a6d423da8b1fe1af366ff1a",5,6,0
"97-27-45-82","7dfe77c10a6d423da8b1fe1af366ff1a",4,4,0
"55-30-97-28","7e25926b2a7440e69f203158d6092c89",1,8,0
"55-30-97-28","7e25926b2a7440e69f203158d6092c89",0,2,0
"55-30-97-28","7e25926b2a7440e69f203158d6092c89",3,2,0
"55-30-97-28","7e25926b2a7440e69f203158d6092c89",2,13,0
"55-30-97-28","7e25926b2a7440e69f203158d6092c89",4,0,0
"55-30-97-28","7e25926b2a7440e69f203158d6092c89",7,1,0
"55-30-97-28","7e25926b2a7440e69f203158d6092c89",5,4,0
"55-30-97-28","7e25926b2a7440e69f203158d6092c89",6,5,0
"75-75-86-64","811f0969148848799fdeb81412c961b7",2,,
"75-75-86-64","811f0969148848799fdeb81412c961b7",3,,
"75-75-86-64","811f0969148848799fdeb81412c961b7",6,,
"75-75-86-64","811f0969148848799fdeb81412c961b7",1,,
"75-75-86-64","811f0969148848799fdeb81412c961b7",7,,
"75-75-86-64","811f0969148848799fdeb81412c961b7",0,,
"75-75-86-64","811f0969148848799fdeb81412c961b7",4,,
"75-75-86-64","811f0969148848799fdeb81412c961b7",5,,
"97-06-48-22","819574132d744fb58ef76356982dab3e",0,,
"97-06-48-22","819574132d744fb58ef76356982dab3e",4,,
"97-06-48-22","819574132d744fb58ef76356982dab3e",7,,
"97-06-48-22","819574132d744fb58ef76356982dab3e",1,,
"97-06-48-22","819574132d744fb58ef76356982dab3e",5,,
"97-06-48-22","819574132d744fb58ef76356982dab3e",3,,
"97-06-48-22","819574132d744fb58ef76356982dab3e",6,,
"97-06-48-22","819574132d744fb58ef76356982dab3e",2,,
"72-95-56-08","819dc7fb58f3487c92ce386410f0e484",0,0,0
"72-95-56-08","819dc7fb58f3487c92ce386410f0e484",6,3,1
"72-95-56-08","819dc7fb58f3487c92ce386410f0e484",7,0,0
"72-95-56-08","819dc7fb58f3487c92ce386410f0e484",2,3,0
"72-95-56-08","819dc7fb58f3487c92ce386410f0e484",3,1,1
"72-95-56-08","819dc7fb58f3487c92ce386410f0e484",5,3,0
"72-95-56-08","819dc7fb58f3487c92ce386410f0e484",4,2,1
"72-95-56-08","819dc7fb58f3487c92ce386410f0e484",1,5,0
"87-78-16-27","8240331915e74700903cd16936938273",1,,
"87-78-16-27","8240331915e74700903cd16936938273",2,,
"87-78-16-27","8240331915e74700903cd16936938273",5,,
"87-78-16-27","8240331915e74700903cd16936938273",3,,
"87-78-16-27","8240331915e74700903cd16936938273",0,,
"87-78-16-27","8240331915e74700903cd16936938273",6,,
"87-78-16-27","8240331915e74700903cd16936938273",7,,
"87-78-16-27","8240331915e74700903cd16936938273",4,,
"16-96-21-37","82a63311f1c84741bfd4b8e903e89fa4",3,1,0
"16-96-21-37","82a63311f1c84741bfd4b8e903e89fa4",4,3,0
"16-96-21-37","82a63311f1c84741bfd4b8e903e89fa4",7,0,0
"16-96-21-37","82a63311f1c84741bfd4b8e903e89fa4",5,3,0
"16-96-21-37","82a63311f1c84741bfd4b8e903e89fa4",1,3,0
"16-96-21-37","82a63311f1c84741bfd4b8e903e89fa4",0,0,0
"16-96-21-37","82a63311f1c84741bfd4b8e903e89fa4",2,0,0
"16-96-21-37","82a63311f1c84741bfd4b8e903e89fa4",6,2,0
"95-91-78-39","8513e8bd23c14fd198c0e28c57e978fb",2,6,1
"95-91-78-39","8513e8bd23c14fd198c0e28c57e978fb",6,7,0
"95-91-78-39","8513e8bd23c14fd198c0e28c57e978fb",5,7,0
"95-91-78-39","8513e8bd23c14fd198c0e28c57e978fb",7,0,0
"95-91-78-39","8513e8bd23c14fd198c0e28c57e978fb",0,0,0
"95-91-78-39","8513e8bd23c14fd198c0e28c57e978fb",3,1,0
"95-91-78-39","8513e8bd23c14fd198c0e28c57e978fb",1,9,0
"95-91-78-39","8513e8bd23c14fd198c0e28c57e978fb",4,1,1
