"hhid","parcelID","pltid","t0_hhid","interview__key","s3aq03b","s3bq03_1","s3bq03_2","s3bq03_3","s3bq03a","s3bq04","s3bq05","s3bq06","s3bq07","s3bq08","s3bq09","s3bq12","s3bq13","s3bq14","s3bq15","s3bq16","s3bq17","s3bq18","s3bq22","s3bq23","s3bq24a","s3bq24b","s3bq25","s3bq26","s3bq27","s3bq28","s3bq35b","s4bq07"
"88929fffa331450386b6ad15f5cf3644",2,3,"H2970903","16-33-27-94","GROUNDNUTS","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,2,0.5
"88929fffa331450386b6ad15f5cf3644",4,1,"H2970903","16-33-27-94","CASSAVA","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,0.5
"88929fffa331450386b6ad15f5cf3644",2,2,"H2970903","16-33-27-94","BEANS/MAIZE","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,4,0.5
"88929fffa331450386b6ad15f5cf3644",1,1,"H2970903","16-33-27-94","BANANA FOOD/BEER","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"88929fffa331450386b6ad15f5cf3644",3,1,"H2970903","16-33-27-94","BANANA FOOD/BEER","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,4,3
"88929fffa331450386b6ad15f5cf3644",4,2,"H2970903","16-33-27-94","SWEETPOTATOES","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,2,0.5
"88c462fd6f074e23a79eabc018993315",1,2,"H1290301","76-10-19-26","CASSAVA","2",2,,1,2,,,,,,,2,,,,,,2,,,,,,,,,1
"88c462fd6f074e23a79eabc018993315",1,3,"H1290301","76-10-19-26","CASSAVA","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,1.5
"88c462fd6f074e23a79eabc018993315",1,1,"H1290301","76-10-19-26","CASSAVA","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,2
"88f986f6edb64cb583939d1732e2c621",1,1,"H2620903","51-58-72-49","CASSAVA","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.2
"88f986f6edb64cb583939d1732e2c621",1,2,"H2620903","51-58-72-49","CASSAVA AND GNUTS","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.2
"88f986f6edb64cb583939d1732e2c621",1,3,"H2620903","51-58-72-49","SWEATPOTATOES","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.1
"88f986f6edb64cb583939d1732e2c621",2,2,"H2620903","51-58-72-49","BEANS AND CASSAVA","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.1
"88f986f6edb64cb583939d1732e2c621",2,1,"H2620903","51-58-72-49","MATOOKE","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.08
"89031bc5406a4cc7a66a827f60487cbd",1,2,"H3600602","63-41-31-30","cassava","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"89031bc5406a4cc7a66a827f60487cbd",2,1,"H3600602","63-41-31-30","RICE","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,0.8
"89031bc5406a4cc7a66a827f60487cbd",2,2,"H3600602","63-41-31-30","millet","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.2
"89031bc5406a4cc7a66a827f60487cbd",1,1,"H3600602","63-41-31-30","maize","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"89145e187f3b49d7b2182ddf0de09a06",1,1,"H3821001","70-55-74-41","CASSAVA","3",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,2.9
"89145e187f3b49d7b2182ddf0de09a06",1,2,"H3821001","70-55-74-41","POTATOES","3",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.2
"89145e187f3b49d7b2182ddf0de09a06",3,2,"H3821001","70-55-74-41","MILLET","3",1,"3",2,2,,,,,,,2,,,,,,2,,,,,,,,14,0.9
"89145e187f3b49d7b2182ddf0de09a06",1,3,"H3821001","70-55-74-41","GROUND NUTS","3",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,3,0.34
"89145e187f3b49d7b2182ddf0de09a06",3,1,"H3821001","70-55-74-41","CASSAVA","3",1,"3",2,2,,,,,,,2,,,,,,2,,,,,,,,14,1.5
"8929bb483a9947ea9873e3500cb32674",2,1,"H2150501","04-37-80-86","SORGHUM","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,2,2.05
"893875030df44f56843645c439b7e448",2,2,"H1950401","54-67-86-67","PLOT CASSAVA","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"893875030df44f56843645c439b7e448",1,1,"H1950401","54-67-86-67","PLOT CASSAVA","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"893875030df44f56843645c439b7e448",2,1,"H1950401","54-67-86-67","PLOT G.NUTS","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"8939b54be5c84966932985b5f49a8a66",2,1,"H2080301","45-53-37-94","TUPINY","3",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,3,1.5
"893d52e674dd49bd8d5124981cca722c",1,3,"H0510401","87-39-19-63","MATOOKE PLOT","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.2
"893d52e674dd49bd8d5124981cca722c",1,2,"H0510401","87-39-19-63","GROUNDNUTS AND MAIZE PLOT","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.1
"893d52e674dd49bd8d5124981cca722c",2,2,"H0510401","87-39-19-63","SWEET POTATOES PLOT","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.3
"893d52e674dd49bd8d5124981cca722c",1,1,"H0510401","87-39-19-63","BEANS AND MAIZE PLOT","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.2
"893d52e674dd49bd8d5124981cca722c",2,1,"H0510401","87-39-19-63","YAMS PLOT","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.2
"8952c72850ac4c84a3086bbc723427b4",1,1,"H0620701","92-90-53-63","LUSUKU","1",1,"1",2,1,60,2,,,,1,2,,,,,,2,,,,,,,,5,0.5
"896dd5a665a048e7ba281bf572724e8e",1,1,"H2081001","59-69-13-30","PACO","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,0.5
"898a20f42ee8488cb0d8563ef21d1db1",1,1,"H2171101","18-34-11-14","Sorghum","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"89a7cc1fcd2a4017b6b059abbdd0fbc0",1,1,"H1070901","97-03-79-43","MAIZE","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,3,1
"89a7cc1fcd2a4017b6b059abbdd0fbc0",2,2,"H1070901","97-03-79-43","POTATOES","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"89a7cc1fcd2a4017b6b059abbdd0fbc0",2,3,"H1070901","97-03-79-43","CASSAVA","3",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"89a7cc1fcd2a4017b6b059abbdd0fbc0",2,1,"H1070901","97-03-79-43","MAIZE","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"89c852aab9a34a6ca26f86fac5ffb794",1,2,"H1430904","99-07-53-93","GROUND NUTS","7",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.75
"89c852aab9a34a6ca26f86fac5ffb794",1,1,"H1430904","99-07-53-93","CASSAVA","7",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"89ea415fa58b4cc28f1e97993b4a10f2",1,2,"H2971001","71-84-98-20","Coffee","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,2,2
"89ea415fa58b4cc28f1e97993b4a10f2",2,1,"H2971001","71-84-98-20","Beans/maize","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,5,0.4
"89ea415fa58b4cc28f1e97993b4a10f2",1,1,"H2971001","71-84-98-20","Bananas","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,2,3
"89ea415fa58b4cc28f1e97993b4a10f2",2,2,"H2971001","71-84-98-20","Groundnuts","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,3,0.35
"89ea415fa58b4cc28f1e97993b4a10f2",3,1,"H2971001","71-84-98-20","Banana food","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,3,0.6
"8a20bc31d0ad47eba0bdf9f16a613fa1",1,1,"H2150101","64-35-25-58","SORGHUM","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.65
"8a487ec2e2d0462684843b3a800f2a52",1,1,"H1501001","50-97-58-28","COFFEE , MATOOKE, BEANS AND MAIZE PLOT","10",1,"4",2,1,200,2,,,,1,2,,,,,,1,1,2,1,1,1,3000,3,0,1.2
"8a627d794b3240638fa31e67d85fa282",1,6,"H3550601","05-20-69-85","CASSAVA PLOT","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"8a627d794b3240638fa31e67d85fa282",1,2,"H3550601","05-20-69-85","BANANA FOOD PLOT","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"8a627d794b3240638fa31e67d85fa282",1,3,"H3550601","05-20-69-85","MAIZE PLOT","2",2,,2,1,10,2,,,,1,2,,,,,,1,1,2,1,1,1,10000,2,,3
"8a627d794b3240638fa31e67d85fa282",1,4,"H3550601","05-20-69-85","SWEET POTATO PLOT","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"8a627d794b3240638fa31e67d85fa282",1,1,"H3550601","05-20-69-85","COFFEE PLOT","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,2
"8a627d794b3240638fa31e67d85fa282",1,5,"H3550601","05-20-69-85","GROUNDNUTS PLOT","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"8a6daeb4c2844b3890bdca771a166247",2,1,"6","63-63-75-38","1.SORGHUM","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,2
"8a6daeb4c2844b3890bdca771a166247",1,2,"6","63-63-75-38","2. BEANS","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"8a6daeb4c2844b3890bdca771a166247",1,1,"6","63-63-75-38","1.SORGHUM","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,2
"8a763bf06c1242969e5f58ff8291c4b6",2,1,"H2990209","12-97-90-08","IRISH POTATOES","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.68
"8a763bf06c1242969e5f58ff8291c4b6",1,1,"H2990209","12-97-90-08","BANANA FOOD AND IRISH POTATOES","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.39
"8a862a0c291b4dafbf287b83572eab3c",1,1,"H3440301","90-98-59-29","Banana plot","4",1,"4",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.1
"8a862a0c291b4dafbf287b83572eab3c",1,2,"H3440301","90-98-59-29","Sweetpotatoes plot","4",1,"4",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"8a862a0c291b4dafbf287b83572eab3c",2,1,"H3440301","90-98-59-29","Maize plot","4",1,"4",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"8a87e2bb4d5545e6ba52489555900b46",2,1,"H2610601","08-12-65-53","TOBACCO","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.04
"8a87e2bb4d5545e6ba52489555900b46",1,1,"H2610601","08-12-65-53","CASSAVA AND BEANS","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.1
"8a971f5ac0c94733af2d4ffb1cf3c82b",1,1,"H3170901","20-65-75-11","Coffee","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,2.1
"8a971f5ac0c94733af2d4ffb1cf3c82b",2,1,"H3170901","20-65-75-11","Coffee/beans","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,2.5
"8a971f5ac0c94733af2d4ffb1cf3c82b",3,1,"H3170901","20-65-75-11","Coffee/beans","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,1
"8a9b2b0867d74803a30fd760ae22db80",1,2,"H1550502","31-94-28-14",".","2",2,,2,1,30,2,,,,1,2,,,,,,2,,,,,,,,,1.5
"8a9b2b0867d74803a30fd760ae22db80",2,2,"H1550502","31-94-28-14",".","3",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.12
"8a9b2b0867d74803a30fd760ae22db80",4,1,"H1550502","31-94-28-14",".","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,5,0.5
"8a9b2b0867d74803a30fd760ae22db80",2,1,"H1550502","31-94-28-14",".","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.6
"8a9b2b0867d74803a30fd760ae22db80",1,1,"H1550502","31-94-28-14",".","2",2,,2,1,20,2,,,,1,2,,,,,,2,,,,,,,,,1
"8aae3e00032141138985f33a4ee4ac5a",2,1,"H1860401","43-98-40-15","maido","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.7
"8aae3e00032141138985f33a4ee4ac5a",1,2,"H1860401","43-98-40-15","nwagi","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.3
"8aae3e00032141138985f33a4ee4ac5a",1,1,"H1860401","43-98-40-15","mogo","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.3
"8aeb3ab5b8b34f12aad06ba9f3459d64",2,1,"H2140301","60-87-35-17","SORGHUM AND MAIZE","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,4,1
"8aeb3ab5b8b34f12aad06ba9f3459d64",1,1,"H2140301","60-87-35-17","SORGHUM","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,2,1
"8b0b41b599ee4ee7bcf30d265d1923ee",1,1,"H3590401","50-18-14-07","CASSAVA","6",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"8b0b41b599ee4ee7bcf30d265d1923ee",4,1,"H3590401","50-18-14-07","RICE","6",2,,2,2,,,,,,,2,,,,,,1,96,2,2,1,1,30000,2,0,1.5
"8b0b41b599ee4ee7bcf30d265d1923ee",2,1,"H3590401","50-18-14-07","CASAAVA","6",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1.3
"8b283f3a1c9247a7973f3b2f772cf197",1,1,"85","23-03-00-93","BULL RUSH","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"8b48e9bcb1994b4f92d1969c1e54a293",1,1,"H0500701","10-72-38-05","COFFEE PLOT","1",2,,2,2,,,,,,,2,,,,,,1,4,2,0.5,1,0.5,8000,2,,0.75
"8b48e9bcb1994b4f92d1969c1e54a293",0,1,"H0500701","10-72-38-05","BANANA PLOT","1",2,,2,1,150,2,,,,2,2,,,,,,2,,,,,,,,,0.3
"8b48e9bcb1994b4f92d1969c1e54a293",2,1,"H0500701","10-72-38-05","COFFEE PLOT","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"8b48e9bcb1994b4f92d1969c1e54a293",0,2,"H0500701","10-72-38-05","COFFEE PLOT","1",2,,2,2,,,,,,,2,,,,,,1,1,,100,1,100,3500,2,,0.86
"8b4d777ba5974738988aec0efdd7ef10",4,1,"H3600501","71-66-44-72","MAIZE","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"8b4d777ba5974738988aec0efdd7ef10",2,1,"H3600501","71-66-44-72","CASSAVA","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.2
"8b4d777ba5974738988aec0efdd7ef10",1,1,"H3600501","71-66-44-72","MAIZE","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.4
"8be06091a17c4093be71af31ce99f42e",0,2,"H1250201","05-51-34-27","SUGARCANE","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"8be06091a17c4093be71af31ce99f42e",1,1,"H1250201","05-51-34-27","MAIZE AND BEANS","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"8be06091a17c4093be71af31ce99f42e",1,3,"H1250201","05-51-34-27","GROUNDNUTS AND SIM- SIM","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"8be06091a17c4093be71af31ce99f42e",0,1,"H1250201","05-51-34-27","MATOOKE","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"8be06091a17c4093be71af31ce99f42e",1,2,"H1250201","05-51-34-27","SWEET POTATOES","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"8beea5570da34cc48e31b41a0af2f581",1,1,"H0681002","11-16-12-74","PLOT A COFFEE","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,6
"8beea5570da34cc48e31b41a0af2f581",2,1,"H0681002","11-16-12-74","MAIZE","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,4,2
"8bf96b447a2e4263992ef11da8cbbdc1",0,5,"H1251001","34-69-96-92","MAIZE","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"8bf96b447a2e4263992ef11da8cbbdc1",0,6,"H1251001","34-69-96-92","POTATOES","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"8bf96b447a2e4263992ef11da8cbbdc1",0,3,"H1251001","34-69-96-92","BEANS","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"8bf96b447a2e4263992ef11da8cbbdc1",0,4,"H1251001","34-69-96-92","GROUND NUTS","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"8bf96b447a2e4263992ef11da8cbbdc1",0,2,"H1251001","34-69-96-92","YAMS","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"8bf96b447a2e4263992ef11da8cbbdc1",0,1,"H1251001","34-69-96-92","SUGARCANE","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,2
"8c07624c2ebe4249835e43fca2fdac7e",2,2,"H1830103","07-27-74-78",".","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.3
"8c07624c2ebe4249835e43fca2fdac7e",2,1,"H1830103","07-27-74-78",".","1",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,30,0.5
"8c07624c2ebe4249835e43fca2fdac7e",1,1,"H1830103","07-27-74-78",".","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,20,1
"8c07624c2ebe4249835e43fca2fdac7e",4,1,"H1830103","07-27-74-78",".","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,6,0.75
"8c07624c2ebe4249835e43fca2fdac7e",5,1,"H1830103","07-27-74-78",".","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,6,0.5
"8c5d550afff04bea9e522fad66ae948f",4,1,"H1760201","54-11-85-23","MAIZE PLOT","1",1,"1",2,2,,,,,,,1,4,50,1,50,115000,2,,,,,,,,0,1
"8c5d550afff04bea9e522fad66ae948f",2,1,"H1760201","54-11-85-23","COFFEE PLOT","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"8c5d550afff04bea9e522fad66ae948f",1,1,"H1760201","54-11-85-23","BANANA FOOD PLOT","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"8c60078f31be46d7bcf8e3231b002f01",1,4,"##N/A##","88-17-39-06","GNUTS","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.12
"8c60078f31be46d7bcf8e3231b002f01",1,1,"##N/A##","88-17-39-06","COFFEE","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"8c60078f31be46d7bcf8e3231b002f01",1,3,"##N/A##","88-17-39-06","BEANS","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.12
"8c60078f31be46d7bcf8e3231b002f01",1,5,"##N/A##","88-17-39-06","TEA","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"8c713fee62b94bf6a01a094d8992991d",1,1,"H3740601","49-82-13-41",".","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,8,0.15
"8c713fee62b94bf6a01a094d8992991d",1,2,"H3740601","49-82-13-41",".","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,3,0.2
"8c847054105a4c7d8df8cd778a781d00",1,9,"H1971001","54-45-39-01","CASSAVA 2018","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.2
"8c847054105a4c7d8df8cd778a781d00",1,3,"H1971001","54-45-39-01","PLOT BANANA","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.12
"8c847054105a4c7d8df8cd778a781d00",1,1,"H1971001","54-45-39-01","PLOT ORANGES","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1.8
"8c847054105a4c7d8df8cd778a781d00",1,7,"H1971001","54-45-39-01","PLOT SORGUM","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.12
"8c847054105a4c7d8df8cd778a781d00",1,4,"H1971001","54-45-39-01","PLOT CASSAVA","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"8c847054105a4c7d8df8cd778a781d00",1,6,"H1971001","54-45-39-01","PLOT G.NUTS","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.12
"8d32035f9c004c69a1e3cc290151c354",1,2,"H4231001","37-93-65-49","COFFEE","4",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1.3
"8d32035f9c004c69a1e3cc290151c354",1,1,"H4231001","37-93-65-49","BANANA","4",1,"4",2,2,,,,,,,2,,,,,,2,,,,,,,,8,2.2
"8d32035f9c004c69a1e3cc290151c354",1,3,"H4231001","37-93-65-49","BEANS AND POTATOES","4",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"8d32035f9c004c69a1e3cc290151c354",2,1,"H4231001","37-93-65-49","MAIZE AND BEANS","4",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,7,0.75
"8d4f77c1d64c4c71aa844ee56e0f979f",2,1,"H1290801","08-50-77-39","CASSAVA","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"8d4f77c1d64c4c71aa844ee56e0f979f",1,1,"H1290801","08-50-77-39","MILLET","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.4
"8d4f77c1d64c4c71aa844ee56e0f979f",2,2,"H1290801","08-50-77-39","SWEET POTATOES","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"8d4f77c1d64c4c71aa844ee56e0f979f",1,2,"H1290801","08-50-77-39","MAIZE","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"8d4f77c1d64c4c71aa844ee56e0f979f",1,3,"H1290801","08-50-77-39","CASSAVA","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"8d50c07a637b422bb68d3a3114998cc8",3,1,"H4020901","46-57-87-84","RENTED","2",2,,1,2,,,,,,,2,,,,,,2,,,,,,,,4,2
"8d50c07a637b422bb68d3a3114998cc8",2,1,"H4020901","46-57-87-84","TU PINY","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,2
"8d50c07a637b422bb68d3a3114998cc8",1,1,"H4020901","46-57-87-84","PACO","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,5,1.5
"8d6843d2394544fcba72c27e8497a8c3",1,1,"H1800101","69-82-87-86","GUDU","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"8d6843d2394544fcba72c27e8497a8c3",2,1,"H1800101","69-82-87-86","ORANGA","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"8d7afd4d3b36456cbeb5ad5ca9bae80f",5,1,"H3810901","68-49-24-43","Maize plot 3","2",2,,2,2,,,,,,,1,4,50,1,50,50000,2,,,,,,,,,1
"8d7afd4d3b36456cbeb5ad5ca9bae80f",1,1,"H3810901","68-49-24-43","Banana food plot","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"8d7afd4d3b36456cbeb5ad5ca9bae80f",3,1,"H3810901","68-49-24-43","Barley","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"8d7afd4d3b36456cbeb5ad5ca9bae80f",2,1,"H3810901","68-49-24-43","Maize plot 1","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"8d7afd4d3b36456cbeb5ad5ca9bae80f",4,1,"H3810901","68-49-24-43","Maize plot 2","2",2,,2,2,,,,,,,1,4,50,1,50,50000,2,,,,,,,,,0.5
"8d8eec5d1fc04309982bbe2873aaf4fe",1,2,"H1640903","62-18-64-78","2.SWEET POTATOES","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"8d8eec5d1fc04309982bbe2873aaf4fe",1,1,"H1640903","62-18-64-78","1. CASSAVA","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"8d8eec5d1fc04309982bbe2873aaf4fe",2,1,"H1640903","62-18-64-78","1.OLD CASSAVA","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"8da33264dba747cc8715871a5bc5a0b9",3,2,"H2360801","57-11-75-17","Sweet potatoes,maize","3",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"8da33264dba747cc8715871a5bc5a0b9",1,3,"H2360801","57-11-75-17","Gnuts","3",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.38
"8da33264dba747cc8715871a5bc5a0b9",1,2,"H2360801","57-11-75-17","Cassava,maize","3",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"8dbadd9a257a4740a0e9fe370f8517af",1,1,"H1880702","51-58-72-74","Beans","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,2,1.2
"8dbadd9a257a4740a0e9fe370f8517af",1,2,"H1880702","51-58-72-74","Rice","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,38,1.25
"8dc61da3ba6e42d082821c42f93386bd",2,1,"H3970101","23-66-77-67","CASSAVA 2017","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,8,1
"8dc61da3ba6e42d082821c42f93386bd",2,4,"H3970101","23-66-77-67","BEANS","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.23
"8dc61da3ba6e42d082821c42f93386bd",2,2,"H3970101","23-66-77-67","CASSAVA 2018","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,4,0.6
"8dc61da3ba6e42d082821c42f93386bd",2,3,"H3970101","23-66-77-67","MAIZE","1",1,"1",1,2,,,,,,,2,,,,,,2,,,,,,,,5,0.6
"8dc61da3ba6e42d082821c42f93386bd",3,1,"H3970101","23-66-77-67","CASSAVA","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,3,1.8
"8dd65b7172ee421fa7e2883e90df0951",2,1,"H0670901","95-12-19-67","MATOOKE","4",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,3,0.19
"8dd65b7172ee421fa7e2883e90df0951",1,1,"H0670901","95-12-19-67","MATOOKE","1",1,"1",2,2,,,,,,,2,,,,,,1,96,2,1,1,1,19000,2,,0.5
"8de60b14dd494f88b1a99e48674c4e9b",1,1,"H0730201","86-58-81-41","PLOT A BANANA","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"8df87ec021f94ad9b03185b5283c279e",2,1,"H2240701","38-01-51-70","Cassava","4",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,4,1
"8df87ec021f94ad9b03185b5283c279e",1,2,"H2240701","38-01-51-70","Groundnuts","4",1,"4",2,2,,,,,,,2,,,,,,2,,,,,,,,2,0.5
"8df87ec021f94ad9b03185b5283c279e",1,1,"H2240701","38-01-51-70","Cassava","4",1,"4",2,2,,,,,,,2,,,,,,2,,,,,,,,4,0.5
